arm,opponent,seed,seat,done,decisions,self_cash,opp_cash,margin,points,error,order_cap_violations,b1_sha256,opponent_sha256,entry,opponent_entry,seconds,max_callback_seconds,replay_sha256,replay_path,response_eligible,response_changes,response_evaluations,response_predicted_gain
combined,metav4,402609244,1,True,719,73261.0,72411.0,850.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.454,"[0.10738050399993426, 0.07691631500006224]",82d3134ed97e8b86fc4ea7c332138b4fd599f4f547c8beffcd868dee01df1fbe,development_replays/combined__metav4__402609244__seat1.json.gz,12,0,12,0.0
combined,order_book,402609241,0,True,719,114273.0,113850.0,423.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.479,"[0.3438422949999449, 0.04553319299998293]",c10383d8965b88e459929e5219b5c72ee6cb94a8652bef4c9799db410a3ed5e2,development_replays/combined__order_book__402609241__seat0.json.gz,6,0,10,0.0
combined,order_book,402609241,1,True,719,114273.0,113850.0,423.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.697,"[0.25456184300003315, 0.2925442440000552]",18567faf638ffc47d3643f19d78431b709291b9276a85bf0f763fb42fbf15165,development_replays/combined__order_book__402609241__seat1.json.gz,6,0,10,0.0
combined,order_book,402609242,0,True,719,105885.0,105252.0,633.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,9.355,"[0.7637388639999472, 0.15825247999998737]",a78e5a63b8745259357e07882888f1924b3e0d15595a0d9896f6f06fe28dec8e,development_replays/combined__order_book__402609242__seat0.json.gz,16,0,16,0.0
combined,order_book,402609242,1,True,719,105885.0,105252.0,633.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,9.345,"[0.16666184500002146, 0.806073635999951]",832067eb67b681ddd88fa19df3983298a62295128a3b39a967b35bbecf1de7a4,development_replays/combined__order_book__402609242__seat1.json.gz,16,0,16,0.0
combined,order_book,402609243,0,True,719,85233.0,85550.0,-317.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.397,"[0.2199257579999312, 0.2545353640000485]",166c45e659e4f80f56323a647c6c572b94a450ca67d0eeeb82a06a52830488a8,development_replays/combined__order_book__402609243__seat0.json.gz,7,0,33,0.0
combined,order_book,402609243,1,True,719,85233.0,85550.0,-317.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.293,"[0.05067942000005132, 0.23975146400005087]",6dc2fa5f5badf398659e3a8321331052a51a15794e5b4dde3730b1e44dca6997,development_replays/combined__order_book__402609243__seat1.json.gz,7,0,33,0.0
combined,order_book,402609244,0,True,719,72902.0,73129.0,-227.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.699,"[0.4093405009999742, 0.0625637729999653]",192bbd7d3d6d1d9b743542633139504ee8ea2e433282664bd039dde0eb2ebc0f,development_replays/combined__order_book__402609244__seat0.json.gz,12,0,12,0.0
combined,order_book,402609244,1,True,719,72902.0,73129.0,-227.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.672,"[0.09617921799997475, 0.09024206900005538]",e9001b899127dbb1f93a2b3d352d3cf4e7bfabf348d5aabe22d063e9029c78aa,development_replays/combined__order_book__402609244__seat1.json.gz,12,0,12,0.0
combined,v57,402609241,0,True,719,117580.0,121467.0,-3887.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,8.175,"[0.1848615039999686, 0.7176159780000262]",d3f725dc677a1b243f1d6c88438c40ba4ab2aa16a053886c51e777a6494a2896,development_replays/combined__v57__402609241__seat0.json.gz,6,0,10,0.0
combined,v57,402609241,1,True,719,117580.0,121467.0,-3887.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.098,"[0.02808994999998049, 0.0531806259999712]",ebc3494c589d0195e78b7dd1dfc8d72969630592940828d67f78feb457c4c684,development_replays/combined__v57__402609241__seat1.json.gz,6,0,10,0.0
combined,v57,402609242,0,True,719,105559.0,104974.0,585.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.168,"[0.43992596299995057, 0.056838410999944244]",b71984eea9f1665e2070894ab83faf53f7df4e31bd61c847764e92da7aebd87f,development_replays/combined__v57__402609242__seat0.json.gz,13,0,13,0.0
combined,v57,402609242,1,True,719,105559.0,104974.0,585.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.633,"[0.1336378070000137, 0.2532836690000977]",66b7465bbbeef573115359749ef32bffc9db2b7d246dd8cf269e994c6282bb0d,development_replays/combined__v57__402609242__seat1.json.gz,13,0,13,0.0
combined,v57,402609243,0,True,719,85267.0,85393.0,-126.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.289,"[0.32889542399993843, 0.1131322229999796]",5816ded4fe17d133e0627d12b282cf0886b6610688ce12b77c519ab4628440fd,development_replays/combined__v57__402609243__seat0.json.gz,7,0,33,0.0
combined,v57,402609243,1,True,719,85267.0,85393.0,-126.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.432,"[0.0731867350000357, 0.33603123399996093]",c13ffe5a47c22833ad4a3b1e886fd3bdd456a8dce67a73c335e705b34b0e3269,development_replays/combined__v57__402609243__seat1.json.gz,7,0,33,0.0
combined,v57,402609244,0,True,719,73202.0,72722.0,480.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.702,"[0.3542730510000638, 0.034500424000043495]",fe4407768872d434a3679f9f3e9b583655ea6090702ef2e3834c39df6e5369de,development_replays/combined__v57__402609244__seat0.json.gz,13,0,13,0.0
combined,v57,402609244,1,True,719,73202.0,72722.0,480.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.294,"[0.02865778400007457, 0.0627152650000653]",43a0223ae9e3250ab767b6283f1d4237b723ce05a32334eea96d5d640a901bcd,development_replays/combined__v57__402609244__seat1.json.gz,13,0,13,0.0
