episode_id,record_step,item,own_executed,rival_executed,inventory_increments,rival_lower_bound,tight_lower_bound,next_quote,pre_town_quote
112728524,409,MILK,3,3,4,1,1,3,1
112728524,419,WOOL,2,2,2,0,1,1,1
112728524,433,MILK,6,6,6,0,0,5,1
112728524,457,MILK,4,4,4,0,1,3,1
112728524,470,MILK,2,2,4,2,2,1,1
112728524,498,MILK,4,3,7,3,3,1,1
112728524,499,MILK,2,2,0,0,0,1,1
112728524,505,MILK,2,2,2,0,1,3,1
112728524,520,MILK,2,2,4,2,2,1,1
112728524,530,MILK,6,6,4,0,0,1,1
112728524,538,MILK,2,2,2,0,0,1,1
112728524,560,MILK,4,4,6,2,2,1,1
112728524,579,MILK,6,6,6,0,0,1,1
112728524,613,MILK,5,5,8,3,3,1,1
112728524,633,MILK,6,6,6,0,1,1,1
112728524,654,MILK,6,6,6,0,0,1,1
112728524,670,MILK,1,1,2,1,1,1,1
112728524,673,WOOL,10,10,16,6,6,11,1
112728524,674,MILK,2,2,2,0,0,1,1
112728524,694,MILK,6,6,6,0,1,1,1
112728524,718,MILK,8,8,6,0,0,1,1
112729476,344,WOOL,3,3,6,3,3,1,1
112729476,360,WOOL,3,3,0,0,0,1,1
112729476,388,WOOL,5,5,2,0,0,1,1
112729476,400,WOOL,6,6,0,0,0,1,1
112729476,432,WOOL,2,2,2,0,1,1,1
112729476,448,WOOL,2,2,0,0,0,1,1
112729476,470,WOOL,1,1,2,1,1,1,1
112729476,474,WOOL,1,1,0,0,0,1,1
112729476,478,WOOL,1,1,0,0,0,1,1
112729476,488,WOOL,1,1,0,0,0,1,1
112729476,516,WOOL,4,4,2,0,1,1,1
112729476,536,WOOL,1,1,0,0,0,1,1
112729476,537,WOOL,1,1,0,0,0,1,1
112729476,567,WOOL,2,2,2,0,1,1,1
112729476,578,WOOL,2,2,0,0,0,1,1
112729476,596,WOOL,2,2,0,0,0,1,1
112729476,598,WOOL,2,2,0,0,0,1,1
112729476,625,WOOL,3,3,2,0,1,1,1
112729476,650,WOOL,4,4,2,0,1,1,1
112729476,674,WOOL,2,2,0,0,0,1,1
112729476,696,WOOL,3,3,0,0,0,1,1
112729476,711,WOOL,1,1,2,1,1,1,1
112729476,718,MILK,18,18,36,18,18,1,1
112729476,719,WOOL,1,1,0,0,0,1,1
112730657,382,MILK,0,6,3,3,3,1,1
112730657,406,MILK,9,7,7,0,0,1,1
112730657,407,MILK,0,2,0,0,0,1,1
112730657,409,MILK,5,0,0,0,0,5,1
112730657,428,MILK,0,7,6,6,6,1,1
112730657,452,MILK,6,0,1,0,0,1,1
112730657,456,MILK,2,0,1,0,0,1,1
112730657,458,MILK,2,6,2,0,0,1,1
112730657,471,MILK,2,2,4,2,2,1,1
112730657,482,MILK,4,4,3,0,0,1,1
112730657,503,STRAWBERRY,14,14,12,0,1,1,1
112730657,506,MILK,2,4,4,2,2,1,1
112730657,518,STRAWBERRY,8,8,8,0,0,1,1
112730657,524,STRAWBERRY,16,16,2,0,0,1,1
112730657,530,STRAWBERRY,13,13,5,0,0,1,1
112730657,530,MILK,6,6,6,0,0,1,1
112730657,544,STRAWBERRY,8,8,6,0,0,1,1
112730657,555,STRAWBERRY,0,13,7,7,7,1,1
112730657,558,STRAWBERRY,13,0,2,0,0,1,1
112730657,568,STRAWBERRY,0,8,4,4,4,1,1
112730657,571,STRAWBERRY,8,0,2,0,0,1,1
112730657,577,STRAWBERRY,0,18,2,2,2,7,1
112730657,580,STRAWBERRY,18,0,3,0,0,1,1
112730657,588,MILK,6,0,3,0,0,1,1
112730657,620,STRAWBERRY,7,0,7,0,0,1,1
112730657,621,STRAWBERRY,0,7,0,0,0,5,1
112730657,644,WOOL,12,12,20,8,8,1,1
112730657,645,STRAWBERRY,0,18,13,13,13,5,1
112730657,646,STRAWBERRY,18,0,2,0,0,1,1
112730657,648,WOOL,12,12,6,0,0,1,1
112730657,669,STRAWBERRY,6,6,12,6,6,3,1
112730657,673,WOOL,16,16,30,14,14,37,1
112730657,691,STRAWBERRY,20,20,12,0,0,1,1
112730657,716,WOOL,24,24,28,4,4,1,1
112730657,719,WOOL,4,4,6,2,2,1,1
112731810,344,WOOL,3,3,6,3,3,1,1
112731810,360,WOOL,3,3,0,0,0,1,1
112731810,388,WOOL,11,11,2,0,0,1,1
112731810,400,WOOL,6,6,0,0,0,1,1
112731810,434,WOOL,2,2,2,0,0,1,1
112731810,448,WOOL,2,2,0,0,0,1,1
112731810,470,WOOL,1,1,2,1,1,1,1
112731810,474,WOOL,1,1,0,0,0,1,1
112731810,501,WOOL,0,1,0,0,0,1,1
112731810,503,WOOL,1,0,0,0,0,1,1
112731810,514,WOOL,4,4,2,0,1,1,1
112731810,536,WOOL,2,2,0,0,0,1,1
112731810,537,WOOL,1,1,0,0,0,1,1
112731810,567,WOOL,4,4,2,0,1,1,1
112731810,578,WOOL,2,2,0,0,0,1,1
112731810,596,WOOL,2,2,0,0,0,1,1
112731810,597,WOOL,3,3,0,0,0,1,1
112731810,602,WOOL,1,1,2,1,1,1,1
112731810,625,WOOL,3,3,0,0,0,1,1
112731810,650,WOOL,4,4,2,0,1,1,1
112731810,674,WOOL,4,4,0,0,0,1,1
112731810,696,WOOL,3,3,0,0,0,1,1
112731810,711,WOOL,1,1,2,1,1,1,1
112731810,719,WOOL,1,1,0,0,0,1,1
112732949,458,MILK,3,3,4,1,1,1,1
112732949,471,MILK,3,3,6,3,3,1,1
112732949,482,MILK,6,6,8,2,2,1,1
112732949,503,STRAWBERRY,14,14,12,0,1,1,1
112732949,505,WOOL,12,12,20,8,8,18,1
112732949,518,STRAWBERRY,8,8,12,4,4,1,1
112732949,524,STRAWBERRY,16,16,4,0,1,1,1
112732949,529,WOOL,12,12,14,2,2,11,1
112732949,530,STRAWBERRY,13,13,6,0,0,1,1
112732949,544,STRAWBERRY,8,8,10,2,2,1,1
112732949,551,STRAWBERRY,13,13,6,0,1,1,1
112732949,569,STRAWBERRY,8,8,12,4,4,7,1
112732949,570,WOOL,16,16,16,0,1,1,1
112732949,578,STRAWBERRY,18,18,10,0,0,1,1
112732949,578,WOOL,5,5,4,0,0,1,1
112732949,594,WOOL,12,12,8,0,0,1,1
112732949,614,WOOL,7,7,12,5,5,1,1
112732949,619,WOOL,9,9,2,0,1,1,1
112732949,645,STRAWBERRY,18,18,22,4,4,7,1
112732949,646,WOOL,7,7,12,5,5,1,1
112732949,673,WOOL,10,10,12,2,2,11,1
112732949,692,STRAWBERRY,20,20,26,6,6,1,1
112732949,692,MILK,8,8,14,6,6,1,1
112732949,692,WOOL,9,9,10,1,1,1,1
112732949,712,WOOL,3,3,4,1,1,1,1
112732949,718,MILK,10,10,12,2,2,1,1
112732949,719,WOOL,3,3,4,1,1,1,1
112734114,344,WOOL,3,3,6,3,3,1,1
112734114,357,WOOL,0,3,0,0,0,1,1
112734114,360,WOOL,3,0,0,0,0,1,1
112734114,388,WOOL,5,5,2,0,0,1,1
112734114,400,WOOL,6,6,0,0,0,1,1
112734114,428,WOOL,2,2,2,0,1,1,1
112734114,448,WOOL,2,2,0,0,0,1,1
112734114,467,WOOL,0,1,1,1,1,1,1
112734114,470,WOOL,1,0,0,0,0,1,1
112734114,500,WOOL,0,1,1,1,1,1,1
112734114,501,WOOL,1,0,0,0,0,1,1
112734114,503,STRAWBERRY,6,6,4,0,1,1,1
112734114,506,STRAWBERRY,4,4,2,0,1,1,1
112734114,506,WOOL,4,4,1,0,0,1,1
112734114,518,STRAWBERRY,8,8,2,0,0,1,1
112734114,524,STRAWBERRY,16,16,2,0,1,1,1
112734114,529,MILK,9,12,20,11,11,7,1
112734114,530,WOOL,2,2,2,0,1,1,1
112734114,537,WOOL,1,1,0,0,0,1,1
112734114,538,MILK,6,3,7,1,1,1,1
112734114,540,STRAWBERRY,14,14,4,0,0,1,1
112734114,543,STRAWBERRY,4,4,2,0,1,1,1
112734114,544,STRAWBERRY,1,1,0,0,0,1,1
112734114,546,STRAWBERRY,3,3,0,0,0,1,1
112734114,553,MILK,12,12,6,0,0,7,1
112734114,554,STRAWBERRY,11,11,4,0,1,1,1
112734114,554,WOOL,2,2,0,0,0,1,1
112734114,558,STRAWBERRY,4,4,0,0,0,1,1
112734114,567,STRAWBERRY,4,4,2,0,0,1,1
112734114,577,MILK,6,6,10,4,4,7,1
112734114,578,WOOL,2,2,2,0,1,1,1
112734114,582,STRAWBERRY,22,22,8,0,1,1,1
112734114,593,WOOL,5,0,0,0,0,1,1
112734114,594,WOOL,0,5,0,0,0,1,1
112734114,601,MILK,12,12,18,6,6,9,1
112734114,607,STRAWBERRY,8,0,7,0,0,1,1
112734114,609,STRAWBERRY,0,1,0,0,0,5,1
112734114,609,MILK,3,0,3,0,0,7,1
112734114,612,STRAWBERRY,0,1,1,1,1,1,1
112734114,613,STRAWBERRY,0,2,0,0,0,5,1
112734114,625,MILK,6,6,12,6,6,7,1
112734114,629,WOOL,0,3,1,1,1,1,1
112734114,630,WOOL,3,0,0,0,0,1,1
112734114,636,STRAWBERRY,21,21,14,0,1,1,1
112734114,650,WOOL,4,4,1,0,0,1,1
112734114,674,WOOL,2,2,2,0,1,1,1
112734114,688,STRAWBERRY,20,0,15,0,0,1,1
112734114,692,STRAWBERRY,0,20,2,2,2,1,1
112734114,696,WOOL,2,2,0,0,0,1,1
112734114,698,WOOL,1,1,0,0,0,1,1
112734114,711,WOOL,1,1,0,0,0,1,1
112734114,718,MILK,15,15,28,13,13,1,1
112734114,719,WOOL,1,1,0,0,0,1,1
112735281,344,WOOL,3,3,6,3,3,1,1
112735281,356,WOOL,3,3,0,0,0,1,1
112735281,362,MILK,6,6,2,0,0,1,1
112735281,372,MILK,5,5,0,0,0,1,1
112735281,373,MILK,2,2,0,0,0,1,1
112735281,374,MILK,5,5,0,0,0,1,1
112735281,385,WOOL,11,11,14,3,3,11,1
112735281,394,MILK,4,4,2,0,1,1,1
112735281,400,WOOL,6,6,8,2,2,1,1
112735281,409,MILK,2,2,0,0,0,1,1
112735281,419,WOOL,6,6,12,6,6,1,1
112735281,433,MILK,6,6,0,0,0,3,1
112735281,448,MILK,2,2,2,0,1,1,1
112735281,466,MILK,3,3,0,0,0,1,1
112735281,479,MILK,3,3,0,0,0,1,1
112735281,482,MILK,4,4,2,0,1,1,1
112735281,498,MILK,2,2,0,0,0,1,1
112735281,506,MILK,4,4,0,0,0,1,1
112735281,530,MILK,6,6,2,0,1,1,1
112735281,546,MILK,2,2,0,0,0,1,1
112735281,553,MILK,4,4,0,0,0,1,1
112735281,554,STRAWBERRY,13,13,12,0,0,1,1
112735281,558,STRAWBERRY,4,4,2,0,0,1,1
112735281,567,STRAWBERRY,4,4,4,0,0,1,1
112735281,578,MILK,6,6,1,0,0,1,1
112735281,582,STRAWBERRY,5,5,10,5,5,1,1
112735281,586,STRAWBERRY,4,4,2,0,1,1,1
112735281,590,STRAWBERRY,4,4,2,0,1,1,1
112735281,594,STRAWBERRY,8,8,2,0,1,1,1
112735281,601,MILK,6,6,0,0,0,3,1
112735281,603,STRAWBERRY,4,4,2,0,0,1,1
112735281,605,STRAWBERRY,2,2,0,0,0,5,1
112735281,606,STRAWBERRY,4,4,2,0,0,1,1
112735281,625,MILK,6,6,2,0,1,1,1
112735281,628,STRAWBERRY,21,21,12,0,1,1,1
112735281,666,MILK,1,1,2,1,1,1,1
112735281,668,MILK,7,0,0,0,0,1,1
112735281,670,MILK,0,7,0,0,0,1,1
112735281,674,MILK,2,2,0,0,0,1,1
112735281,687,STRAWBERRY,17,17,14,0,1,1,1
112735281,687,MILK,6,6,0,0,0,1,1
112735281,718,MILK,8,8,1,0,0,1,1
112736426,344,WOOL,3,3,6,3,3,1,1
112736426,360,WOOL,3,3,0,0,0,1,1
112736426,388,WOOL,5,5,2,0,0,1,1
112736426,400,WOOL,6,6,0,0,0,1,1
112736426,439,WOOL,2,2,2,0,0,1,1
112736426,448,WOOL,2,2,0,0,0,1,1
112736426,470,WOOL,1,1,2,1,1,1,1
112736426,501,WOOL,3,3,0,0,0,1,1
112736426,516,WOOL,4,4,2,0,1,1,1
112736426,544,WOOL,3,3,0,0,0,1,1
112736426,553,STRAWBERRY,12,11,13,1,1,11,1
112736426,568,WOOL,1,1,2,1,1,1,1
112736426,577,STRAWBERRY,7,7,10,3,3,9,1
112736426,578,WOOL,2,2,0,0,0,1,1
112736426,594,STRAWBERRY,8,8,8,0,0,1,1
112736426,594,WOOL,4,4,0,0,0,1,1
112736426,596,STRAWBERRY,1,1,0,0,0,1,1
112736426,596,WOOL,1,1,0,0,0,1,1
112736426,601,STRAWBERRY,6,5,4,0,0,11,1
112736426,632,WOOL,2,2,2,0,0,1,1
112736426,646,STRAWBERRY,21,21,42,21,21,1,1
112736426,650,WOOL,4,4,2,0,1,1,1
112736426,674,WOOL,4,4,0,0,0,1,1
112736426,694,STRAWBERRY,17,17,32,15,15,1,1
112736426,698,WOOL,3,3,2,0,1,1,1
112736426,711,WOOL,1,1,0,0,0,1,1
112736426,719,WOOL,1,1,0,0,0,1,1
112737645,344,WOOL,3,3,6,3,3,1,1
112737645,360,WOOL,3,3,0,0,0,1,1
112737645,390,WOOL,11,11,2,0,0,1,1
112737645,400,WOOL,6,6,0,0,0,1,1
112737645,432,WOOL,2,0,1,0,0,1,1
112737645,440,WOOL,0,2,1,1,1,1,1
112737645,448,WOOL,2,0,0,0,0,1,1
112737645,456,WOOL,0,2,0,0,0,1,1
112737645,467,WOOL,2,1,1,0,0,1,1
112737645,471,WOOL,0,1,0,0,0,1,1
112737645,500,WOOL,0,1,1,1,1,1,1
112737645,503,WOOL,1,0,0,0,0,1,1
112737645,506,WOOL,4,0,1,0,0,1,1
112737645,519,WOOL,0,4,0,0,0,1,1
112737645,530,WOOL,2,0,1,0,0,1,1
112737645,535,WOOL,0,2,0,0,0,1,1
112737645,537,WOOL,0,1,0,0,0,1,1
112737645,538,WOOL,1,0,0,0,0,1,1
112737645,554,WOOL,4,0,1,0,0,1,1
112737645,571,WOOL,0,4,0,0,0,1,1
112737645,578,WOOL,2,0,1,0,0,1,1
112737645,591,WOOL,0,2,0,0,0,1,1
112737645,593,WOOL,5,5,0,0,0,1,1
112737645,602,WOOL,1,0,1,0,0,1,1
112737645,613,WOOL,0,1,0,0,0,1,1
112737645,629,WOOL,0,3,1,1,1,1,1
112737645,632,WOOL,3,0,0,0,0,1,1
112737645,650,WOOL,4,0,1,0,0,1,1
112737645,671,WOOL,0,4,0,0,0,1,1
112737645,674,WOOL,4,0,1,0,0,1,1
112737645,675,WOOL,0,2,0,0,0,1,1
112737645,695,WOOL,0,3,0,0,0,1,1
112737645,698,WOOL,3,0,1,0,0,1,1
112737645,708,WOOL,0,2,0,0,0,1,1
112737645,711,WOOL,1,1,0,0,0,1,1
112737645,719,WOOL,1,1,0,0,0,1,1
112738825,344,WOOL,6,6,6,0,0,1,1
112738825,372,MILK,6,6,12,6,6,1,1
112738825,373,MILK,1,1,0,0,0,1,1
112738825,374,MILK,8,8,0,0,0,1,1
112738825,385,WOOL,5,5,2,0,1,1,1
112738825,393,MILK,6,6,6,0,1,1,1
112738825,409,MILK,3,3,4,1,1,3,1
112738825,419,WOOL,2,2,2,0,1,1,1
112738825,433,MILK,6,6,6,0,0,7,1
112738825,448,WOOL,2,2,0,0,0,1,1
112738825,458,WOOL,1,1,2,1,1,1,1
112738825,506,WOOL,2,2,2,0,1,1,1
112738825,527,WOOL,2,2,0,0,0,1,1
112738825,530,WOOL,2,2,0,0,0,1,1
112738825,537,WOOL,1,1,0,0,0,1,1
112738825,578,WOOL,2,2,2,0,0,1,1
112738825,593,WOOL,2,2,0,0,0,1,1
112738825,594,WOOL,1,1,0,0,0,1,1
112738825,601,WOOL,2,2,0,0,0,5,1
112738825,650,WOOL,4,4,4,0,1,1,1
112738825,674,WOOL,4,4,0,0,0,1,1
112738825,711,WOOL,1,1,2,1,1,1,1
112738825,719,WOOL,1,1,0,0,0,1,1
112739509,479,STRAWBERRY,2,2,4,2,2,1,1
112739509,494,STRAWBERRY,6,6,6,0,1,1,1
112739509,499,STRAWBERRY,10,10,0,0,0,1,1
112739509,503,STRAWBERRY,14,14,2,0,1,1,1
112739509,518,STRAWBERRY,8,8,8,0,0,1,1
112739509,524,STRAWBERRY,16,16,2,0,0,1,1
112739509,530,STRAWBERRY,13,13,5,0,0,1,1
112739509,544,STRAWBERRY,8,8,6,0,0,1,1
112739509,554,STRAWBERRY,13,13,8,0,1,1,1
112739509,566,STRAWBERRY,8,8,6,0,1,1,1
112739509,578,STRAWBERRY,18,18,6,0,0,1,1
112739509,622,STRAWBERRY,7,7,10,3,3,1,1
112739509,646,STRAWBERRY,18,18,12,0,0,1,1
112739509,668,MILK,9,9,18,9,9,1,1
112739509,674,MILK,3,3,6,3,3,1,1
112739509,684,MILK,8,8,4,0,1,1,1
112739509,694,STRAWBERRY,12,12,14,2,2,1,1
112739509,696,STRAWBERRY,8,8,0,0,0,1,1
112739509,718,MILK,9,9,16,7,7,1,1
112739956,344,WOOL,3,6,6,3,3,1,1
112739956,360,WOOL,3,0,0,0,0,1,1
112739956,390,WOOL,11,11,2,0,0,1,1
112739956,400,WOOL,6,6,0,0,0,1,1
112739956,442,WOOL,0,2,2,2,2,1,1
112739956,443,WOOL,2,0,0,0,0,1,1
112739956,448,WOOL,2,2,0,0,0,1,1
112739956,457,MILK,9,9,18,9,9,5,1
112739956,470,WOOL,1,1,1,0,0,1,1
112739956,474,WOOL,1,1,0,0,0,1,1
112739956,501,WOOL,3,0,1,0,0,1,1
112739956,503,WOOL,0,3,0,0,0,1,1
112739956,505,MILK,2,2,4,2,2,5,1
112739956,515,WOOL,0,4,1,1,1,1,1
112739956,516,WOOL,4,0,0,0,0,1,1
112739956,530,MILK,7,7,8,1,1,1,1
112739956,535,WOOL,2,2,2,0,1,1,1
112739956,538,MILK,2,2,4,2,2,1,1
112739956,538,WOOL,1,1,0,0,0,1,1
112739956,554,STRAWBERRY,8,7,14,6,6,1,1
112739956,558,STRAWBERRY,4,4,4,0,0,1,1
112739956,567,STRAWBERRY,4,4,8,4,4,1,1
112739956,567,WOOL,0,3,0,0,0,1,1
112739956,569,WOOL,3,0,0,0,0,1,1
112739956,577,STRAWBERRY,10,10,8,0,0,12,1
112739956,578,WOOL,2,2,2,0,1,1,1
112739956,580,STRAWBERRY,12,0,6,0,0,1,1
112739956,582,STRAWBERRY,0,10,5,5,5,1,1
112739956,596,WOOL,2,2,0,0,0,1,1
112739956,597,WOOL,3,0,0,0,0,1,1
112739956,598,WOOL,0,2,0,0,0,1,1
112739956,600,WOOL,0,1,0,0,0,1,1
112739956,601,WOOL,0,1,0,0,0,1,1
112739956,603,WOOL,1,0,0,0,0,1,1
112739956,625,WOOL,2,2,0,0,0,5,1
112739956,650,WOOL,4,4,2,0,0,1,1
112739956,674,WOOL,4,4,1,0,0,1,1
112739956,696,WOOL,3,3,0,0,0,1,1
112739956,711,WOOL,1,1,2,1,1,1,1
112739956,719,WOOL,1,1,0,0,0,1,1
112741280,433,MILK,7,7,14,7,7,5,1
112741280,448,MILK,6,6,8,2,2,1,1
112741280,457,MILK,6,9,4,0,0,7,1
112741280,514,WOOL,17,0,8,0,0,1,1
112741280,515,WOOL,2,0,0,0,0,1,1
112741280,524,STRAWBERRY,16,16,22,6,6,1,1
112741280,533,STRAWBERRY,0,5,2,2,2,7,1
112741280,534,STRAWBERRY,0,4,3,3,3,1,1
112741280,537,WOOL,4,4,4,0,1,5,1
112741280,541,STRAWBERRY,14,0,3,0,0,7,1
112741280,543,STRAWBERRY,4,4,4,0,1,1,1
112741280,544,STRAWBERRY,1,1,0,0,0,1,1
112741280,546,STRAWBERRY,2,3,2,0,0,1,1
112741280,553,STRAWBERRY,4,11,3,0,0,9,1
112741280,554,STRAWBERRY,7,0,4,0,0,1,1
112741280,555,WOOL,16,0,10,0,0,1,1
112741280,558,STRAWBERRY,4,4,3,0,0,1,1
112741280,558,WOOL,0,16,2,2,2,1,1
112741280,567,STRAWBERRY,4,4,6,2,2,1,1
112741280,578,STRAWBERRY,22,0,11,0,0,1,1
112741280,578,WOOL,4,4,5,1,1,1,1
112741280,582,STRAWBERRY,0,21,4,4,4,1,1
112741280,583,STRAWBERRY,0,1,0,0,0,1,1
112741280,601,WOOL,0,3,1,1,1,18,1
112741280,603,WOOL,8,0,3,0,0,1,1
112741280,650,WOOL,7,7,10,3,3,1,1
112741280,674,WOOL,8,8,8,0,0,1,1
112741280,683,STRAWBERRY,0,17,9,9,9,1,1
112741280,691,WOOL,0,3,2,2,2,1,1
112741280,694,WOOL,10,1,2,0,0,1,1
112741280,711,WOOL,4,6,9,5,5,1,1
112741280,712,WOOL,2,0,0,0,0,1,1
112741280,719,WOOL,3,3,4,1,1,1,1
112742461,341,MILK,3,3,4,1,1,1,1
112742461,376,MILK,3,3,4,1,1,1,1
112742461,379,MILK,6,6,2,0,1,1,1
112742461,406,MILK,5,2,7,2,2,1,1
112742461,407,MILK,3,6,0,0,0,1,1
112742461,427,MILK,6,6,6,0,0,1,1
112742461,450,MILK,6,6,8,2,2,1,1
112742461,456,MILK,4,4,0,0,0,1,1
112742461,458,MILK,2,2,2,0,0,1,1
112742461,471,MILK,2,2,4,2,2,1,1
112742461,482,MILK,4,4,3,0,0,1,1
112742461,503,STRAWBERRY,14,14,12,0,1,1,1
112742461,506,MILK,4,4,4,0,0,1,1
112742461,518,STRAWBERRY,8,8,8,0,0,1,1
112742461,524,STRAWBERRY,16,16,2,0,0,1,1
112742461,530,STRAWBERRY,13,13,5,0,0,1,1
112742461,544,STRAWBERRY,8,8,6,0,0,1,1
112742461,556,STRAWBERRY,13,13,8,0,1,1,1
112742461,569,STRAWBERRY,8,8,6,0,1,3,1
112742461,578,STRAWBERRY,21,21,8,0,1,1,1
112742461,646,STRAWBERRY,18,18,24,6,6,1,1
112742461,673,WOOL,16,16,26,10,10,24,1
112742461,686,STRAWBERRY,20,20,20,0,0,1,1
112742461,695,WOOL,3,3,6,3,3,1,1
112742491,344,WOOL,3,3,6,3,3,1,1
112742491,360,WOOL,3,3,0,0,0,1,1
112742491,388,WOOL,11,11,2,0,0,1,1
112742491,400,WOOL,6,6,0,0,0,1,1
112742491,434,WOOL,2,2,2,0,0,1,1
112742491,448,WOOL,2,2,0,0,0,1,1
112742491,470,WOOL,1,1,2,1,1,1,1
112742491,474,WOOL,1,1,0,0,0,1,1
112742491,501,WOOL,0,1,0,0,0,1,1
112742491,503,WOOL,1,0,0,0,0,1,1
112742491,514,WOOL,0,4,1,1,1,1,1
112742491,516,WOOL,4,0,0,0,0,1,1
112742491,536,WOOL,2,2,2,0,1,1,1
112742491,537,WOOL,0,1,0,0,0,1,1
112742491,538,WOOL,1,0,0,0,0,1,1
112742491,567,WOOL,0,4,0,0,0,1,1
112742491,569,WOOL,4,0,0,0,0,1,1
112742491,578,WOOL,2,2,1,0,0,1,1
112742491,596,WOOL,2,2,0,0,0,1,1
112742491,597,WOOL,3,3,0,0,0,1,1
112742491,602,WOOL,0,1,1,1,1,1,1
112742491,603,WOOL,1,0,0,0,0,1,1
112742491,625,WOOL,3,3,0,0,0,5,1
112742491,650,WOOL,4,4,2,0,0,1,1
112742491,674,WOOL,4,4,2,0,1,1,1
112742491,696,WOOL,3,3,0,0,0,1,1
112742491,711,WOOL,1,1,0,0,0,1,1
112742491,719,WOOL,1,1,0,0,0,1,1
112743618,344,WOOL,3,3,6,3,3,1,1
112743618,360,WOOL,3,3,0,0,0,1,1
112743618,390,WOOL,11,11,2,0,0,1,1
112743618,400,WOOL,6,6,0,0,0,1,1
112743618,443,WOOL,2,2,2,0,0,1,1
112743618,448,WOOL,2,2,0,0,0,1,1
112743618,470,WOOL,1,1,2,1,1,1,1
112743618,474,WOOL,1,1,0,0,0,1,1
112743618,497,STRAWBERRY,6,6,12,6,6,1,1
112743618,498,STRAWBERRY,8,8,0,0,0,1,1
112743618,503,STRAWBERRY,6,6,2,0,1,1,1
112743618,503,WOOL,3,3,0,0,0,1,1
112743618,508,STRAWBERRY,4,4,2,0,1,1,1
112743618,516,WOOL,4,4,2,0,1,1,1
112743618,518,STRAWBERRY,8,8,2,0,0,1,1
112743618,524,STRAWBERRY,16,16,2,0,1,1,1
112743618,538,WOOL,3,3,0,0,0,1,1
112743618,541,STRAWBERRY,14,14,4,0,0,3,1
112743618,543,STRAWBERRY,4,4,2,0,1,1,1
112743618,544,STRAWBERRY,1,1,0,0,0,1,1
112743618,546,STRAWBERRY,3,3,0,0,0,1,1
112743618,553,STRAWBERRY,4,4,2,0,1,3,1
112743618,554,STRAWBERRY,8,8,2,0,1,1,1
112743618,558,STRAWBERRY,4,4,0,0,0,1,1
112743618,567,STRAWBERRY,4,4,2,0,0,1,1
112743618,569,WOOL,3,3,2,0,1,1,1
112743618,577,WOOL,1,1,0,0,0,1,1
112743618,578,WOOL,1,1,0,0,0,1,1
112743618,580,STRAWBERRY,0,22,5,5,5,1,1
112743618,581,STRAWBERRY,22,0,0,0,0,5,1
112743618,596,WOOL,4,4,0,0,0,1,1
112743618,597,WOOL,1,1,0,0,0,1,1
112743618,604,WOOL,3,3,2,0,1,1,1
112743618,612,STRAWBERRY,8,0,8,0,0,1,1
112743618,616,STRAWBERRY,0,2,1,1,1,1,1
112743618,625,WOOL,2,2,0,0,0,1,1
112743618,641,STRAWBERRY,21,0,13,0,0,5,1
112743618,646,STRAWBERRY,0,21,4,4,4,1,1
112743618,650,WOOL,4,4,2,0,1,1,1
112743618,673,STRAWBERRY,0,3,1,1,1,7,1
112743618,674,WOOL,3,3,0,0,0,1,1
112743618,694,STRAWBERRY,20,17,14,0,1,1,1
112743618,698,WOOL,3,3,2,0,1,1,1
112743618,711,WOOL,1,1,0,0,0,1,1
112743618,719,WOOL,1,1,0,0,0,1,1
112744949,524,STRAWBERRY,16,16,6,0,0,1,1
112744949,529,WOOL,12,12,10,0,1,24,1
112744949,530,STRAWBERRY,13,13,10,0,1,1,1
112744949,544,STRAWBERRY,8,8,12,4,4,1,1
112744949,554,STRAWBERRY,12,12,10,0,0,1,1
112744949,562,WOOL,16,16,30,14,14,1,1
112744949,566,STRAWBERRY,8,8,12,4,4,1,1
112744949,578,STRAWBERRY,18,18,14,0,1,1,1
112744949,587,WOOL,5,5,8,3,3,1,1
112744949,589,WOOL,4,4,0,0,0,24,1
112744949,597,WOOL,12,12,8,0,0,24,1
112744949,598,WOOL,12,12,4,0,0,1,1
112744949,609,WOOL,9,9,10,1,1,18,1
112744949,619,WOOL,9,9,12,3,3,1,1
112744949,671,WOOL,12,12,4,0,1,1,1
112744949,674,WOOL,15,15,4,0,0,1,1
112744949,684,STRAWBERRY,16,16,26,10,10,1,1
112744949,695,WOOL,1,1,2,1,1,1,1
112745961,344,WOOL,3,3,6,3,3,1,1
112745961,360,WOOL,3,3,0,0,0,1,1
112745961,400,WOOL,6,6,12,6,6,1,1
112745961,553,MILK,12,12,16,4,4,7,1
112745961,554,MILK,3,3,4,1,1,1,1
112745961,577,MILK,8,8,14,6,6,11,1
112745961,593,WOOL,8,8,16,8,8,11,1
112745961,594,STRAWBERRY,10,10,20,10,10,1,1
112745961,596,STRAWBERRY,1,1,0,0,0,1,1
112745961,604,STRAWBERRY,5,4,8,3,3,1,1
112745961,604,MILK,3,3,6,3,3,1,1
112745961,644,STRAWBERRY,21,21,32,11,11,1,1
112745961,680,STRAWBERRY,20,20,26,6,6,1,1
112746444,453,STRAWBERRY,10,10,12,2,2,3,1
112746444,470,STRAWBERRY,8,8,6,0,0,1,1
112746444,474,STRAWBERRY,2,2,2,0,1,1,1
112746444,478,STRAWBERRY,8,8,0,0,0,1,1
112746444,494,STRAWBERRY,6,6,6,0,1,1,1
