episode_id,target_submission,opponent_submission,opponent_rating,result,margin,revenue_delta_WHEAT,qty_effect_WHEAT,price_effect_WHEAT,revenue_delta_FERTILIZER,qty_effect_FERTILIZER,price_effect_FERTILIZER,revenue_delta_WOOL,qty_effect_WOOL,price_effect_WOOL,revenue_delta_MILK,qty_effect_MILK,price_effect_MILK,revenue_delta_STRAWBERRY,qty_effect_STRAWBERRY,price_effect_STRAWBERRY,revenue_delta_TOMATO,qty_effect_TOMATO,price_effect_TOMATO,revenue_delta_CARROT,qty_effect_CARROT,price_effect_CARROT,revenue_delta_EGG,qty_effect_EGG,price_effect_EGG,revenue_delta_MELON,qty_effect_MELON,price_effect_MELON,cost_saving_HIRE,cost_saving_BUY_LAND,cost_saving_BUY_SEED,cost_saving_BUY_PRODUCT,cost_saving_BUY_ANIMAL
110862981,56360233,56249024,1410.7237,win,74861.0,92163,85666.01871291782,6496.981287082175,10673,10975.48307383817,-302.4830738381672,15572,14660.6032499281,911.3967500719,36845,37276.55187969925,-431.55187969924657,11408,6763.759830761573,4644.240169238427,0,0.0,0.0,-2955,-2991.438202247191,36.438202247190944,4601,4601.0,0.0,-346,0.0,-346.00000000000114,860,0,-640,-90120,-3200
110861891,56360233,56057930,1363.4994,win,9133.0,-2176,-2250.6448540706606,74.64485407066144,1162,387.22099824360964,774.7790017563906,986,-1450.992642140468,2436.9926421404684,1464,1085.1028955171814,378.8971044828202,-1721,-2295.680834317198,574.6808343171962,0,0.0,0.0,3319,3386.904761904762,-67.90476190476167,4014,4014.0,0.0,0,0.0,0.0,2202,0,-170,-447,500
110860774,56360233,55996543,1332.8042,win,4520.0,3,0.0,2.9999999999990337,352,-289.8868371212121,641.8868371212127,-4695,-7576.502702702703,2881.502702702703,3665,5361.63116880545,-1696.631168805452,1054,212.871117829848,841.1288821701507,0,0.0,0.0,-3530,-3291.2345823575333,-238.7654176424671,3829,3829.0,0.0,47,0.0,46.999999999999545,1372,0,240,1283,900
110859668,56360233,56184890,1358.7248,win,8165.0,-3224,-2406.282279116039,-817.7177208839604,2550,2276.5688595602637,273.4311404397361,212,813.2905797101449,-601.2905797101446,-1077,-2112.3428571428567,1035.3428571428562,1228,-2357.6340342358026,3585.634034235809,0,0.0,0.0,2790,2814.0,-24.0,4381,4381.0,0.0,58,0.0,58.00000000000114,2579,0,240,-572,-1000
110858561,56360233,56055565,1377.5873,win,10179.0,-899,-1561.672735396864,662.6727353968622,1717,2246.5917464996314,-529.5917464996319,-1833,-3766.994868035191,1933.9948680351922,1329,-830.9570467555259,2159.957046755525,-1464,-2028.06568627451,564.0656862745074,0,0.0,0.0,8615,8744.697488584476,-129.69748858447525,3444,3444.0,0.0,0,0.0,0.0,1558,0,-520,-2568,800
110857464,56360233,56032751,1312.4944,win,11431.0,-2454,-2312.6365454481943,-141.36345455180646,1045,633.3535161518748,411.64648384812506,374,-1069.0728459945851,1443.0728459945851,431,349.6376766091052,81.3623233908949,1134,-1131.7890485016992,2265.7890485016987,0,0.0,0.0,3508,3544.8635531135533,-36.863553113552896,5340,5340.0,0.0,0,0.0,0.0,2380,0,-90,-737,500
110856362,56360233,56207928,1233.5354,win,9931.0,-1337,-1061.1394156489564,-275.8605843510426,1609,1094.3493621026214,514.6506378973785,-1010,-783.5508081212851,-226.449191878715,3393,2935.8103896103894,457.18961038961135,1248,1234.7045454545455,13.295454545454092,0,0.0,0.0,-61,-78.60243632336656,17.60243632336678,4533,4533.0,0.0,246,198.76692097026603,47.23307902973461,1372,0,-80,18,0
110855271,56360233,56079503,1202.3263,win,35008.0,3020,2523.889204580434,496.1107954195645,1319,1044.119596643396,274.88040335660514,215,778.2604593929451,-563.2604593929452,132,-2009.9927184043204,2141.9927184043204,1589,-162.15059131064675,1751.150591310648,0,0.0,0.0,26114,26043.912162162163,70.08783783783872,3852,3852.0,0.0,281,0.0,280.99999999999955,1181,0,140,-1835,-1000
110854151,56360233,55879226,1136.1993,win,13711.0,-5108,-4648.996271439225,-459.003728560775,2750,2664.2,85.80000000000138,-1241,2607.26697081295,-3848.2669708129492,7297,8070.28798185941,-773.2879818594085,1720,859.0679283658237,860.9320716341758,0,0.0,0.0,3606,3625.210714285714,-19.21071428571435,4618,4618.0,0.0,281,0.0,280.99999999999955,1131,0,1070,-713,-1700
110853044,56360233,56186468,1083.7554,win,28339.0,-10501,-9759.102275778732,-741.8977242212677,5025,5090.761894142135,-65.76189414213516,791,-210.27004870129872,1001.2700487012986,2876,223.7008869370533,2652.2991130629466,2401,-502.12482971573877,2903.1248297157395,7291,7291.0,0.0,8441,8321.170454545456,119.82954545454515,4020,4020.0,0.0,2456,-601.5117753623189,3057.511775362317,-1635,-4000,-260,12334,-900
110851954,56360233,56030839,1094.4347,win,21824.0,8795,8352.326261510432,442.67373848956754,-11577,-14327.2744445847,2750.2744445847,5223,5028.622179239201,194.37782076079884,981,527.5018724973353,453.49812750266506,6391,756.5675970118282,5634.432402988174,0,0.0,0.0,1246,673.3190993788819,572.680900621118,-5211,-5205.285353535353,-5.7146464646469575,3870,-4948.990929705215,8818.990929705215,728,0,-610,12188,-200
110850849,56360233,56359921,1409.6108,loss,-5592.0,-2425,-2288.891276261094,-136.10872373890624,558,335.8262661488468,222.17373385115326,-864,2016.3572068965518,-2880.3572068965523,489,1153.4031764995257,-664.4031764995258,-1195,-152.65800393098928,-1042.3419960690107,0,0.0,0.0,-579,-604.1115914786967,25.111591478696983,0,0.0,0.0,-47,0.0,-46.999999999999545,754,0,-80,-2203,0
110849706,56360233,56011912,988.4342,win,30432.0,-343,-374.0303169078586,31.030316907857674,1573,1145.0977777777778,427.9022222222234,3535,3219.440476190476,315.55952380952226,4385,4505.036838624339,-120.03683862434103,2024,-1894.0678714859437,3918.0678714859428,26390,26390.0,0.0,-408,-823.2819264069265,415.2819264069261,632,621.8165064102565,10.183493589743719,-2812,-2489.15,-322.8500000000009,-1170,-4000,1040,786,-1200
110848604,56360233,56250819,858.7059,win,27762.0,7034,7455.514835164836,-421.5148351648356,6362,4579.173431478073,1782.8265685219264,1123,1294.7711372508732,-171.77113725087256,1101,-898.6722566532993,1999.6722566533003,-4763,-7510.411246643652,2747.411246643649,8940,8940.0,0.0,7200,7200.0,0.0,7144,7144.0,0.0,3041,0.0,3041.0,-2794,-4000,-510,-2716,600
110847478,56360233,55471684,985.5437,win,20366.0,-2543,-2195.4609615811405,-347.53903841885835,6102,6490.8765425460415,-388.8765425460421,-811,997.4967838765009,-1808.4967838765006,5233,-534.7544499105546,5767.754449910557,1384,-794.7380382775119,2178.738038277512,0,0.0,0.0,3662,3662.0,0.0,4822,4822.0,0.0,2555,-5611.556372549019,8166.556372549019,3170,0,-30,-1278,-1900
110847498,56360233,56360337,878.4078,loss,-7730.0,-794,-694.8190476190476,-99.18095238095115,457,330.10635327585294,126.8936467241474,4302,5125.360169491525,-823.3601694915264,-57,1995.180524414549,-2052.180524414549,1013,-800.4603660543814,1813.4603660543876,0,0.0,0.0,-5468,-5609.981481481481,141.98148148148084,-8203,-8156.560457516341,-46.439542483660226,-346,0.0,-346.00000000000114,1021,0,410,535,-600
110846384,56360233,56333392,805.0731,win,48564.0,33843,34318.82510590473,-475.8251059047261,7120,6546.630414273995,573.3695857260043,3043,2709.9315091489007,333.06849085109866,3067,410.9369521852143,2656.0630478147855,5834,-4955.330583652269,10789.330583652269,18272,18272.0,0.0,4896,4896.0,0.0,4547,4547.0,0.0,1774,-11604.5,13378.5,1409,-4000,200,-30541,-900
110845309,56360233,56226418,879.2372,win,32369.0,4600,5455.7401166060445,-855.7401166060457,9753,7334.390073577055,2418.6099264229456,3296,4485.348385720381,-1189.3483857203803,5098,1177.784542533401,3920.2154574665997,3638,2624.7307186191574,1013.2692813808444,0,0.0,0.0,-71,0.0,-70.99999999999997,-545,-507.3728123728124,-37.627187627187595,2431,199.36639280125195,2231.633607198748,3854,0,-50,265,100
110844225,56360233,56257146,674.8104,win,34579.0,13127,12675.582725168837,451.41727483116597,14115,15539.678162393162,-1424.6781623931615,-950,3209.4270509364846,-4159.427050936484,4193,1124.5072338380196,3068.4927661619795,5192,5255.762795864308,-63.76279586430843,0,0.0,0.0,2406,1776.1647220315717,629.8352779684282,4754,4754.0,0.0,5873,1463.6491452991454,4409.350854700854,4668,0,-720,-16179,-1900
110843156,56360233,55652560,669.9084,win,57110.0,6800,7101.069019127068,-301.06901912706576,18407,21521.819121447028,-3114.819121447029,3125,5719.339404147805,-2594.3394041478045,23742,23848.48806722689,-106.48806722688528,14620,13672.416071509802,947.583928490197,0,0.0,0.0,3022,3022.0,0.0,4036,4035.9999999999995,0.0,3189,-8663.533333333333,11852.533333333333,-423,0,-100,-15708,-3600
