episode_id,sid,seat,death_t,death_day,x,y,animal,lost_yield,placed_day,next_crop,next_crop_t
110694783,56216119,1,696,29,2,4,SHEEP,0,0,,
110694783,56216119,1,696,29,3,4,SHEEP,0,0,,
110689609,56216119,0,672,28,4,3,SHEEP,0,0,,
110689609,56216119,0,672,28,2,4,SHEEP,6,0,,
110689609,56216119,0,672,28,3,4,SHEEP,6,0,,
110684258,56216119,0,480,20,7,3,SHEEP,0,6,WHEAT,504.0
110684258,56216119,0,480,20,8,3,SHEEP,0,8,WHEAT,504.0
110684258,56216119,0,528,22,6,2,SHEEP,0,7,WHEAT,576.0
110684258,56216119,0,552,23,6,3,SHEEP,0,6,WHEAT,648.0
110684258,56216119,0,624,26,4,2,COW,0,0,,
110684258,56216119,0,696,29,2,4,SHEEP,0,0,,
110684258,56216119,0,696,29,3,4,SHEEP,0,0,,
110679214,56216119,1,480,20,7,3,SHEEP,0,6,WHEAT,504.0
110679214,56216119,1,480,20,8,3,SHEEP,0,8,WHEAT,504.0
110679214,56216119,1,528,22,8,4,SHEEP,0,8,WHEAT,552.0
110679214,56216119,1,672,28,4,3,SHEEP,0,0,,
110679214,56216119,1,672,28,2,4,SHEEP,1,0,,
110679214,56216119,1,672,28,3,4,SHEEP,1,0,,
110673851,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
110673851,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
110673851,56216119,1,696,29,4,3,SHEEP,0,0,,
110673851,56216119,1,696,29,2,4,SHEEP,0,0,,
110673851,56216119,1,696,29,3,4,SHEEP,0,0,,
110673851,56216119,1,696,29,3,5,COW,0,9,,
110673851,56216119,1,696,29,4,5,COW,2,9,,
110673851,56216119,1,696,29,4,6,SHEEP,0,15,,
110673851,56216119,1,696,29,4,7,SHEEP,0,15,,
110668628,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
110668628,56216119,0,528,22,8,3,SHEEP,0,8,WHEAT,552.0
110668628,56216119,0,552,23,7,3,SHEEP,0,6,WHEAT,576.0
110668628,56216119,0,600,25,6,2,SHEEP,1,7,,
110668628,56216119,0,648,27,8,4,SHEEP,1,8,,
110668628,56216119,0,696,29,4,3,SHEEP,0,0,,
110668628,56216119,0,696,29,6,3,SHEEP,0,6,,
110668628,56216119,0,696,29,2,4,SHEEP,0,0,,
110668628,56216119,0,696,29,3,4,SHEEP,0,0,,
110668628,56216119,0,696,29,4,6,SHEEP,0,12,,
110668628,56216119,0,696,29,4,7,SHEEP,0,12,,
110663979,56216119,1,528,22,4,2,COW,0,0,,
110663979,56216119,1,528,22,5,3,COW,0,6,,
110663979,56216119,1,696,29,2,4,SHEEP,0,0,,
110663979,56216119,1,696,29,3,4,SHEEP,0,0,,
110658772,56216119,1,480,20,7,3,SHEEP,0,6,WHEAT,504.0
110658772,56216119,1,528,22,8,4,SHEEP,0,8,WHEAT,552.0
110658772,56216119,1,672,28,4,3,SHEEP,0,0,,
110658772,56216119,1,672,28,2,4,SHEEP,4,0,,
110658772,56216119,1,672,28,3,4,SHEEP,1,0,,
110654074,56216119,1,528,22,5,2,COW,2,6,WHEAT,576.0
110654074,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
110654074,56216119,1,672,28,4,3,SHEEP,0,0,,
110654074,56216119,1,672,28,2,4,SHEEP,6,0,,
110654074,56216119,1,672,28,3,4,SHEEP,6,0,,
110654074,56216119,1,696,29,3,5,COW,0,9,,
110654074,56216119,1,696,29,4,5,COW,2,9,,
110654074,56216119,1,696,29,4,6,COW,0,9,,
110648924,56216119,1,696,29,4,3,SHEEP,0,0,,
110648924,56216119,1,696,29,6,3,SHEEP,0,6,,
110648924,56216119,1,696,29,2,4,SHEEP,0,0,,
110648924,56216119,1,696,29,3,4,SHEEP,0,0,,
110644324,56216119,1,528,22,5,2,COW,0,6,WHEAT,552.0
110644324,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
110644324,56216119,1,672,28,4,3,SHEEP,0,0,,
110644324,56216119,1,672,28,2,4,SHEEP,6,0,,
110644324,56216119,1,672,28,3,4,SHEEP,4,0,,
110644324,56216119,1,696,29,3,5,COW,6,9,,
110644324,56216119,1,696,29,4,5,COW,0,9,,
110644324,56216119,1,696,29,4,6,COW,0,9,,
110639260,56216119,1,696,29,4,3,SHEEP,0,0,,
110639260,56216119,1,696,29,2,4,SHEEP,0,0,,
110639260,56216119,1,696,29,3,4,SHEEP,0,0,,
110634716,56216119,1,696,29,4,3,SHEEP,0,0,,
110634716,56216119,1,696,29,2,4,SHEEP,0,0,,
110634716,56216119,1,696,29,3,4,SHEEP,0,0,,
110634716,56216119,1,696,29,4,6,COW,0,9,,
110634716,56216119,1,696,29,4,7,COW,0,12,,
110630110,56216119,0,576,24,4,1,SHEEP,0,10,CARROT,672.0
110630110,56216119,0,576,24,4,8,SHEEP,0,10,,
110630110,56216119,0,624,26,5,2,COW,0,6,WHEAT,672.0
110630110,56216119,0,624,26,6,2,COW,0,8,,
110630110,56216119,0,696,29,4,3,SHEEP,0,0,,
110630110,56216119,0,696,29,2,4,SHEEP,0,0,,
110630110,56216119,0,696,29,3,4,SHEEP,0,0,,
110624937,56216119,0,672,28,4,6,COW,0,12,,
110624937,56216119,0,696,29,4,3,SHEEP,0,0,,
110624937,56216119,0,696,29,2,4,SHEEP,0,0,,
110624937,56216119,0,696,29,3,4,SHEEP,0,0,,
110624937,56216119,0,696,29,4,7,SHEEP,0,15,,
110624937,56216119,0,696,29,4,8,SHEEP,0,15,,
110620461,56216119,0,528,22,5,2,COW,2,6,WHEAT,600.0
110620461,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
110620461,56216119,0,672,28,4,3,SHEEP,0,0,,
110620461,56216119,0,672,28,2,4,SHEEP,6,0,,
110620461,56216119,0,672,28,3,4,SHEEP,6,0,,
110620461,56216119,0,696,29,3,5,COW,0,9,,
110620461,56216119,0,696,29,4,5,COW,0,9,,
110620461,56216119,0,696,29,4,6,COW,0,9,,
110620461,56216119,0,696,29,4,7,COW,0,9,,
110620339,56216119,1,696,29,4,3,SHEEP,0,0,,
110620339,56216119,1,696,29,2,4,SHEEP,0,0,,
110620339,56216119,1,696,29,3,4,SHEEP,0,0,,
110620339,56216119,1,696,29,4,6,GOOSE,1,9,,
110620339,56216119,1,696,29,4,7,SHEEP,0,18,,
110616012,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
110616012,56216119,0,600,25,4,8,SHEEP,1,12,WHEAT,624.0
110616012,56216119,0,672,28,4,3,SHEEP,0,0,,
110616012,56216119,0,672,28,2,4,SHEEP,1,0,,
110616012,56216119,0,672,28,3,4,SHEEP,1,0,,
110616012,56216119,0,696,29,2,2,SHEEP,0,12,,
110616012,56216119,0,696,29,4,6,COW,0,9,,
110616012,56216119,0,696,29,4,7,SHEEP,0,12,,
110611670,56216119,1,672,28,4,3,SHEEP,0,0,,
110611670,56216119,1,672,28,2,4,SHEEP,6,0,,
110611670,56216119,1,672,28,3,4,SHEEP,6,0,,
110611670,56216119,1,696,29,3,5,COW,0,9,,
110611670,56216119,1,696,29,4,5,COW,0,9,,
110607329,56216119,0,480,20,7,3,SHEEP,0,6,WHEAT,504.0
110607329,56216119,0,528,22,8,3,SHEEP,0,8,WHEAT,552.0
110607329,56216119,0,528,22,8,4,SHEEP,0,8,WHEAT,552.0
110607329,56216119,0,672,28,4,3,SHEEP,0,0,,
110607329,56216119,0,672,28,6,3,SHEEP,1,6,,
110607329,56216119,0,672,28,2,4,SHEEP,3,0,,
110607329,56216119,0,672,28,3,4,SHEEP,4,0,,
110602868,56216119,1,480,20,5,2,COW,0,6,WHEAT,504.0
110602868,56216119,1,528,22,6,2,COW,0,7,WHEAT,552.0
110602868,56216119,1,624,26,4,4,COW,0,0,,
110602868,56216119,1,624,26,4,8,SHEEP,1,16,,
110602868,56216119,1,672,28,2,4,SHEEP,1,0,,
110602868,56216119,1,696,29,4,3,SHEEP,0,0,,
110602868,56216119,1,696,29,3,4,SHEEP,0,0,,
110602868,56216119,1,696,29,3,5,COW,0,9,,
110602868,56216119,1,696,29,4,5,COW,2,9,,
110602868,56216119,1,696,29,4,6,SHEEP,0,15,,
110602868,56216119,1,696,29,4,7,SHEEP,0,15,,
110598531,56216119,1,336,14,4,8,SHEEP,0,12,CARROT,576.0
110598531,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
110598531,56216119,1,480,20,6,2,COW,0,8,WHEAT,552.0
110598531,56216119,1,528,22,4,2,COW,0,0,,
110598531,56216119,1,528,22,2,4,SHEEP,1,0,,
110598531,56216119,1,528,22,3,4,SHEEP,1,0,,
110598531,56216119,1,696,29,2,2,SHEEP,0,12,,
110598531,56216119,1,696,29,3,5,COW,0,9,,
110598531,56216119,1,696,29,4,5,COW,0,9,,
110598531,56216119,1,696,29,4,6,COW,0,9,,
110598531,56216119,1,696,29,4,7,SHEEP,0,12,,
110594250,56216119,0,408,17,6,2,COW,0,8,WHEAT,576.0
110594250,56216119,0,480,20,5,2,COW,0,6,WHEAT,504.0
110594250,56216119,0,696,29,2,2,SHEEP,0,12,,
110594250,56216119,0,696,29,4,3,SHEEP,0,0,,
110594250,56216119,0,696,29,2,4,SHEEP,0,0,,
110594250,56216119,0,696,29,3,4,SHEEP,0,0,,
110594250,56216119,0,696,29,4,6,SHEEP,0,12,,
110594250,56216119,0,696,29,4,8,SHEEP,0,12,,
110589893,56216119,1,528,22,5,2,COW,0,6,WHEAT,552.0
110589893,56216119,1,648,27,4,2,COW,5,0,,
110589893,56216119,1,696,29,2,4,SHEEP,0,0,,
110589893,56216119,1,696,29,3,4,SHEEP,0,0,,
110589893,56216119,1,696,29,3,5,COW,0,9,,
110589893,56216119,1,696,29,4,5,COW,0,9,,
110585534,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
110585534,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
110585534,56216119,0,696,29,4,3,SHEEP,0,0,,
110585534,56216119,0,696,29,2,4,SHEEP,0,0,,
110585534,56216119,0,696,29,3,4,SHEEP,0,0,,
110585534,56216119,0,696,29,4,6,COW,0,9,,
110581050,56216119,0,480,20,5,2,COW,0,6,WHEAT,504.0
110581050,56216119,0,576,24,4,2,COW,2,0,,
110581050,56216119,0,696,29,3,4,SHEEP,0,0,,
110581050,56216119,0,696,29,3,5,COW,2,9,,
110581050,56216119,0,696,29,4,5,COW,0,9,,
110581055,56216119,1,480,20,5,2,COW,0,6,WHEAT,504.0
110581055,56216119,1,480,20,6,2,COW,0,8,WHEAT,504.0
110581055,56216119,1,624,26,4,8,SHEEP,0,14,CARROT,672.0
110581055,56216119,1,696,29,2,2,SHEEP,0,12,,
110581055,56216119,1,696,29,4,3,SHEEP,0,0,,
110581055,56216119,1,696,29,2,4,SHEEP,0,0,,
110581055,56216119,1,696,29,3,4,SHEEP,0,0,,
110581055,56216119,1,696,29,3,5,COW,0,9,,
110581055,56216119,1,696,29,4,5,COW,0,9,,
110581055,56216119,1,696,29,4,6,SHEEP,0,12,,
110581055,56216119,1,696,29,4,7,SHEEP,0,12,,
110576175,56216119,0,672,28,4,3,SHEEP,0,0,,
110576175,56216119,0,672,28,2,4,SHEEP,6,0,,
110576175,56216119,0,672,28,3,4,SHEEP,6,0,,
110571697,56216119,0,672,28,4,3,SHEEP,0,0,,
110571697,56216119,0,672,28,2,4,SHEEP,6,0,,
110571697,56216119,0,672,28,3,4,SHEEP,6,0,,
110567030,56216119,0,696,29,6,2,COW,0,7,,
110567030,56216119,0,696,29,4,3,SHEEP,0,0,,
110567030,56216119,0,696,29,6,3,SHEEP,0,6,,
110567030,56216119,0,696,29,2,4,SHEEP,0,0,,
110567030,56216119,0,696,29,3,4,SHEEP,0,0,,
110567121,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
110567121,56216119,1,696,29,4,3,SHEEP,0,0,,
110567121,56216119,1,696,29,2,4,SHEEP,0,0,,
110567121,56216119,1,696,29,3,4,SHEEP,0,0,,
110567121,56216119,1,696,29,3,5,COW,0,9,,
110567121,56216119,1,696,29,4,5,COW,0,9,,
110561876,56216119,1,552,23,7,3,SHEEP,0,8,WHEAT,600.0
110561876,56216119,1,552,23,8,4,SHEEP,0,8,WHEAT,576.0
110561876,56216119,1,672,28,4,3,SHEEP,0,0,,
110561876,56216119,1,672,28,6,3,SHEEP,1,6,,
110561876,56216119,1,672,28,2,4,SHEEP,1,0,,
110561876,56216119,1,672,28,3,4,SHEEP,1,0,,
110556584,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
110556584,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
110556584,56216119,0,672,28,4,3,SHEEP,0,0,,
110556584,56216119,0,672,28,2,4,SHEEP,6,0,,
110556584,56216119,0,672,28,3,4,SHEEP,6,0,,
110556584,56216119,0,696,29,4,6,COW,0,9,,
110556584,56216119,0,696,29,4,7,COW,0,9,,
110550972,56216119,1,480,20,5,2,COW,0,6,WHEAT,504.0
110550972,56216119,1,696,29,4,3,SHEEP,0,0,,
110550972,56216119,1,696,29,2,4,SHEEP,0,0,,
110550972,56216119,1,696,29,3,4,SHEEP,0,0,,
110550972,56216119,1,696,29,3,5,COW,0,9,,
110550972,56216119,1,696,29,4,5,COW,0,9,,
110550972,56216119,1,696,29,4,6,SHEEP,0,18,,
110545890,56216119,1,672,28,4,3,SHEEP,0,0,,
110545890,56216119,1,672,28,2,4,SHEEP,6,0,,
110545890,56216119,1,672,28,3,4,SHEEP,6,0,,
110540339,56216119,0,576,24,6,2,COW,0,8,,
110540339,56216119,0,624,26,4,2,COW,0,0,,
110540339,56216119,0,624,26,5,2,COW,0,6,,
110540339,56216119,0,696,29,2,4,SHEEP,0,0,,
110540339,56216119,0,696,29,3,4,SHEEP,0,0,,
110534086,56216119,0,192,8,6,4,COW,0,6,,
110534086,56216119,0,456,19,4,2,COW,0,0,,
110534086,56216119,0,456,19,1,4,SHEEP,1,0,WHEAT,480.0
110534086,56216119,0,480,20,5,2,COW,1,7,WHEAT,528.0
110534086,56216119,0,480,20,2,4,SHEEP,0,0,,
110534086,56216119,0,576,24,6,3,COW,0,6,WHEAT,624.0
110534086,56216119,0,624,26,4,6,COW,2,10,,
110534086,56216119,0,672,28,3,4,COW,0,7,,
110534086,56216119,0,696,29,4,7,SHEEP,0,12,,
110534086,56216119,0,696,29,4,8,SHEEP,0,13,,
110528434,56216119,0,624,26,5,2,COW,0,6,,
110528434,56216119,0,624,26,6,2,COW,0,8,WHEAT,648.0
110528434,56216119,0,672,28,4,3,SHEEP,0,0,,
110528434,56216119,0,672,28,2,4,SHEEP,6,0,,
110528434,56216119,0,672,28,3,4,SHEEP,4,0,,
110528434,56216119,0,696,29,4,6,COW,0,9,,
110522049,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
110522049,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
110522049,56216119,0,672,28,4,3,SHEEP,0,0,,
110522049,56216119,0,672,28,2,4,SHEEP,6,0,,
110522049,56216119,0,672,28,3,4,SHEEP,1,0,,
110522049,56216119,0,696,29,4,6,COW,0,9,,
110522049,56216119,0,696,29,4,7,COW,0,9,,
110515636,56216119,0,576,24,5,2,COW,0,6,WHEAT,624.0
110515636,56216119,0,576,24,6,2,SHEEP,0,8,WHEAT,600.0
110515636,56216119,0,576,24,7,3,SHEEP,1,8,WHEAT,600.0
110515636,56216119,0,672,28,4,2,COW,0,0,,
110515636,56216119,0,672,28,4,4,COW,0,0,,
110515636,56216119,0,696,29,4,3,SHEEP,0,0,,
110515636,56216119,0,696,29,6,3,SHEEP,0,6,,
110515636,56216119,0,696,29,2,4,SHEEP,0,0,,
110515636,56216119,0,696,29,3,4,SHEEP,0,0,,
110515636,56216119,0,696,29,3,5,COW,0,9,,
110515636,56216119,0,696,29,4,5,COW,0,9,,
110515636,56216119,0,696,29,4,6,COW,0,9,,
110515630,56216119,0,600,25,4,8,COW,1,12,,
110515630,56216119,0,672,28,4,3,SHEEP,0,0,,
110515630,56216119,0,672,28,2,4,SHEEP,6,0,,
110515630,56216119,0,672,28,3,4,SHEEP,6,0,,
110515630,56216119,0,696,29,4,6,COW,0,9,,
110515630,56216119,0,696,29,4,7,COW,0,9,,
110508935,56216119,0,432,18,3,2,SHEEP,0,10,WHEAT,528.0
110508935,56216119,0,696,29,4,3,SHEEP,0,0,,
110508935,56216119,0,696,29,2,4,SHEEP,0,0,,
110508935,56216119,0,696,29,3,4,SHEEP,0,0,,
110501645,56216119,1,480,20,5,2,COW,0,6,WHEAT,504.0
110501645,56216119,1,480,20,6,2,COW,0,7,WHEAT,504.0
110501645,56216119,1,648,27,4,6,COW,2,9,,
110501645,56216119,1,696,29,4,8,SHEEP,0,15,,
110495046,56216119,1,696,29,4,3,SHEEP,0,0,,
110495046,56216119,1,696,29,2,4,SHEEP,0,0,,
110495046,56216119,1,696,29,3,4,SHEEP,0,0,,
110495046,56216119,1,696,29,4,6,SHEEP,0,18,,
110495009,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
110495009,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
110495009,56216119,1,672,28,4,3,SHEEP,0,0,,
110495009,56216119,1,672,28,2,4,SHEEP,6,0,,
110495009,56216119,1,672,28,3,4,SHEEP,6,0,,
110495009,56216119,1,696,29,3,5,COW,0,9,,
110495009,56216119,1,696,29,4,5,COW,0,9,,
110488468,56216119,0,576,24,5,2,COW,0,6,WHEAT,624.0
110488468,56216119,0,576,24,6,2,COW,0,7,WHEAT,600.0
110488468,56216119,0,576,24,5,3,COW,2,6,,
110488468,56216119,0,576,24,4,4,COW,0,0,,
110488468,56216119,0,600,25,3,5,COW,0,9,,
110488468,56216119,0,600,25,4,5,COW,0,9,,
110488468,56216119,0,696,29,4,2,COW,0,0,,
110488468,56216119,0,696,29,4,3,SHEEP,0,0,,
110488468,56216119,0,696,29,6,3,SHEEP,0,6,,
110488468,56216119,0,696,29,2,4,SHEEP,0,0,,
110488468,56216119,0,696,29,5,4,SHEEP,0,6,,
110488468,56216119,0,696,29,4,6,COW,0,9,,
110488468,56216119,0,696,29,4,7,COW,0,10,,
110488468,56216119,0,696,29,4,8,COW,0,10,,
110488471,56216119,1,672,28,4,3,SHEEP,0,0,,
110488471,56216119,1,672,28,2,4,SHEEP,6,0,,
110488471,56216119,1,672,28,3,4,SHEEP,4,0,,
110488471,56216119,1,696,29,4,6,COW,0,9,,
110488471,56216119,1,696,29,4,7,COW,0,9,,
110488471,56216119,1,696,29,4,8,COW,0,12,,
110481973,56216119,0,480,20,5,2,COW,0,6,WHEAT,576.0
110481973,56216119,0,480,20,6,2,COW,0,8,WHEAT,504.0
110481973,56216119,0,696,29,4,3,SHEEP,0,0,,
110481973,56216119,0,696,29,2,4,SHEEP,0,0,,
110481973,56216119,0,696,29,3,4,SHEEP,0,0,,
110481973,56216119,0,696,29,3,5,COW,0,9,,
110481973,56216119,0,696,29,4,5,COW,0,9,,
110481973,56216119,0,696,29,4,6,SHEEP,0,15,,
110481973,56216119,0,696,29,4,7,SHEEP,0,15,,
110481975,56216119,0,480,20,5,2,COW,0,6,WHEAT,528.0
110481975,56216119,0,624,26,4,3,SHEEP,0,0,,
110481975,56216119,0,624,26,2,4,SHEEP,0,0,,
110481975,56216119,0,624,26,3,4,SHEEP,0,0,,
110481975,56216119,0,672,28,4,2,COW,0,0,,
110481975,56216119,0,672,28,4,4,COW,0,0,,
110481975,56216119,0,696,29,3,5,COW,0,9,,
110481975,56216119,0,696,29,4,5,COW,0,9,,
110481975,56216119,0,696,29,4,6,SHEEP,0,15,,
110481975,56216119,0,696,29,4,7,SHEEP,0,15,,
110475632,56216119,0,408,17,4,2,COW,1,0,WHEAT,552.0
110475632,56216119,0,576,24,2,4,SHEEP,4,0,,
110475632,56216119,0,576,24,3,4,SHEEP,4,0,,
110469896,56216119,0,624,26,5,2,COW,0,6,CARROT,648.0
110469896,56216119,0,624,26,6,2,COW,0,8,WHEAT,648.0
110469896,56216119,0,672,28,4,3,SHEEP,0,0,,
110469896,56216119,0,672,28,2,4,SHEEP,6,0,,
110469896,56216119,0,672,28,3,4,SHEEP,1,0,,
110470026,56216119,0,576,24,4,1,COW,0,10,CARROT,648.0
110470026,56216119,0,672,28,4,3,SHEEP,0,0,,
110470026,56216119,0,672,28,2,4,SHEEP,6,0,,
110470026,56216119,0,672,28,3,4,SHEEP,6,0,,
110470026,56216119,0,696,29,3,5,COW,0,9,,
110470026,56216119,0,696,29,4,5,COW,0,9,,
110470026,56216119,0,696,29,4,6,COW,0,9,,
110470026,56216119,0,696,29,4,7,COW,0,9,,
110463411,56216119,0,480,20,5,2,COW,0,6,WHEAT,528.0
110463411,56216119,0,480,20,6,2,COW,0,8,WHEAT,552.0
110463411,56216119,0,528,22,4,3,SHEEP,0,0,,
110463411,56216119,0,528,22,2,4,SHEEP,4,0,,
110463411,56216119,0,528,22,3,4,SHEEP,4,0,WHEAT,576.0
110463411,56216119,0,552,23,3,5,COW,4,9,,
110463411,56216119,0,552,23,4,5,COW,2,9,,
110457104,56216119,0,576,24,4,1,SHEEP,0,10,CARROT,624.0
110457104,56216119,0,624,26,4,8,SHEEP,1,10,,
110457104,56216119,0,672,28,4,3,SHEEP,0,0,,
110457104,56216119,0,672,28,2,4,SHEEP,1,0,,
110457104,56216119,0,672,28,3,4,SHEEP,0,0,,
110456046,56216119,0,624,26,4,3,SHEEP,0,0,,
110456046,56216119,0,624,26,2,4,SHEEP,6,0,,
110456046,56216119,0,624,26,3,4,SHEEP,6,0,CARROT,672.0
110456046,56216119,0,672,28,5,2,COW,0,6,,
110456046,56216119,0,672,28,6,2,COW,0,9,,
110456046,56216119,0,696,29,6,4,GOOSE,0,6,,
110456046,56216119,0,696,29,7,4,GOOSE,0,6,,
110456046,56216119,0,696,29,4,6,COW,0,9,,
110456046,56216119,0,696,29,4,7,COW,0,12,,
110456052,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
110456052,56216119,1,600,25,4,8,SHEEP,0,16,CARROT,672.0
110456052,56216119,1,696,29,4,3,SHEEP,0,0,,
110456052,56216119,1,696,29,2,4,SHEEP,0,0,,
110456052,56216119,1,696,29,3,4,SHEEP,0,0,,
110456052,56216119,1,696,29,3,5,COW,0,9,,
110456052,56216119,1,696,29,4,5,COW,0,9,,
110456052,56216119,1,696,29,4,6,SHEEP,0,15,,
110456052,56216119,1,696,29,4,7,SHEEP,0,15,,
110450369,56216119,1,528,22,4,3,SHEEP,0,0,,
110450369,56216119,1,528,22,2,4,SHEEP,4,0,,
110450369,56216119,1,528,22,3,4,SHEEP,4,0,WHEAT,624.0
110450369,56216119,1,672,28,4,2,COW,0,0,,
110450369,56216119,1,672,28,4,4,COW,0,0,,
110450369,56216119,1,696,29,3,5,COW,0,9,,
110450383,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
110450383,56216119,1,480,20,6,2,COW,0,8,WHEAT,504.0
110450383,56216119,1,576,24,4,2,COW,4,0,CARROT,600.0
110450383,56216119,1,576,24,4,3,SHEEP,0,0,,
110450383,56216119,1,576,24,4,4,COW,0,0,,
110450383,56216119,1,600,25,3,5,COW,4,9,,
110450383,56216119,1,600,25,4,5,COW,0,9,,
110450383,56216119,1,600,25,4,6,COW,0,9,CARROT,648.0
110450383,56216119,1,600,25,4,7,COW,0,9,CARROT,648.0
110450383,56216119,1,696,29,2,4,SHEEP,0,0,,
110450383,56216119,1,696,29,3,4,SHEEP,0,0,,
110444190,56216119,1,456,19,4,2,COW,1,0,MELON,552.0
110444190,56216119,1,456,19,5,2,COW,0,6,WHEAT,576.0
110444190,56216119,1,456,19,4,3,SHEEP,1,0,WHEAT,552.0
110444190,56216119,1,456,19,4,4,COW,0,0,,
110438594,56216119,0,480,20,4,2,COW,0,0,,
110438594,56216119,0,480,20,5,2,COW,0,6,WHEAT,504.0
110438594,56216119,0,480,20,5,3,COW,0,6,,
110438594,56216119,0,696,29,4,3,SHEEP,0,0,,
110438594,56216119,0,696,29,2,4,SHEEP,0,0,,
110438594,56216119,0,696,29,3,4,SHEEP,0,0,,
110438593,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
110438593,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
110438593,56216119,0,672,28,4,3,SHEEP,0,0,,
110438593,56216119,0,672,28,2,4,SHEEP,6,0,,
110438593,56216119,0,672,28,3,4,SHEEP,6,0,,
110432311,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
110432311,56216119,1,480,20,6,2,COW,0,8,WHEAT,552.0
110432311,56216119,1,672,28,4,7,COW,0,9,,
110432311,56216119,1,696,29,2,2,SHEEP,0,12,,
110432311,56216119,1,696,29,4,3,SHEEP,0,0,,
110432311,56216119,1,696,29,2,4,SHEEP,0,0,,
110432311,56216119,1,696,29,3,4,SHEEP,0,0,,
110432311,56216119,1,696,29,3,5,COW,0,9,,
110432311,56216119,1,696,29,4,5,COW,0,9,,
110432311,56216119,1,696,29,4,6,COW,0,9,,
110432311,56216119,1,696,29,4,8,SHEEP,0,12,,
110432306,56216119,1,480,20,5,2,COW,0,6,WHEAT,504.0
110432306,56216119,1,480,20,6,2,COW,1,7,WHEAT,528.0
110432306,56216119,1,672,28,4,3,SHEEP,0,0,,
110432306,56216119,1,672,28,2,4,SHEEP,6,0,,
110432306,56216119,1,672,28,3,4,SHEEP,6,0,,
110432306,56216119,1,696,29,3,5,COW,0,9,,
110432306,56216119,1,696,29,4,5,COW,0,9,,
110432306,56216119,1,696,29,4,6,COW,0,9,,
110432306,56216119,1,696,29,4,7,COW,0,9,,
110426623,56216119,1,624,26,5,2,COW,0,6,,
110426623,56216119,1,672,28,4,3,SHEEP,0,0,,
110426623,56216119,1,672,28,2,4,SHEEP,4,0,,
110426623,56216119,1,672,28,3,4,SHEEP,6,0,,
110426623,56216119,1,696,29,4,6,COW,0,9,,
110426623,56216119,1,696,29,4,7,COW,1,12,,
110426632,56216119,1,672,28,4,3,SHEEP,0,0,,
110426632,56216119,1,672,28,2,4,SHEEP,6,0,,
110426632,56216119,1,672,28,3,4,SHEEP,6,0,,
110420339,56216119,0,408,17,5,2,COW,0,6,WHEAT,456.0
110420339,56216119,0,672,28,4,3,SHEEP,0,0,,
110420339,56216119,0,672,28,2,4,SHEEP,6,0,,
110420339,56216119,0,672,28,3,4,SHEEP,6,0,,
110420332,56216119,0,624,26,5,2,COW,0,6,WHEAT,672.0
110420332,56216119,0,672,28,4,3,SHEEP,0,0,,
110420332,56216119,0,672,28,2,4,SHEEP,6,0,,
110420332,56216119,0,672,28,3,4,SHEEP,6,0,,
110420332,56216119,0,696,29,3,5,COW,2,9,,
110420332,56216119,0,696,29,4,5,COW,0,9,,
110420332,56216119,0,696,29,4,6,COW,0,9,,
110414611,56216119,0,528,22,4,2,COW,0,0,WHEAT,672.0
110414611,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
110414611,56216119,0,552,23,5,3,COW,1,6,WHEAT,576.0
110414611,56216119,0,696,29,6,2,COW,1,6,,
110414611,56216119,0,696,29,4,3,SHEEP,0,0,,
110414611,56216119,0,696,29,6,3,SHEEP,0,6,,
110414611,56216119,0,696,29,2,4,SHEEP,0,0,,
110414611,56216119,0,696,29,3,4,SHEEP,0,0,,
110414622,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
110414622,56216119,1,552,23,3,5,COW,4,9,,
110414622,56216119,1,552,23,4,7,COW,0,9,WHEAT,576.0
110414622,56216119,1,672,28,4,3,SHEEP,0,0,,
110414622,56216119,1,672,28,3,4,SHEEP,6,0,,
110414622,56216119,1,696,29,2,4,SHEEP,0,0,,
110414622,56216119,1,696,29,4,5,COW,0,9,,
110414622,56216119,1,696,29,4,6,COW,0,9,,
