episode_id,seed,units_same,market_same,actions_same,first_units_difference,first_market_difference,shops_json,own_PASS,own_NORTH,own_SOUTH,own_PICKUP,own_WEST,own_BUILD_PASTURE,own_PLACE,own_PLANT,own_CARE,own_WATER,own_FEED,own_COLLECT_FERTILIZER,own_EAST,own_HARVEST,own_DROP,own_BUILD_COOP,own_DIG,own_FERTILIZE,opp_PASS,opp_NORTH,opp_SOUTH,opp_PICKUP,opp_WEST,opp_BUILD_PASTURE,opp_PLACE,opp_PLANT,opp_CARE,opp_WATER,opp_FEED,opp_COLLECT_FERTILIZER,opp_EAST,opp_HARVEST,opp_DROP,opp_BUILD_COOP,opp_DIG,opp_FERTILIZE,create_time,end_time,state,episode_type,agent_0_submission_id,agent_1_submission_id,agent_0_initial_score,agent_1_initial_score,agent_0_updated_score,agent_1_updated_score,submission_id,episode_state,submission_seat,opponent_submission_id,team_name,opponent_team_name,result,own_reward,opponent_reward,step_count,replay_status,agent_0_log_status,agent_1_log_status,replay_path,log_path,error,seat,opponent_id,own_before,own_after,opp_rating,margin
112734114,329913044,717,635,635,663.0,1.0,"[[0, []], [72, [""ICE_CREAM_SHOP""]], [144, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP""]], [216, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY""]], [288, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE""]], [360, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""BAKERY""]], [432, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""BAKERY"", ""BAKERY""]], [504, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""BAKERY"", ""BAKERY"", ""BAKERY""]], [576, [""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""BAKERY"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP""]]]",468,916,503,209,876,14,99,239,405,1097,310,373,588,481,52,5.0,39,128,468,916,503,209,876,14,99,239,405,1097,310,373,588,481,52.0,5.0,39,128,2026-09-24T04:56:43.226882100Z,2026-09-24T04:59:28.962684500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56491080,56509493,2155.8471907324456,2160.98231627744,2151.546229384021,2173.794424587284,56509493,COMPLETED,1,,rsraki,儿子会种地,win,74163.0,74013.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112734114.json,logs/round10_b1_herd_safe_submission_56509493/episode_112734114/agent_1_observation_logs.json,,1,56491080,2160.98231627744,2173.794424587284,2155.8471907324456,150.0
112735281,2144127024,714,680,679,453.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""BRUNCH_SPOT""]], [216, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE""]], [288, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""PET_CAFE""]], [360, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""PET_CAFE"", ""YARN_STORE""]], [432, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""PET_CAFE"", ""YARN_STORE"", ""YARN_STORE""]], [504, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""PET_CAFE"", ""YARN_STORE"", ""YARN_STORE"", ""BAKERY""]], [576, [""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""PET_CAFE"", ""YARN_STORE"", ""YARN_STORE"", ""BAKERY"", ""PET_CAFE""]]]",442,927,499,208,873,12,96,239,409,1103,313,372,587,496,54,7.0,37,114,443,927,499,208,873,12,96,239,409,1103,313,372,587,495,54.0,7.0,37,114,2026-09-24T05:00:48.783335200Z,2026-09-24T05:04:58.537240400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56502972,2173.794424587284,2171.564524929644,2186.1630771342275,2167.211049066486,56509493,COMPLETED,0,,rsraki,Chirantan Bhardwaj,win,89529.0,89264.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112735281.json,logs/round10_b1_herd_safe_submission_56509493/episode_112735281/agent_0_observation_logs.json,,0,56502972,2173.794424587284,2186.1630771342275,2171.564524929644,265.0
112736426,1865613478,715,703,699,497.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [216, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP""]], [288, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [360, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [432, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""BAKERY""]], [504, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""BRUNCH_SPOT""]], [576, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""BRUNCH_SPOT"", ""BAKERY""]]]",437,915,494,207,868,19,99,239,404,1096,334,376,584,480,53,,39,116,433,915,494,207,868,19,99,239,404,1096,334,376,584,480,53.0,,39,120,2026-09-24T05:04:45.081423100Z,2026-09-24T05:07:20.177637400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56494359,56509493,2124.137296680927,2186.1630771342275,2120.670152335397,2195.5755486870926,56509493,COMPLETED,1,,rsraki,GarbageOoze,win,125273.0,125129.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112736426.json,logs/round10_b1_herd_safe_submission_56509493/episode_112736426/agent_1_observation_logs.json,,1,56494359,2186.1630771342275,2195.5755486870926,2124.137296680927,144.0
112737645,1384211010,713,590,587,713.0,1.0,"[[0, []], [72, [""BAKERY""]], [144, [""BAKERY"", ""SMOOTHIE_SHOP""]], [216, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [288, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [360, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [432, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP""]], [504, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [576, [""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]]]",446,915,494,207,868,14,99,239,404,1096,327,373,584,482,52,5.0,39,116,463,914,493,207,864,14,99,239,404,1096,327,368,581,482,49.0,5.0,39,116,2026-09-24T05:08:45.490628700Z,2026-09-24T05:10:58.891491Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56502530,2195.5755486870926,2194.5723040055477,2184.045376898061,2198.989103981368,56509493,COMPLETED,0,,rsraki,Kagamihara,loss,110605.0,112080.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112737645.json,logs/round10_b1_herd_safe_submission_56509493/episode_112737645/agent_0_observation_logs.json,,0,56502530,2195.5755486870926,2184.045376898061,2194.5723040055477,-1475.0
112738825,1675469742,719,653,653,,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""FARMERS_MARKET""]], [216, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY""]], [288, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [360, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""PET_CAFE""]], [432, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP""]], [504, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""BAKERY""]]]",427,962,536,213,890,11,100,239,402,1104,319,383,595,507,54,9.0,38,127,427,962,536,213,890,11,100,239,402,1104,319,383,595,507,54.0,9.0,38,127,2026-09-24T05:12:44.493892300Z,2026-09-24T05:17:19.518285100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56509754,2184.045376898061,2160.6617315787435,2172.3485735220265,2173.6153241311818,56509493,COMPLETED,0,,rsraki,wonder777,loss,92858.0,93460.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112738825.json,logs/round10_b1_herd_safe_submission_56509493/episode_112738825/agent_0_observation_logs.json,,0,56509754,2184.045376898061,2172.3485735220265,2160.6617315787435,-602.0
112739509,388538754,713,696,691,302.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""PIZZA_SHOP""]], [216, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT""]], [288, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP""]], [360, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE""]], [432, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""PET_CAFE""]], [504, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""PET_CAFE"", ""BRUNCH_SPOT""]], [576, [""YARN_STORE"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""PET_CAFE"", ""BRUNCH_SPOT"", ""YARN_STORE""]]]",665,940,579,156,902,17,110,238,397,1096,368,379,618,462,30,2.0,37,100,664,938,577,156,904,17,112,239,397,1096,368,377,620,464,29.0,2.0,36,100,2026-09-24T05:12:46.080060800Z,2026-09-24T05:17:37.064404500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56477092,56509493,2249.921563372974,2172.3485735220265,2253.1806305143496,2164.512320291092,56509493,COMPLETED,1,,rsraki,Naman Malik,loss,109044.0,109172.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112739509.json,logs/round10_b1_herd_safe_submission_56509493/episode_112739509/agent_1_observation_logs.json,,1,56477092,2172.3485735220265,2164.512320291092,2249.921563372974,-128.0
112739956,1307932878,712,649,642,497.0,1.0,"[[0, []], [72, [""ICE_CREAM_SHOP""]], [144, [""ICE_CREAM_SHOP"", ""BAKERY""]], [216, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY""]], [288, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [360, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BAKERY""]], [432, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET""]], [504, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""FARMERS_MARKET""]], [576, [""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]]]",483,922,499,209,877,14,99,239,405,1098,300,374,590,480,52,5.0,38,124,477,922,499,209,877,14,99,239,404,1098,302,374,590,481,52.0,5.0,38,128,2026-09-24T05:16:42.348525900Z,2026-09-24T05:21:58.420835700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56464203,56509493,2126.805932144706,2164.512320291092,2131.8390905503056,2152.8120229883016,56509493,COMPLETED,1,,rsraki,Ifeoluwa Adewumi,loss,81055.0,81437.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112739956.json,logs/round10_b1_herd_safe_submission_56509493/episode_112739956/agent_1_observation_logs.json,,1,56464203,2164.512320291092,2152.8120229883016,2126.805932144706,-382.0
112741280,1523088617,694,584,561,3.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""PIZZA_SHOP""]], [216, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE""]], [288, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY""]], [360, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""SMOOTHIE_SHOP""]], [432, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""BAKERY""]], [504, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]]]",449,917,493,207,870,18,99,239,404,1098,328,379,586,477,52,,38,112,466,917,493,207,864,19,99,238,404,1094,325,379,582,476,51.0,,37,115,2026-09-24T05:20:48.901880300Z,2026-09-24T05:23:23.424487Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56509139,2152.8120229883016,2210.464526065437,2144.9686516212723,2217.588459491244,56509493,COMPLETED,0,,rsraki,FENGYESHAN,loss,73419.0,76879.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112741280.json,logs/round10_b1_herd_safe_submission_56509493/episode_112741280/agent_0_observation_logs.json,,0,56509139,2152.8120229883016,2144.9686516212723,2210.464526065437,-3460.0
112742461,2106477703,658,640,595,161.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""PET_CAFE""]], [216, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET""]], [288, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET"", ""BAKERY""]], [360, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET"", ""BAKERY"", ""SMOOTHIE_SHOP""]], [432, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]], [504, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""PIZZA_SHOP""]], [576, [""YARN_STORE"", ""PET_CAFE"", ""FARMERS_MARKET"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]]]",677,945,587,157,908,17,110,239,397,1095,344,379,617,471,30,2.0,37,106,675,943,585,157,910,17,112,238,397,1095,344,377,620,473,29.0,2.0,38,106,2026-09-24T05:24:43.031421Z,2026-09-24T05:29:49.505871400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56409996,56509493,2104.408534722738,2144.9686516212723,2100.609680496693,2153.187923658851,56509493,COMPLETED,1,,rsraki,Chattso-GPT (Yasuhito Yanagisawa),win,90698.0,90142.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112742461.json,logs/round10_b1_herd_safe_submission_56509493/episode_112742461/agent_1_observation_logs.json,,1,56409996,2144.9686516212723,2153.187923658851,2104.408534722738,556.0
112742491,957647723,698,587,569,3.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [216, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP""]], [288, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [360, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET""]], [432, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""FARMERS_MARKET""]], [504, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]], [576, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP""]]]",454,923,499,209,880,14,99,239,404,1098,327,373,589,482,52,5.0,38,124,468,923,499,209,874,14,99,238,404,1094,327,373,585,481,51.0,5.0,38,127,2026-09-24T05:24:43.061388200Z,2026-09-24T05:29:55.895293900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56509365,2153.187923658851,2159.498573919468,2162.5624943864427,2150.832007994201,56509493,COMPLETED,0,,rsraki,JeremiahMannings,win,133515.0,133206.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112742491.json,logs/round10_b1_herd_safe_submission_56509493/episode_112742491/agent_0_observation_logs.json,,0,56509365,2153.187923658851,2162.5624943864427,2159.498573919468,309.0
112743618,234461533,718,690,690,501.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""FARMERS_MARKET""]], [216, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE""]], [288, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""PIZZA_SHOP""]], [360, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""PIZZA_SHOP"", ""PIZZA_SHOP""]], [432, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""PIZZA_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE""]], [504, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""PIZZA_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE"", ""PET_CAFE""]], [576, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""PIZZA_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE"", ""PET_CAFE"", ""SMOOTHIE_SHOP""]]]",540,920,513,212,907,14,108,249,405,1178,327,369,655,521,49,5.0,38,133,540,920,513,212,907,14,108,249,405,1178,327,369,655,521,49.0,5.0,38,133,2026-09-24T05:28:42.778974Z,2026-09-24T05:31:31.488654Z,COMPLETED,EPISODE_TYPE_PUBLIC,56453146,56509493,2153.46986148248,2162.5624943864427,2149.1812562023,2171.245115191221,56509493,COMPLETED,1,,rsraki,mxt1022,win,93124.0,92923.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112743618.json,logs/round10_b1_herd_safe_submission_56509493/episode_112743618/agent_1_observation_logs.json,,1,56453146,2162.5624943864427,2171.245115191221,2153.46986148248,201.0
112744949,2128489928,715,664,664,161.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""PIZZA_SHOP""]], [216, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [288, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]], [360, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""BRUNCH_SPOT""]], [432, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [504, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [576, [""YARN_STORE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""PET_CAFE""]]]",701,950,609,179,913,23,136,239,494,1095,466,437,665,489,25,2.0,36,98,701,950,609,179,913,23,136,239,494,1095,466,437,665,489,25.0,2.0,36,98,2026-09-24T05:32:43.141686900Z,2026-09-24T05:34:31.238337700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56500376,56509493,2164.0604271842444,2171.245115191221,2168.613240092954,2162.3224315811613,56509493,COMPLETED,1,,rsraki,Ansh Agarwal,loss,103105.0,103319.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112744949.json,logs/round10_b1_herd_safe_submission_56509493/episode_112744949/agent_1_observation_logs.json,,1,56500376,2171.245115191221,2162.3224315811613,2164.0604271842444,-214.0
112745961,730561144,692,587,571,54.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [216, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT""]], [288, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""FARMERS_MARKET""]], [360, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""YARN_STORE""]], [432, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PET_CAFE""]], [504, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP""]], [576, [""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]]]",433,916,503,209,876,14,99,239,404,1097,345,373,588,482,52,5.0,39,128,449,915,502,209,872,14,99,239,404,1096,345,368,583,482,49.0,5.0,39,132,2026-09-24T05:36:47.934614300Z,2026-09-24T05:42:02.354339Z,COMPLETED,EPISODE_TYPE_PUBLIC,56401124,56509493,2177.893135643857,2171.248226675208,2173.3419318907154,2179.6140499163157,56509493,COMPLETED,1,,rsraki,shun_johnny,win,100723.0,100195.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112745961.json,logs/round10_b1_herd_safe_submission_56509493/episode_112745961/agent_1_observation_logs.json,,1,56401124,2171.248226675208,2179.6140499163157,2177.893135643857,528.0
112746444,181110273,719,718,718,,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""PIZZA_SHOP""]], [216, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY""]], [288, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""YARN_STORE""]], [360, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""YARN_STORE"", ""ICE_CREAM_SHOP""]], [432, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""YARN_STORE""]], [504, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET""]], [576, [""PIZZA_SHOP"", ""PIZZA_SHOP"", ""BAKERY"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP""]]]",502,917,514,212,909,14,106,249,406,1179,362,368,657,522,50,5.0,37,134,502,917,514,212,909,14,106,249,406,1179,362,368,657,522,50.0,5.0,37,134,2026-09-24T05:36:48.551918300Z,2026-09-24T05:39:49.177330600Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56491897,2162.3224315811613,2178.5258871029405,2171.248226675208,2173.821849288502,56509493,COMPLETED,0,,rsraki,Bruce,win,99253.0,99245.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112746444.json,logs/round10_b1_herd_safe_submission_56509493/episode_112746444/agent_0_observation_logs.json,,0,56491897,2162.3224315811613,2171.248226675208,2178.5258871029405,8.0
