episode_id,role,op,item,units,cash
112726090,opp,SELL,EGG,0,0
112726090,opp,SELL,FERTILIZER,399,14438
112726090,opp,SELL,MELON,72,14267
112726090,opp,SELL,MILK,204,13475
112726090,opp,SELL,STRAWBERRY,251,39743
112726090,opp,SELL,WHEAT,427,14527
112726090,opp,SELL,WOOL,320,49173
112726090,self,BUY_ANIMAL,COW,8,-3200
112726090,self,BUY_ANIMAL,SHEEP,15,-7500
112726090,self,BUY_LAND,,3,-7000
112726090,self,BUY_PRODUCT,FERTILIZER,87,-1944
112726090,self,BUY_PRODUCT,WHEAT,226,-8276
112726090,self,BUY_SEED,CARROT,34,-680
112726090,self,BUY_SEED,MELON,12,-960
112726090,self,BUY_SEED,STRAWBERRY,33,-3300
112726090,self,BUY_SEED,WHEAT,163,-1630
112726090,self,HIRE,,291,-7489
112726090,self,SELL,CARROT,101,3667
112726090,self,SELL,FERTILIZER,404,14669
112726090,self,SELL,MELON,72,14267
112726090,self,SELL,MILK,204,13326
112726090,self,SELL,STRAWBERRY,251,40941
112726090,self,SELL,WHEAT,398,13983
112726090,self,SELL,WOOL,318,48636
112727153,opp,BUY_ANIMAL,COW,6,-2400
112727153,opp,BUY_ANIMAL,SHEEP,11,-5500
112727153,opp,BUY_LAND,,2,-3000
112727153,opp,BUY_PRODUCT,FERTILIZER,62,-1069
112727153,opp,BUY_PRODUCT,WHEAT,149,-5412
112727153,opp,BUY_SEED,CARROT,36,-720
112727153,opp,BUY_SEED,MELON,12,-960
112727153,opp,BUY_SEED,STRAWBERRY,33,-3300
112727153,opp,BUY_SEED,WHEAT,162,-1620
112727153,opp,HIRE,,282,-5659
112727153,opp,SELL,CARROT,103,4709
112727153,opp,SELL,FERTILIZER,326,13648
112727153,opp,SELL,MELON,72,14267
112727153,opp,SELL,MILK,164,6689
112727153,opp,SELL,STRAWBERRY,246,49169
112727153,opp,SELL,WHEAT,392,14928
112727153,opp,SELL,WOOL,257,37708
112727153,self,BUY_ANIMAL,COW,6,-2400
112727153,self,BUY_ANIMAL,SHEEP,11,-5500
112727153,self,BUY_LAND,,2,-3000
112727153,self,BUY_PRODUCT,FERTILIZER,62,-1069
112727153,self,BUY_PRODUCT,WHEAT,149,-5412
112727153,self,BUY_SEED,CARROT,36,-720
112727153,self,BUY_SEED,MELON,12,-960
112727153,self,BUY_SEED,STRAWBERRY,33,-3300
112727153,self,BUY_SEED,WHEAT,162,-1620
112727153,self,HIRE,,282,-5659
112727153,self,SELL,CARROT,103,4709
112727153,self,SELL,FERTILIZER,326,13648
112727153,self,SELL,MELON,72,14267
112727153,self,SELL,MILK,164,6579
112727153,self,SELL,STRAWBERRY,246,49169
112727153,self,SELL,WHEAT,392,14928
112727153,self,SELL,WOOL,257,36797
112728327,opp,BUY_ANIMAL,COW,8,-3200
112728327,opp,BUY_ANIMAL,GOOSE,3,-900
112728327,opp,BUY_ANIMAL,SHEEP,6,-3000
112728327,opp,BUY_LAND,,2,-3000
112728327,opp,BUY_PRODUCT,FERTILIZER,86,-2622
112728327,opp,BUY_PRODUCT,WHEAT,134,-4583
112728327,opp,BUY_SEED,CARROT,58,-1160
112728327,opp,BUY_SEED,MELON,12,-960
112728327,opp,BUY_SEED,STRAWBERRY,33,-3300
112728327,opp,BUY_SEED,WHEAT,139,-1390
112728327,opp,HIRE,,266,-4164
112728327,opp,SELL,CARROT,180,10243
112728327,opp,SELL,EGG,86,4413
112728327,opp,SELL,FERTILIZER,342,15157
112728327,opp,SELL,MELON,72,14267
112728327,opp,SELL,MILK,205,12560
112728327,opp,SELL,STRAWBERRY,249,45784
112728327,opp,SELL,WHEAT,335,12833
112728327,opp,SELL,WOOL,99,5508
112728327,self,BUY_ANIMAL,COW,8,-3200
112728327,self,BUY_ANIMAL,GOOSE,3,-900
112728327,self,BUY_ANIMAL,SHEEP,6,-3000
112728327,self,BUY_LAND,,2,-3000
112728327,self,BUY_PRODUCT,FERTILIZER,88,-2651
112728327,self,BUY_PRODUCT,WHEAT,130,-4539
112728327,self,BUY_SEED,CARROT,64,-1280
112728327,self,BUY_SEED,MELON,12,-960
112728327,self,BUY_SEED,STRAWBERRY,33,-3300
112728327,self,BUY_SEED,WHEAT,134,-1340
112728327,self,HIRE,,266,-4164
112728327,self,SELL,CARROT,194,10914
112728327,self,SELL,EGG,88,4512
112728327,self,SELL,FERTILIZER,343,15233
112728327,self,SELL,MELON,72,14267
112728327,self,SELL,MILK,205,11901
112728327,self,SELL,STRAWBERRY,249,46297
112728327,self,SELL,WHEAT,316,12227
112728327,self,SELL,WOOL,99,5467
112728524,opp,BUY_ANIMAL,COW,6,-2400
112728524,opp,BUY_ANIMAL,GOOSE,5,-1500
112728524,opp,BUY_ANIMAL,SHEEP,6,-3000
112728524,opp,BUY_LAND,,3,-7000
112728524,opp,BUY_PRODUCT,FERTILIZER,101,-3063
112728524,opp,BUY_PRODUCT,WHEAT,1501,-65328
112728524,opp,BUY_SEED,CARROT,41,-820
112728524,opp,BUY_SEED,MELON,12,-960
112728524,opp,BUY_SEED,STRAWBERRY,33,-3300
112728524,opp,BUY_SEED,TOMATO,10,-500
112728524,opp,BUY_SEED,WHEAT,157,-1570
112728524,opp,HIRE,,284,-7557
112728524,opp,SELL,CARROT,118,6859
112728524,opp,SELL,EGG,163,7456
112728524,opp,SELL,FERTILIZER,327,15522
112728524,opp,SELL,MELON,72,14267
112728524,opp,SELL,MILK,153,5094
112728524,opp,SELL,STRAWBERRY,247,57471
112728524,opp,SELL,TOMATO,80,16144
112728524,opp,SELL,WHEAT,1760,77092
112728524,opp,SELL,WOOL,137,12249
112728524,self,BUY_ANIMAL,COW,6,-2400
112728524,self,BUY_ANIMAL,GOOSE,5,-1500
112728524,self,BUY_ANIMAL,SHEEP,6,-3000
112728524,self,BUY_LAND,,3,-7000
112728524,self,BUY_PRODUCT,FERTILIZER,103,-3075
112728524,self,BUY_PRODUCT,WHEAT,1489,-64972
112728524,self,BUY_SEED,CARROT,48,-960
112728524,self,BUY_SEED,MELON,12,-960
112728524,self,BUY_SEED,STRAWBERRY,33,-3300
112728524,self,BUY_SEED,TOMATO,10,-500
112728524,self,BUY_SEED,WHEAT,150,-1500
112728524,self,HIRE,,284,-7557
112728524,self,SELL,CARROT,144,8592
112728524,self,SELL,EGG,158,7250
112728524,self,SELL,FERTILIZER,329,15500
112728524,self,SELL,MELON,72,14267
112728524,self,SELL,MILK,153,5086
112728524,self,SELL,STRAWBERRY,247,57588
112728524,self,SELL,TOMATO,80,16144
112728524,self,SELL,WHEAT,1720,75563
112728524,self,SELL,WOOL,137,12317
112729476,opp,BUY_ANIMAL,COW,12,-4800
112729476,opp,BUY_ANIMAL,SHEEP,5,-2500
112729476,opp,BUY_LAND,,2,-3000
112729476,opp,BUY_PRODUCT,FERTILIZER,85,-2565
112729476,opp,BUY_PRODUCT,WHEAT,137,-4560
112729476,opp,BUY_SEED,CARROT,47,-940
112729476,opp,BUY_SEED,MELON,12,-960
112729476,opp,BUY_SEED,STRAWBERRY,33,-3300
112729476,opp,BUY_SEED,WHEAT,159,-1590
112729476,opp,HIRE,,266,-4164
112729476,opp,SELL,CARROT,113,3588
112729476,opp,SELL,FERTILIZER,343,15107
112729476,opp,SELL,MELON,72,14267
112729476,opp,SELL,MILK,323,58434
112729476,opp,SELL,STRAWBERRY,247,56486
112729476,opp,SELL,WHEAT,379,11996
112729476,opp,SELL,WOOL,87,5474
112729476,self,BUY_ANIMAL,COW,12,-4800
112729476,self,BUY_ANIMAL,SHEEP,5,-2500
112729476,self,BUY_LAND,,2,-3000
112729476,self,BUY_PRODUCT,FERTILIZER,85,-2567
112729476,self,BUY_PRODUCT,WHEAT,122,-4093
112729476,self,BUY_SEED,CARROT,39,-780
112729476,self,BUY_SEED,MELON,12,-960
112729476,self,BUY_SEED,STRAWBERRY,33,-3300
112729476,self,BUY_SEED,WHEAT,160,-1600
112729476,self,HIRE,,266,-4164
112729476,self,SELL,CARROT,113,3588
112729476,self,SELL,FERTILIZER,345,15156
112729476,self,SELL,MELON,72,14267
112729476,self,SELL,MILK,323,58488
112729476,self,SELL,STRAWBERRY,249,56918
112729476,self,SELL,WHEAT,367,11625
112729476,self,SELL,WOOL,87,5474
112730657,opp,BUY_ANIMAL,COW,6,-2400
112730657,opp,BUY_ANIMAL,SHEEP,17,-8500
112730657,opp,BUY_LAND,,3,-7000
112730657,opp,BUY_PRODUCT,FERTILIZER,51,-540
112730657,opp,BUY_PRODUCT,WHEAT,270,-10554
112730657,opp,BUY_SEED,CARROT,28,-560
112730657,opp,BUY_SEED,MELON,12,-960
112730657,opp,BUY_SEED,STRAWBERRY,33,-3300
112730657,opp,BUY_SEED,WHEAT,166,-1660
112730657,opp,HIRE,,305,-9751
112730657,opp,SELL,CARROT,83,3867
112730657,opp,SELL,FERTILIZER,374,13624
112730657,opp,SELL,MELON,72,14267
112730657,opp,SELL,MILK,152,5943
112730657,opp,SELL,STRAWBERRY,246,12311
112730657,opp,SELL,WHEAT,406,16967
112730657,opp,SELL,WOOL,410,71820
112730657,self,BUY_ANIMAL,COW,6,-2400
112730657,self,BUY_ANIMAL,SHEEP,17,-8500
112730657,self,BUY_LAND,,3,-7000
112730657,self,BUY_PRODUCT,FERTILIZER,52,-547
112730657,self,BUY_PRODUCT,WHEAT,255,-10102
112730657,self,BUY_SEED,CARROT,32,-640
112730657,self,BUY_SEED,MELON,12,-960
112730657,self,BUY_SEED,STRAWBERRY,33,-3300
112730657,self,BUY_SEED,WHEAT,162,-1620
112730657,self,HIRE,,305,-9751
112730657,self,SELL,CARROT,91,4163
112730657,self,SELL,FERTILIZER,353,12689
112730657,self,SELL,MELON,72,14267
112730657,self,SELL,MILK,126,4904
112730657,self,SELL,STRAWBERRY,246,12050
112730657,self,SELL,WHEAT,399,16913
112730657,self,SELL,WOOL,410,71558
112731810,opp,BUY_ANIMAL,COW,8,-3200
112731810,opp,BUY_ANIMAL,GOOSE,3,-900
112731810,opp,BUY_ANIMAL,SHEEP,6,-3000
112731810,opp,BUY_LAND,,2,-3000
112731810,opp,BUY_PRODUCT,FERTILIZER,90,-2958
112731810,opp,BUY_PRODUCT,WHEAT,134,-4739
112731810,opp,BUY_SEED,CARROT,31,-620
112731810,opp,BUY_SEED,MELON,12,-960
112731810,opp,BUY_SEED,STRAWBERRY,33,-3300
112731810,opp,BUY_SEED,WHEAT,163,-1630
112731810,opp,HIRE,,267,-4253
112731810,opp,SELL,CARROT,97,3178
112731810,opp,SELL,EGG,93,5154
112731810,opp,SELL,FERTILIZER,337,15507
112731810,opp,SELL,MELON,72,14267
112731810,opp,SELL,MILK,245,43975
112731810,opp,SELL,STRAWBERRY,249,54735
112731810,opp,SELL,WHEAT,413,16119
112731810,opp,SELL,WOOL,99,5488
112731810,self,BUY_ANIMAL,COW,8,-3200
112731810,self,BUY_ANIMAL,GOOSE,3,-900
112731810,self,BUY_ANIMAL,SHEEP,6,-3000
112731810,self,BUY_LAND,,2,-3000
112731810,self,BUY_PRODUCT,FERTILIZER,92,-3010
112731810,self,BUY_PRODUCT,WHEAT,122,-4383
112731810,self,BUY_SEED,CARROT,31,-620
112731810,self,BUY_SEED,MELON,12,-960
112731810,self,BUY_SEED,STRAWBERRY,33,-3300
112731810,self,BUY_SEED,WHEAT,164,-1640
112731810,self,HIRE,,267,-4253
112731810,self,SELL,CARROT,97,3178
112731810,self,SELL,EGG,93,5157
112731810,self,SELL,FERTILIZER,339,15573
112731810,self,SELL,MELON,72,14267
112731810,self,SELL,MILK,245,43910
112731810,self,SELL,STRAWBERRY,249,54911
112731810,self,SELL,WHEAT,401,15771
112731810,self,SELL,WOOL,99,5488
112732949,opp,BUY_ANIMAL,COW,6,-2400
112732949,opp,BUY_ANIMAL,SHEEP,11,-5500
112732949,opp,BUY_LAND,,2,-3000
112732949,opp,BUY_PRODUCT,FERTILIZER,60,-1099
112732949,opp,BUY_PRODUCT,WHEAT,162,-5931
112732949,opp,BUY_SEED,CARROT,28,-560
112732949,opp,BUY_SEED,MELON,12,-960
112732949,opp,BUY_SEED,STRAWBERRY,33,-3300
112732949,opp,BUY_SEED,WHEAT,166,-1660
112732949,opp,HIRE,,282,-5659
112732949,opp,SELL,CARROT,83,3626
112732949,opp,SELL,FERTILIZER,321,13614
112732949,opp,SELL,MELON,72,14267
112732949,opp,SELL,MILK,169,9558
112732949,opp,SELL,STRAWBERRY,246,11544
112732949,opp,SELL,WHEAT,422,16898
112732949,opp,SELL,WOOL,253,31811
112732949,self,BUY_ANIMAL,COW,6,-2400
112732949,self,BUY_ANIMAL,SHEEP,11,-5500
112732949,self,BUY_LAND,,2,-3000
112732949,self,BUY_PRODUCT,FERTILIZER,60,-1099
112732949,self,BUY_PRODUCT,WHEAT,151,-5613
112732949,self,BUY_SEED,CARROT,31,-620
112732949,self,BUY_SEED,MELON,12,-960
112732949,self,BUY_SEED,STRAWBERRY,33,-3300
112732949,self,BUY_SEED,WHEAT,163,-1630
112732949,self,HIRE,,282,-5659
112732949,self,SELL,CARROT,89,3840
112732949,self,SELL,FERTILIZER,323,13729
112732949,self,SELL,MELON,72,14267
112732949,self,SELL,MILK,169,9385
112732949,self,SELL,STRAWBERRY,246,11585
112732949,self,SELL,WHEAT,406,16435
112732949,self,SELL,WOOL,253,31792
112734114,opp,BUY_ANIMAL,COW,9,-3600
112734114,opp,BUY_ANIMAL,GOOSE,3,-900
112734114,opp,BUY_ANIMAL,SHEEP,5,-2500
112734114,opp,BUY_LAND,,2,-3000
112734114,opp,BUY_PRODUCT,FERTILIZER,93,-3212
112734114,opp,BUY_PRODUCT,WHEAT,137,-4867
112734114,opp,BUY_SEED,CARROT,31,-620
112734114,opp,BUY_SEED,MELON,12,-960
112734114,opp,BUY_SEED,STRAWBERRY,33,-3300
112734114,opp,BUY_SEED,WHEAT,163,-1630
112734114,opp,HIRE,,268,-4397
112734114,opp,SELL,CARROT,94,4327
112734114,opp,SELL,EGG,85,4755
112734114,opp,SELL,FERTILIZER,329,15675
112734114,opp,SELL,MELON,72,14267
112734114,opp,SELL,MILK,240,24592
112734114,opp,SELL,STRAWBERRY,247,13213
112734114,opp,SELL,WHEAT,440,17690
112734114,opp,SELL,WOOL,87,5480
112734114,self,BUY_ANIMAL,COW,9,-3600
112734114,self,BUY_ANIMAL,GOOSE,3,-900
112734114,self,BUY_ANIMAL,SHEEP,5,-2500
112734114,self,BUY_LAND,,2,-3000
112734114,self,BUY_PRODUCT,FERTILIZER,95,-3234
112734114,self,BUY_PRODUCT,WHEAT,122,-4391
112734114,self,BUY_SEED,CARROT,34,-680
112734114,self,BUY_SEED,MELON,12,-960
112734114,self,BUY_SEED,STRAWBERRY,33,-3300
112734114,self,BUY_SEED,WHEAT,163,-1630
112734114,self,HIRE,,268,-4397
112734114,self,SELL,CARROT,100,4591
112734114,self,SELL,EGG,85,4755
112734114,self,SELL,FERTILIZER,331,15802
112734114,self,SELL,MELON,72,14267
112734114,self,SELL,MILK,240,24463
112734114,self,SELL,STRAWBERRY,247,13382
112734114,self,SELL,WHEAT,419,17042
112734114,self,SELL,WOOL,87,5453
112735281,opp,BUY_ANIMAL,COW,6,-2400
112735281,opp,BUY_ANIMAL,GOOSE,5,-1500
112735281,opp,BUY_ANIMAL,SHEEP,6,-3000
112735281,opp,BUY_LAND,,2,-3000
112735281,opp,BUY_PRODUCT,FERTILIZER,77,-2116
112735281,opp,BUY_PRODUCT,WHEAT,3418,-141883
112735281,opp,BUY_SEED,CARROT,56,-1120
112735281,opp,BUY_SEED,MELON,12,-960
112735281,opp,BUY_SEED,STRAWBERRY,33,-3300
112735281,opp,BUY_SEED,WHEAT,142,-1420
112735281,opp,HIRE,,267,-4308
112735281,opp,SELL,CARROT,173,10444
112735281,opp,SELL,EGG,159,8697
112735281,opp,SELL,FERTILIZER,325,14660
112735281,opp,SELL,MELON,72,14267
112735281,opp,SELL,MILK,147,4297
112735281,opp,SELL,STRAWBERRY,249,24874
112735281,opp,SELL,WHEAT,3607,149357
112735281,opp,SELL,WOOL,150,24675
112735281,self,BUY_ANIMAL,COW,6,-2400
112735281,self,BUY_ANIMAL,GOOSE,5,-1500
112735281,self,BUY_ANIMAL,SHEEP,6,-3000
112735281,self,BUY_LAND,,2,-3000
112735281,self,BUY_PRODUCT,FERTILIZER,77,-2119
112735281,self,BUY_PRODUCT,WHEAT,3410,-141703
112735281,self,BUY_SEED,CARROT,60,-1200
112735281,self,BUY_SEED,MELON,12,-960
112735281,self,BUY_SEED,STRAWBERRY,33,-3300
112735281,self,BUY_SEED,WHEAT,138,-1380
112735281,self,HIRE,,267,-4308
112735281,self,SELL,CARROT,187,11312
112735281,self,SELL,EGG,160,8751
112735281,self,SELL,FERTILIZER,325,14692
112735281,self,SELL,MELON,72,14267
112735281,self,SELL,MILK,147,4293
112735281,self,SELL,STRAWBERRY,249,24874
112735281,self,SELL,WHEAT,3582,148533
112735281,self,SELL,WOOL,150,24677
112736426,opp,BUY_ANIMAL,COW,12,-4800
112736426,opp,BUY_ANIMAL,SHEEP,5,-2500
112736426,opp,BUY_LAND,,2,-3000
112736426,opp,BUY_PRODUCT,FERTILIZER,77,-2727
112736426,opp,BUY_PRODUCT,WHEAT,1048,-44273
112736426,opp,BUY_SEED,CARROT,31,-620
112736426,opp,BUY_SEED,MELON,12,-960
112736426,opp,BUY_SEED,STRAWBERRY,33,-3300
112736426,opp,BUY_SEED,WHEAT,164,-1640
112736426,opp,HIRE,,266,-4219
112736426,opp,SELL,CARROT,89,2444
112736426,opp,SELL,FERTILIZER,326,15274
112736426,opp,SELL,MELON,72,14267
112736426,opp,SELL,MILK,320,73290
112736426,opp,SELL,STRAWBERRY,247,24037
112736426,opp,SELL,WHEAT,1324,55372
112736426,opp,SELL,WOOL,89,5484
112736426,self,BUY_ANIMAL,COW,12,-4800
112736426,self,BUY_ANIMAL,SHEEP,5,-2500
112736426,self,BUY_LAND,,2,-3000
112736426,self,BUY_PRODUCT,FERTILIZER,79,-2726
112736426,self,BUY_PRODUCT,WHEAT,1036,-43805
112736426,self,BUY_SEED,CARROT,31,-620
112736426,self,BUY_SEED,MELON,12,-960
112736426,self,BUY_SEED,STRAWBERRY,33,-3300
112736426,self,BUY_SEED,WHEAT,164,-1640
112736426,self,HIRE,,266,-4219
112736426,self,SELL,CARROT,89,2444
112736426,self,SELL,FERTILIZER,329,15303
112736426,self,SELL,MELON,72,14267
112736426,self,SELL,MILK,320,73111
112736426,self,SELL,STRAWBERRY,249,24209
112736426,self,SELL,WHEAT,1312,55025
112736426,self,SELL,WOOL,89,5484
112737645,opp,BUY_ANIMAL,COW,8,-3200
112737645,opp,BUY_ANIMAL,GOOSE,3,-900
112737645,opp,BUY_ANIMAL,SHEEP,6,-3000
112737645,opp,BUY_LAND,,2,-3000
112737645,opp,BUY_PRODUCT,FERTILIZER,79,-2747
112737645,opp,BUY_PRODUCT,WHEAT,134,-4672
112737645,opp,BUY_SEED,CARROT,31,-620
112737645,opp,BUY_SEED,MELON,12,-960
112737645,opp,BUY_SEED,STRAWBERRY,33,-3300
112737645,opp,BUY_SEED,WHEAT,163,-1630
112737645,opp,HIRE,,266,-4219
112737645,opp,SELL,CARROT,89,2444
112737645,opp,SELL,EGG,87,5024
112737645,opp,SELL,FERTILIZER,322,15335
112737645,opp,SELL,MELON,72,14267
112737645,opp,SELL,MILK,245,33100
112737645,opp,SELL,STRAWBERRY,247,46245
112737645,opp,SELL,WHEAT,415,15447
112737645,opp,SELL,WOOL,99,5466
112737645,self,BUY_ANIMAL,COW,8,-3200
112737645,self,BUY_ANIMAL,GOOSE,3,-900
112737645,self,BUY_ANIMAL,SHEEP,6,-3000
112737645,self,BUY_LAND,,2,-3000
112737645,self,BUY_PRODUCT,FERTILIZER,81,-2770
112737645,self,BUY_PRODUCT,WHEAT,122,-4316
112737645,self,BUY_SEED,CARROT,31,-620
112737645,self,BUY_SEED,MELON,12,-960
112737645,self,BUY_SEED,STRAWBERRY,33,-3300
112737645,self,BUY_SEED,WHEAT,164,-1640
112737645,self,HIRE,,266,-4219
112737645,self,SELL,CARROT,89,2444
112737645,self,SELL,EGG,87,5023
112737645,self,SELL,FERTILIZER,329,15286
112737645,self,SELL,MELON,72,14267
112737645,self,SELL,MILK,245,32072
112737645,self,SELL,STRAWBERRY,247,45846
112737645,self,SELL,WHEAT,403,15098
112737645,self,SELL,WOOL,99,5494
112738825,opp,BUY_ANIMAL,COW,6,-2400
112738825,opp,BUY_ANIMAL,GOOSE,7,-2100
112738825,opp,BUY_ANIMAL,SHEEP,4,-2000
112738825,opp,BUY_LAND,,2,-3000
112738825,opp,BUY_PRODUCT,FERTILIZER,108,-3745
112738825,opp,BUY_PRODUCT,WHEAT,121,-4408
112738825,opp,BUY_SEED,CARROT,41,-820
112738825,opp,BUY_SEED,MELON,12,-960
112738825,opp,BUY_SEED,STRAWBERRY,33,-3300
112738825,opp,BUY_SEED,WHEAT,158,-1580
112738825,opp,HIRE,,273,-5117
112738825,opp,SELL,CARROT,117,6133
112738825,opp,SELL,EGG,225,10735
112738825,opp,SELL,FERTILIZER,336,16222
112738825,opp,SELL,MELON,72,14267
112738825,opp,SELL,MILK,170,10994
112738825,opp,SELL,STRAWBERRY,249,40350
112738825,opp,SELL,WHEAT,385,15717
112738825,opp,SELL,WOOL,74,5472
112738825,self,BUY_ANIMAL,COW,6,-2400
112738825,self,BUY_ANIMAL,GOOSE,7,-2100
112738825,self,BUY_ANIMAL,SHEEP,4,-2000
112738825,self,BUY_LAND,,2,-3000
112738825,self,BUY_PRODUCT,FERTILIZER,108,-3752
112738825,self,BUY_PRODUCT,WHEAT,128,-4653
112738825,self,BUY_SEED,CARROT,41,-820
112738825,self,BUY_SEED,MELON,12,-960
112738825,self,BUY_SEED,STRAWBERRY,33,-3300
112738825,self,BUY_SEED,WHEAT,158,-1580
112738825,self,HIRE,,273,-5117
112738825,self,SELL,CARROT,117,6146
112738825,self,SELL,EGG,225,10735
112738825,self,SELL,FERTILIZER,336,16203
112738825,self,SELL,MELON,72,14267
112738825,self,SELL,MILK,170,10712
112738825,self,SELL,STRAWBERRY,249,39960
112738825,self,SELL,WHEAT,394,16048
112738825,self,SELL,WOOL,74,5469
112739509,opp,BUY_ANIMAL,COW,6,-2400
112739509,opp,BUY_ANIMAL,SHEEP,11,-5500
112739509,opp,BUY_LAND,,2,-3000
112739509,opp,BUY_PRODUCT,FERTILIZER,53,-1034
112739509,opp,BUY_PRODUCT,WHEAT,161,-5821
112739509,opp,BUY_SEED,CARROT,28,-560
112739509,opp,BUY_SEED,MELON,12,-960
112739509,opp,BUY_SEED,STRAWBERRY,33,-3300
112739509,opp,BUY_SEED,WHEAT,166,-1660
112739509,opp,HIRE,,281,-5515
112739509,opp,SELL,CARROT,82,3418
112739509,opp,SELL,EGG,0,0
112739509,opp,SELL,FERTILIZER,319,13631
112739509,opp,SELL,MELON,72,14267
112739509,opp,SELL,MILK,186,16898
112739509,opp,SELL,STRAWBERRY,246,9172
112739509,opp,SELL,WHEAT,383,14641
112739509,opp,SELL,WOOL,278,63895
112739509,self,BUY_ANIMAL,COW,6,-2400
112739509,self,BUY_ANIMAL,SHEEP,11,-5500
112739509,self,BUY_LAND,,2,-3000
112739509,self,BUY_PRODUCT,FERTILIZER,55,-1027
112739509,self,BUY_PRODUCT,WHEAT,149,-5465
112739509,self,BUY_SEED,CARROT,28,-560
112739509,self,BUY_SEED,MELON,12,-960
112739509,self,BUY_SEED,STRAWBERRY,33,-3300
112739509,self,BUY_SEED,WHEAT,166,-1660
112739509,self,HIRE,,281,-5515
112739509,self,SELL,CARROT,82,3418
112739509,self,SELL,EGG,0,0
112739509,self,SELL,FERTILIZER,323,13585
112739509,self,SELL,MELON,72,14267
112739509,self,SELL,MILK,186,16935
112739509,self,SELL,STRAWBERRY,246,9158
112739509,self,SELL,WHEAT,368,14167
112739509,self,SELL,WOOL,278,63901
112739956,opp,BUY_ANIMAL,COW,8,-3200
112739956,opp,BUY_ANIMAL,GOOSE,3,-900
112739956,opp,BUY_ANIMAL,SHEEP,6,-3000
112739956,opp,BUY_LAND,,2,-3000
112739956,opp,BUY_PRODUCT,FERTILIZER,99,-3286
112739956,opp,BUY_PRODUCT,WHEAT,134,-4759
112739956,opp,BUY_SEED,CARROT,31,-620
112739956,opp,BUY_SEED,MELON,12,-960
112739956,opp,BUY_SEED,STRAWBERRY,33,-3300
112739956,opp,BUY_SEED,WHEAT,164,-1640
112739956,opp,HIRE,,268,-4397
112739956,opp,SELL,CARROT,97,3712
112739956,opp,SELL,EGG,91,5401
112739956,opp,SELL,FERTILIZER,338,15782
112739956,opp,SELL,MELON,72,14267
112739956,opp,SELL,MILK,208,17539
112739956,opp,SELL,STRAWBERRY,245,26419
112739956,opp,SELL,WHEAT,452,18877
112739956,opp,SELL,WOOL,99,5502
112739956,self,BUY_ANIMAL,COW,8,-3200
112739956,self,BUY_ANIMAL,GOOSE,3,-900
112739956,self,BUY_ANIMAL,SHEEP,6,-3000
112739956,self,BUY_LAND,,2,-3000
112739956,self,BUY_PRODUCT,FERTILIZER,99,-3293
112739956,self,BUY_PRODUCT,WHEAT,122,-4403
112739956,self,BUY_SEED,CARROT,31,-620
112739956,self,BUY_SEED,MELON,12,-960
112739956,self,BUY_SEED,STRAWBERRY,33,-3300
112739956,self,BUY_SEED,WHEAT,164,-1640
112739956,self,HIRE,,268,-4397
112739956,self,SELL,CARROT,97,3712
112739956,self,SELL,EGG,89,5286
112739956,self,SELL,FERTILIZER,340,15884
112739956,self,SELL,MELON,72,14267
112739956,self,SELL,MILK,208,17562
112739956,self,SELL,STRAWBERRY,246,26049
112739956,self,SELL,WHEAT,440,18528
112739956,self,SELL,WOOL,99,5480
112741280,opp,BUY_ANIMAL,COW,8,-3200
112741280,opp,BUY_ANIMAL,SHEEP,9,-4500
112741280,opp,BUY_LAND,,2,-3000
112741280,opp,BUY_PRODUCT,FERTILIZER,85,-2797
112741280,opp,BUY_PRODUCT,WHEAT,137,-4848
112741280,opp,BUY_SEED,CARROT,31,-620
112741280,opp,BUY_SEED,MELON,12,-960
112741280,opp,BUY_SEED,STRAWBERRY,33,-3300
112741280,opp,BUY_SEED,WHEAT,163,-1630
112741280,opp,HIRE,,266,-4164
112741280,opp,SELL,CARROT,97,2614
112741280,opp,SELL,FERTILIZER,342,15866
112741280,opp,SELL,MELON,72,14267
112741280,opp,SELL,MILK,219,14777
112741280,opp,SELL,STRAWBERRY,247,18345
112741280,opp,SELL,WHEAT,403,15074
112741280,opp,SELL,WOOL,207,21955
112741280,self,BUY_ANIMAL,COW,8,-3200
112741280,self,BUY_ANIMAL,SHEEP,9,-4500
112741280,self,BUY_LAND,,2,-3000
112741280,self,BUY_PRODUCT,FERTILIZER,85,-2834
112741280,self,BUY_PRODUCT,WHEAT,113,-4020
112741280,self,BUY_SEED,CARROT,31,-620
112741280,self,BUY_SEED,MELON,12,-960
112741280,self,BUY_SEED,STRAWBERRY,33,-3300
112741280,self,BUY_SEED,WHEAT,164,-1640
112741280,self,HIRE,,266,-4164
112741280,self,SELL,CARROT,97,2599
112741280,self,SELL,FERTILIZER,321,14851
112741280,self,SELL,MELON,72,14267
112741280,self,SELL,MILK,189,12616
112741280,self,SELL,STRAWBERRY,243,18809
112741280,self,SELL,WHEAT,403,15185
112741280,self,SELL,WOOL,206,20330
112742461,opp,BUY_ANIMAL,COW,6,-2400
112742461,opp,BUY_ANIMAL,SHEEP,11,-5500
112742461,opp,BUY_LAND,,2,-3000
112742461,opp,BUY_PRODUCT,FERTILIZER,61,-871
112742461,opp,BUY_PRODUCT,WHEAT,171,-5936
112742461,opp,BUY_SEED,CARROT,68,-1360
112742461,opp,BUY_SEED,MELON,12,-960
