episode_id,sid,opponent_rating,result,margin,item,own_sales,opp_sales,own_buy,opp_buy,delta_sales,net_delta,own_qty,opp_qty,own_price,opp_price,qty_effect,price_effect
111141355,56384917,753.1105767597932,win,53365.0,WOOL,35881,37166,3000,3000,-1285,-1285,155,160,231.49032258064517,232.2875,-1159.444556451613,-125.55544354838482
111141355,56384917,753.1105767597932,win,53365.0,FERTILIZER,18789,9144,3097,0,9645,6548,348,172,53.991379310344826,53.16279069767442,9429.566960705693,215.4330392943062
111141355,56384917,753.1105767597932,win,53365.0,HIRE,0,0,7324,10885,0,3561,0,0,,,,
111141355,56384917,753.1105767597932,win,53365.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0,,,,
111140258,56384917,639.3372126334359,win,15204.0,WHEAT,13697,8555,6489,3444,5142,2097,371,233,36.919137466307276,36.716738197424895,5080.875420797521,61.12457920247907
111140258,56384917,639.3372126334359,win,15204.0,CARROT,8106,9026,620,1120,-920,-420,94,147,86.23404255319149,61.40136054421769,-3912.3381820813433,2992.3381820813424
111140258,56384917,639.3372126334359,win,15204.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111140258,56384917,639.3372126334359,win,15204.0,STRAWBERRY,6937,52,3300,200,6885,3785,249,14,27.859437751004016,3.7142857142857144,3709.9125071715434,3175.0874928284566
111140258,56384917,639.3372126334359,win,15204.0,MELON,15533,14250,960,1200,1283,1523,69,90,225.1159420289855,158.33333333333334,-4026.217391304348,5309.217391304346
111140258,56384917,639.3372126334359,win,15204.0,EGG,4270,7688,900,1800,-3418,-2518,77,139,55.45454545454545,55.30935251798561,-3433.6808371484626,15.680837148463212
111140258,56384917,639.3372126334359,win,15204.0,MILK,5050,3988,3200,2400,1062,262,220,136,22.954545454545453,29.323529411764707,2195.679144385027,-1133.679144385027
111140258,56384917,639.3372126334359,win,15204.0,WOOL,11908,3885,3000,1000,8023,6023,158,41,75.36708860759494,94.7560975609756,9952.206390861378,-1929.2063908613763
111140258,56384917,639.3372126334359,win,15204.0,FERTILIZER,17014,10648,2614,0,6366,3752,349,221,48.750716332378225,48.18099547511312,6203.629555679447,162.37044432055453
111140258,56384917,639.3372126334359,win,15204.0,HIRE,0,0,3986,4686,0,700,0,0,,,,
111140258,56384917,639.3372126334359,win,15204.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111139195,56384917,622.9353992097807,win,73545.0,WHEAT,15530,3927,6559,14646,11603,19690,359,86,43.259052924791085,45.66279069767442,12137.831654466541,-534.8316544665414
111139195,56384917,622.9353992097807,win,73545.0,CARROT,11953,2344,1080,800,9609,9329,146,66,81.86986301369863,35.515151515151516,4695.400581154006,4913.5994188459945
111139195,56384917,622.9353992097807,win,73545.0,TOMATO,0,0,0,550,0,550,0,0,,,,
111139195,56384917,622.9353992097807,win,73545.0,STRAWBERRY,26546,8151,3300,5500,18395,20595,249,161,106.61044176706827,50.62732919254658,6918.461922223054,11476.538077776946
111139195,56384917,622.9353992097807,win,73545.0,MELON,15977,14168,960,2880,1809,3729,72,95,221.90277777777777,149.13684210526316,-4266.9556286549705,6075.9556286549705
111139195,56384917,622.9353992097807,win,73545.0,EGG,4385,0,900,0,4385,3485,81,0,54.135802469135804,,,
111139195,56384917,622.9353992097807,win,73545.0,MILK,19363,11363,3600,2800,8000,7200,266,168,72.79323308270676,67.63690476190476,6881.076754385965,1118.9232456140348
111139195,56384917,622.9353992097807,win,73545.0,WOOL,7229,3950,2500,3500,3279,4279,87,132,83.0919540229885,29.924242424242426,-2542.864420062696,5821.864420062696
111139195,56384917,622.9353992097807,win,73545.0,FERTILIZER,16972,11297,3223,0,5675,2452,342,246,49.62573099415204,45.922764227642276,4586.327770646128,1088.6722293538717
111139195,56384917,622.9353992097807,win,73545.0,HIRE,0,0,4452,6688,0,2236,0,0,,,,
111139195,56384917,622.9353992097807,win,73545.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111208826,56384919,1534.3606644455344,loss,-6620.0,WHEAT,11094,14978,7226,6383,-3884,-4727,311,401,35.67202572347267,37.35162094763092,-3286.0641001996614,-597.9358998003364
111208826,56384919,1534.3606644455344,loss,-6620.0,CARROT,4719,7206,620,980,-2487,-2127,84,130,56.17857142857143,55.43076923076923,-2567.014835164835,80.01483516483555
111208826,56384919,1534.3606644455344,loss,-6620.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111208826,56384919,1534.3606644455344,loss,-6620.0,STRAWBERRY,42677,42439,3300,3300,238,238,249,246,171.39357429718876,172.51626016260164,515.8647516896856,-277.86475168968684
111208826,56384919,1534.3606644455344,loss,-6620.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111208826,56384919,1534.3606644455344,loss,-6620.0,EGG,3983,4503,900,900,-520,-520,78,88,51.06410256410256,51.17045454545455,-511.1727855477855,-8.827214452214726
111208826,56384919,1534.3606644455344,loss,-6620.0,MILK,9634,9874,3200,3200,-240,-240,245,182,39.32244897959184,54.252747252747255,2947.6186813186814,-3187.618681318681
111208826,56384919,1534.3606644455344,loss,-6620.0,WOOL,22527,23961,3000,3000,-1434,-1434,161,161,139.91925465838509,148.82608695652175,0.0,-1434.0000000000027
111208826,56384919,1534.3606644455344,loss,-6620.0,FERTILIZER,15097,14724,1893,2799,373,1279,350,338,43.13428571428572,43.562130177514796,520.1784953508031,-147.17849535080302
111208826,56384919,1534.3606644455344,loss,-6620.0,HIRE,0,0,3630,4541,0,911,0,0,,,,
111208826,56384919,1534.3606644455344,loss,-6620.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111203660,56384919,1509.2841561793225,win,5344.0,WHEAT,13777,13007,7326,7102,770,546,322,304,42.785714285714285,42.786184210526315,770.1470864661654,-0.14708646616549714
111203660,56384919,1509.2841561793225,win,5344.0,CARROT,4954,4943,620,620,11,11,84,84,58.976190476190474,58.845238095238095,0.0,10.999999999999886
111203660,56384919,1509.2841561793225,win,5344.0,TOMATO,10073,0,500,0,10073,9573,80,0,125.9125,,,
111203660,56384919,1509.2841561793225,win,5344.0,STRAWBERRY,20237,17454,3300,3300,2783,2783,243,249,83.2798353909465,70.09638554216868,-460.12866279934553,3243.1286627993454
111203660,56384919,1509.2841561793225,win,5344.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111203660,56384919,1509.2841561793225,win,5344.0,EGG,4216,4580,900,900,-364,-364,72,78,58.55555555555556,58.717948717948715,-351.8205128205128,-12.17948717948687
111203660,56384919,1509.2841561793225,win,5344.0,MILK,13068,11928,3200,3200,1140,1140,245,245,53.33877551020408,48.68571428571428,0.0,1140.0000000000002
111203660,56384919,1509.2841561793225,win,5344.0,WOOL,5463,5601,3000,3000,-138,-138,154,161,35.47402597402598,34.7888198757764,-245.9199604743083,107.91996047430885
111203660,56384919,1509.2841561793225,win,5344.0,FERTILIZER,14625,14506,2159,1815,119,-225,346,342,42.26878612716763,42.41520467836257,169.3679816110604,-50.36798161105969
111203660,56384919,1509.2841561793225,win,5344.0,HIRE,0,0,7612,3630,0,-3982,0,0,,,,
111203660,56384919,1509.2841561793225,win,5344.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0,,,,
111202543,56384919,1485.2661825115013,loss,-1444.0,WHEAT,11479,13057,7106,6880,-1578,-1804,311,351,36.90996784565916,37.199430199430196,-1482.1879609017874,-95.81203909821289
111202543,56384919,1485.2661825115013,loss,-1444.0,CARROT,4676,4625,620,620,51,51,84,84,55.666666666666664,55.05952380952381,0.0,50.999999999999744
111202543,56384919,1485.2661825115013,loss,-1444.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111202543,56384919,1485.2661825115013,loss,-1444.0,STRAWBERRY,32736,33151,3300,3300,-415,-415,249,249,131.46987951807228,133.13654618473896,0.0,-415.0000000000047
111202543,56384919,1485.2661825115013,loss,-1444.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111202543,56384919,1485.2661825115013,loss,-1444.0,EGG,4382,4312,900,900,70,70,79,78,55.46835443037975,55.282051282051285,55.375202856215516,14.624797143784342
111202543,56384919,1485.2661825115013,loss,-1444.0,MILK,14592,14032,3200,3200,560,560,245,245,59.559183673469384,57.2734693877551,0.0,559.9999999999998
111202543,56384919,1485.2661825115013,loss,-1444.0,WOOL,5515,5499,3000,3000,16,16,161,87,34.254658385093165,63.206896551724135,3606.0775326622397,-3590.07753266224
111202543,56384919,1485.2661825115013,loss,-1444.0,FERTILIZER,14423,14340,1789,1784,83,78,348,344,41.445402298850574,41.68604651162791,166.26289762095695,-83.26289762095728
111202543,56384919,1485.2661825115013,loss,-1444.0,HIRE,0,0,3630,3630,0,0,0,0,,,,
111202543,56384919,1485.2661825115013,loss,-1444.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111201403,56384919,1641.582265516342,loss,-3592.0,WHEAT,13831,18314,6894,10539,-4483,-838,318,454,43.4937106918239,40.33920704845815,-5700.63840633918,1217.6384063391795
111201403,56384919,1641.582265516342,loss,-3592.0,CARROT,3567,3821,620,620,-254,-254,83,89,42.975903614457835,42.93258426966292,-257.72546365236224,3.7254636523628193
111201403,56384919,1641.582265516342,loss,-3592.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111201403,56384919,1641.582265516342,loss,-3592.0,STRAWBERRY,52685,54085,3300,3300,-1400,-1400,243,249,216.81069958847738,217.20883534136547,-1302.0586047895285,-97.94139521047134
111201403,56384919,1641.582265516342,loss,-3592.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111201403,56384919,1641.582265516342,loss,-3592.0,EGG,4870,4655,900,900,215,215,82,78,59.390243902439025,59.67948717948718,238.13946216385241,-23.139462163852613
111201403,56384919,1641.582265516342,loss,-3592.0,MILK,10260,11095,3200,3200,-835,-835,212,245,48.39622641509434,45.285714285714285,-1545.7520215633424,710.7520215633426
111201403,56384919,1641.582265516342,loss,-3592.0,WOOL,5571,5497,3000,3000,74,74,158,161,35.25949367088607,34.142857142857146,-104.10352622061484,178.10352622061384
111201403,56384919,1641.582265516342,loss,-3592.0,FERTILIZER,14004,15073,1886,2043,-1069,-912,321,349,43.626168224299064,43.189111747851,-1215.413919610101,146.41391961010123
111201403,56384919,1641.582265516342,loss,-3592.0,HIRE,0,0,3628,3986,0,358,0,0,,,,
111201403,56384919,1641.582265516342,loss,-3592.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111200809,56384919,1659.5607591287023,loss,-21570.0,WHEAT,13526,20741,7205,8813,-7215,-5607,387,604,34.950904392764855,34.33940397350993,-7517.998457740814,302.9984577408146
111200809,56384919,1659.5607591287023,loss,-21570.0,CARROT,3749,12174,620,1400,-8425,-7645,94,265,39.88297872340426,45.93962264150943,-7337.832416700119,-1087.1675832998787
111200809,56384919,1659.5607591287023,loss,-21570.0,TOMATO,0,7695,0,1200,-7695,-6495,0,146,,52.705479452054796,,
111200809,56384919,1659.5607591287023,loss,-21570.0,STRAWBERRY,9401,4192,3300,3300,5209,5209,251,61,37.45418326693227,68.72131147540983,10086.6720005225,-4877.672000522501
111200809,56384919,1659.5607591287023,loss,-21570.0,MELON,14425,14079,960,960,346,346,72,72,200.34722222222223,195.54166666666666,0.0,346.00000000000114
111200809,56384919,1659.5607591287023,loss,-21570.0,EGG,4278,9402,900,1500,-5124,-4524,74,164,57.810810810810814,57.329268292682926,-5181.303559657219,57.303559657218706
111200809,56384919,1659.5607591287023,loss,-21570.0,MILK,4715,4374,3200,2400,341,-459,215,67,21.930232558139537,65.28358208955224,6453.822283929191,-6112.822283929191
111200809,56384919,1659.5607591287023,loss,-21570.0,WOOL,24664,38547,3000,5000,-13883,-11883,159,226,155.11949685534591,170.56194690265488,-10910.328365893027,-2972.671634106976
111200809,56384919,1659.5607591287023,loss,-21570.0,FERTILIZER,16343,14061,2693,3006,2282,2595,348,252,46.96264367816092,55.79761904761905,4932.492610837438,-2650.4926108374384
111200809,56384919,1659.5607591287023,loss,-21570.0,HIRE,0,0,3986,6879,0,2893,0,0,,,,
111200809,56384919,1659.5607591287023,loss,-21570.0,BUY_LAND,0,0,3000,7000,0,4000,0,0,,,,
111200278,56384919,1434.4338577658468,win,1394.0,WHEAT,15687,13203,6664,8087,2484,3907,383,329,40.95822454308094,40.130699088145896,2189.4009380431244,294.599061956875
111200278,56384919,1434.4338577658468,win,1394.0,CARROT,2835,5377,620,1060,-2542,-2102,94,157,30.159574468085108,34.2484076433121,-2028.8514365090118,-513.1485634909874
111200278,56384919,1434.4338577658468,win,1394.0,TOMATO,0,3641,0,300,-3641,-3341,0,46,,79.15217391304348,,
111200278,56384919,1434.4338577658468,win,1394.0,STRAWBERRY,6500,4183,3300,3300,2317,2317,251,264,25.89641434262948,15.844696969696969,-271.31722353012196,2588.3172235301217
111200278,56384919,1434.4338577658468,win,1394.0,MELON,14267,14852,960,1120,-585,-425,72,78,198.15277777777777,190.4102564102564,-1165.6891025641025,580.6891025641022
111200278,56384919,1434.4338577658468,win,1394.0,EGG,4797,8663,900,1200,-3866,-3566,81,148,59.22222222222222,58.53378378378378,-3944.826201201201,78.82620120120126
111200278,56384919,1434.4338577658468,win,1394.0,MILK,11179,8147,3200,2000,3032,1832,215,158,51.9953488372093,51.563291139240505,2951.4212393288194,80.57876067118012
111200278,56384919,1434.4338577658468,win,1394.0,WOOL,27247,30865,3000,4000,-3618,-2618,155,189,175.78709677419354,163.3068783068783,-5764.597576378222,2146.597576378221
111200278,56384919,1434.4338577658468,win,1394.0,FERTILIZER,17039,11199,2786,459,5840,3513,345,221,49.38840579710145,50.67420814479638,6203.882064397666,-363.88206439766594
111200278,56384919,1434.4338577658468,win,1394.0,HIRE,0,0,3986,5863,0,1877,0,0,,,,
111200278,56384919,1434.4338577658468,win,1394.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111199167,56384919,1483.963321971842,win,1658.0,WHEAT,13540,13294,7326,7102,246,22,311,304,43.536977491961416,43.73026315789474,305.4353422744965,-59.43534227449712
111199167,56384919,1483.963321971842,win,1658.0,CARROT,3691,3681,620,620,10,10,84,84,43.94047619047619,43.82142857142857,0.0,10.000000000000114
111199167,56384919,1483.963321971842,win,1658.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111199167,56384919,1483.963321971842,win,1658.0,STRAWBERRY,55084,54550,3300,3300,534,534,249,249,221.22088353413653,219.07630522088354,0.0,533.9999999999951
111199167,56384919,1483.963321971842,win,1658.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111199167,56384919,1483.963321971842,win,1658.0,EGG,4801,4796,900,900,5,5,78,78,61.55128205128205,61.48717948717949,0.0,4.999999999999844
111199167,56384919,1483.963321971842,win,1658.0,MILK,16564,15420,3200,3200,1144,1144,245,245,67.60816326530612,62.93877551020408,0.0,1143.9999999999989
111199167,56384919,1483.963321971842,win,1658.0,WOOL,5483,5584,3000,3000,-101,-101,161,161,34.05590062111801,34.683229813664596,0.0,-100.99999999999982
111199167,56384919,1483.963321971842,win,1658.0,FERTILIZER,14400,14365,1781,1790,35,44,351,342,41.02564102564103,42.00292397660819,373.6285425101215,-338.62854251012027
111199167,56384919,1483.963321971842,win,1658.0,HIRE,0,0,3630,3630,0,0,0,0,,,,
111199167,56384919,1483.963321971842,win,1658.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111198038,56384919,1562.8897907413564,loss,-830.0,WHEAT,9130,13213,7032,10039,-4083,-1076,308,446,29.642857142857142,29.62556053811659,-4089.5208199871877,6.520819987187707
111198038,56384919,1562.8897907413564,loss,-830.0,CARROT,4817,3732,620,480,1085,945,84,66,57.345238095238095,56.54545454545455,1025.0162337662337,59.98376623376611
111198038,56384919,1562.8897907413564,loss,-830.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111198038,56384919,1562.8897907413564,loss,-830.0,STRAWBERRY,11932,11366,3400,4300,566,1466,243,228,49.10288065843621,49.85087719298246,742.15318388564,-176.15318388564094
111198038,56384919,1562.8897907413564,loss,-830.0,MELON,14267,14267,960,1040,0,80,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111198038,56384919,1562.8897907413564,loss,-830.0,EGG,0,0,0,0,0,0,0,0,,,,
111198038,56384919,1562.8897907413564,loss,-830.0,MILK,10202,7042,2400,1600,3160,2360,190,114,53.694736842105264,61.771929824561404,4387.733333333334,-1227.7333333333331
111198038,56384919,1562.8897907413564,loss,-830.0,WOOL,65561,70636,5500,6000,-5075,-4575,271,292,241.92250922509226,241.9041095890411,-5080.1794975484,5.179497548400732
111198038,56384919,1562.8897907413564,loss,-830.0,FERTILIZER,14258,13526,1613,974,732,93,356,319,40.050561797752806,42.4012539184953,1525.3585907505899,-793.3585907505917
111198038,56384919,1562.8897907413564,loss,-830.0,HIRE,0,0,5028,4905,0,-123,0,0,,,,
111198038,56384919,1562.8897907413564,loss,-830.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111196929,56384919,1542.039006807128,win,2742.0,WHEAT,15477,12202,7479,7121,3275,2917,384,304,40.3046875,40.13815789473684,3217.713815789474,57.28618421052619
111196929,56384919,1542.039006807128,win,2742.0,CARROT,5635,5025,620,620,610,610,94,84,59.9468085106383,59.82142857142857,598.8411854103343,11.158814589665901
111196929,56384919,1542.039006807128,win,2742.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111196929,56384919,1542.039006807128,win,2742.0,STRAWBERRY,10679,10141,3300,3300,538,538,249,249,42.88755020080321,40.726907630522085,0.0,538.0000000000005
111196929,56384919,1542.039006807128,win,2742.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111196929,56384919,1542.039006807128,win,2742.0,EGG,4622,4693,900,900,-71,-71,77,78,60.02597402597402,60.166666666666664,-60.09632034632034,-10.903679653679728
111196929,56384919,1542.039006807128,win,2742.0,MILK,9930,10551,3200,3200,-621,-621,219,245,45.342465753424655,43.06530612244898,-1149.3010343863573,528.3010343863565
111196929,56384919,1542.039006807128,win,2742.0,WOOL,5448,5610,3000,3000,-162,-162,159,161,34.264150943396224,34.84472049689441,-69.10887144029064,-92.89112855970984
111196929,56384919,1542.039006807128,win,2742.0,FERTILIZER,14407,14424,1885,1789,-17,-113,350,344,41.16285714285714,41.93023255813954,249.27926910299,-266.27926910299095
111196929,56384919,1542.039006807128,win,2742.0,HIRE,0,0,3986,3630,0,-356,0,0,,,,
111196929,56384919,1542.039006807128,win,2742.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111196134,56384919,1512.004275503595,win,7636.0,WHEAT,13650,12931,7312,7099,719,506,322,304,42.391304347826086,42.536184210526315,764.3473970251715,-45.34739702517168
111196134,56384919,1512.004275503595,win,7636.0,CARROT,3839,3822,620,620,17,17,84,84,45.70238095238095,45.5,0.0,16.999999999999716
111196134,56384919,1512.004275503595,win,7636.0,TOMATO,15993,0,500,0,15993,15493,80,0,199.9125,,,
111196134,56384919,1512.004275503595,win,7636.0,STRAWBERRY,47810,48678,3300,3300,-868,-868,242,249,197.56198347107437,195.49397590361446,-1375.6958578114109,507.69585781140916
111196134,56384919,1512.004275503595,win,7636.0,MELON,13565,14930,960,960,-1365,-1365,72,72,188.40277777777777,207.36111111111111,0.0,-1365.0000000000007
111196134,56384919,1512.004275503595,win,7636.0,EGG,3647,3941,900,900,-294,-294,72,78,50.65277777777778,50.52564102564103,-303.5352564102564,9.53525641025621
111196134,56384919,1512.004275503595,win,7636.0,MILK,43589,41963,3200,3200,1626,1626,245,245,177.9142857142857,171.27755102040817,0.0,1625.999999999998
111196134,56384919,1512.004275503595,win,7636.0,WOOL,7975,7190,3000,3000,785,785,154,161,51.785714285714285,44.6583850931677,-337.55434782608694,1122.5543478260868
111196134,56384919,1512.004275503595,win,7636.0,FERTILIZER,14595,14541,2155,1819,54,-282,340,349,42.9264705882353,41.664756446991404,-380.6605216585201,434.660521658521
111196134,56384919,1512.004275503595,win,7636.0,HIRE,0,0,7612,3630,0,-3982,0,0,,,,
111196134,56384919,1512.004275503595,win,7636.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0,,,,
111194701,56384919,1505.7092515178651,win,5742.0,WHEAT,11751,11504,7238,7013,247,22,311,304,37.78456591639871,37.8421052631579,264.6933491284481,-17.693349128449434
111194701,56384919,1505.7092515178651,win,5742.0,CARROT,2354,2321,620,620,33,33,84,84,28.023809523809526,27.63095238095238,0.0,33.000000000000256
111194701,56384919,1505.7092515178651,win,5742.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111194701,56384919,1505.7092515178651,win,5742.0,STRAWBERRY,38326,35341,3300,3300,2985,2985,251,249,152.69322709163347,141.93172690763052,294.624953999264,2690.3750460007386
111194701,56384919,1505.7092515178651,win,5742.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111194701,56384919,1505.7092515178651,win,5742.0,EGG,4706,4698,900,900,8,8,78,78,60.333333333333336,60.23076923076923,0.0,7.999999999999972
111194701,56384919,1505.7092515178651,win,5742.0,MILK,13289,11887,3200,3200,1402,1402,245,245,54.24081632653061,48.518367346938774,0.0,1402.0000000000005
111194701,56384919,1505.7092515178651,win,5742.0,WOOL,27640,26372,3000,3000,1268,1268,161,161,171.67701863354037,163.80124223602485,0.0,1267.999999999999
111194701,56384919,1505.7092515178651,win,5742.0,FERTILIZER,14441,14332,1784,1788,109,113,354,348,40.793785310734464,41.18390804597701,245.93308007013445,-136.93308007013482
111194701,56384919,1505.7092515178651,win,5742.0,HIRE,0,0,3719,3630,0,-89,0,0,,,,
111194701,56384919,1505.7092515178651,win,5742.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111193584,56384919,1575.9780064703468,win,1801.0,WHEAT,13768,11178,5722,7646,2590,4514,388,312,35.48453608247423,35.82692307692308,2709.835448057098,-119.83544805709805
111193584,56384919,1575.9780064703468,win,1801.0,CARROT,5460,4274,620,560,1186,1126,95,75,57.473684210526315,56.986666666666665,1144.6035087719297,41.39649122807029
111193584,56384919,1575.9780064703468,win,1801.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111193584,56384919,1575.9780064703468,win,1801.0,STRAWBERRY,17759,17776,3300,3300,-17,-17,247,238,71.89878542510121,74.6890756302521,659.6453747490898,-676.6453747490923
111193584,56384919,1575.9780064703468,win,1801.0,MELON,14278,14231,960,960,47,47,72,72,198.30555555555554,197.65277777777777,0.0,46.999999999999545
111193584,56384919,1575.9780064703468,win,1801.0,EGG,0,0,0,0,0,0,0,0,,,,
111193584,56384919,1575.9780064703468,win,1801.0,MILK,17610,17416,2400,2400,194,194,179,191,98.37988826815642,91.18324607329843,-1137.378806048729,1331.3788060487275
111193584,56384919,1575.9780064703468,win,1801.0,WOOL,32399,35083,5000,5500,-2684,-2184,239,278,135.56066945606693,126.1978417266187,-5104.290968062371,2420.2909680623666
111193584,56384919,1575.9780064703468,win,1801.0,FERTILIZER,13740,13554,1579,590,186,-803,331,326,41.51057401812689,41.576687116564415,207.71815283672825,-21.718152836727363
111193584,56384919,1575.9780064703468,win,1801.0,HIRE,0,0,5926,4850,0,-1076,0,0,,,,
111193584,56384919,1575.9780064703468,win,1801.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111192458,56384919,1632.457030877286,loss,-1462.0,WHEAT,12739,12093,7323,6912,646,235,311,293,40.961414790996784,41.27303754266212,740.1100710029302,-94.11007100293041
111192458,56384919,1632.457030877286,loss,-1462.0,CARROT,4934,5108,620,640,-174,-154,84,87,58.73809523809524,58.71264367816092,-176.17610837438426,2.1761083743841816
111192458,56384919,1632.457030877286,loss,-1462.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111192458,56384919,1632.457030877286,loss,-1462.0,STRAWBERRY,49141,49344,3300,3300,-203,-203,249,249,197.35341365461846,198.16867469879517,0.0,-203.0000000000003
111192458,56384919,1632.457030877286,loss,-1462.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111192458,56384919,1632.457030877286,loss,-1462.0,EGG,4526,4526,900,900,0,0,78,78,58.02564102564103,58.02564102564103,0.0,0.0
111192458,56384919,1632.457030877286,loss,-1462.0,MILK,9052,9232,3200,3200,-180,-180,245,245,36.946938775510205,37.68163265306122,0.0,-179.99999999999912
111192458,56384919,1632.457030877286,loss,-1462.0,WOOL,15151,16372,3000,3000,-1221,-1221,161,160,94.1055900621118,102.325,98.2152950310559,-1319.2152950310563
111192458,56384919,1632.457030877286,loss,-1462.0,FERTILIZER,14396,14302,1779,1730,94,45,354,349,40.666666666666664,40.97994269340974,204.11652340019103,-110.11652340019101
111192458,56384919,1632.457030877286,loss,-1462.0,HIRE,0,0,3630,3646,0,16,0,0,,,,
111192458,56384919,1632.457030877286,loss,-1462.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111191342,56384919,1498.150805760058,loss,-3887.0,WHEAT,12579,12396,5729,7741,183,2195,324,316,38.824074074074076,39.22784810126582,312.2076887013596,-129.20768870135817
111191342,56384919,1498.150805760058,loss,-3887.0,CARROT,5248,4633,620,560,615,555,84,75,62.476190476190474,61.77333333333333,559.1228571428571,55.877142857142715
111191342,56384919,1498.150805760058,loss,-3887.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111191342,56384919,1498.150805760058,loss,-3887.0,STRAWBERRY,33494,34409,3300,3300,-915,-915,239,246,140.14225941422595,139.8739837398374,-980.0568510392216,65.05685103922282
111191342,56384919,1498.150805760058,loss,-3887.0,MELON,14278,14231,960,960,47,47,72,72,198.30555555555554,197.65277777777777,0.0,46.999999999999545
111191342,56384919,1498.150805760058,loss,-3887.0,EGG,0,0,0,0,0,0,0,0,,,,
111191342,56384919,1498.150805760058,loss,-3887.0,MILK,20758,22118,2400,2400,-1360,-1360,172,191,120.68604651162791,115.80104712041884,-2246.627389504444,886.6273895044451
111191342,56384919,1498.150805760058,loss,-3887.0,WOOL,31777,35719,5000,5500,-3942,-3442,243,278,130.76954732510288,128.48561151079136,-4536.965279628149,594.9652796281507
111191342,56384919,1498.150805760058,loss,-3887.0,FERTILIZER,13653,13453,1346,590,200,-556,335,334,40.755223880597015,40.278443113772454,40.516833497184734,159.48316650281564
111191342,56384919,1498.150805760058,loss,-3887.0,HIRE,0,0,5261,4850,0,-411,0,0,,,,
111191342,56384919,1498.150805760058,loss,-3887.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111190235,56384919,1625.5329021237606,loss,-9478.0,WHEAT,13310,182617,7326,173278,-169307,-3355,310,3980,42.935483870967744,45.88366834170854,-162983.14431026098,-6323.8556897390135
111190235,56384919,1625.5329021237606,loss,-9478.0,CARROT,3825,3887,620,620,-62,-62,84,87,45.535714285714285,44.67816091954023,-135.32081280788177,73.32081280788147
111190235,56384919,1625.5329021237606,loss,-9478.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111190235,56384919,1625.5329021237606,loss,-9478.0,STRAWBERRY,32145,33441,3300,3300,-1296,-1296,249,249,129.09638554216866,134.3012048192771,0.0,-1296.000000000002
111190235,56384919,1625.5329021237606,loss,-9478.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111190235,56384919,1625.5329021237606,loss,-9478.0,EGG,5028,9623,900,1500,-4595,-3995,82,159,61.31707317073171,60.522012578616355,-4690.804801349901,95.80480134990032
111190235,56384919,1625.5329021237606,loss,-9478.0,MILK,5190,4798,3200,2400,392,-408,245,192,21.183673469387756,24.989583333333332,1223.5913052721087,-831.5913052721083
111190235,56384919,1625.5329021237606,loss,-9478.0,WOOL,7027,8129,3000,3000,-1102,-1102,161,161,43.64596273291925,50.49068322981366,0.0,-1102.0
