arm,anchor,seed,seat,side,step,cash,land,hands,animals,crops,weeds,seed_book_cost,seed_units
round6_full_action_bc,v123,2026102201,1,learner,336,600.0,1,0,0,14,5,370,10
round6_full_action_bc,v123,2026102201,1,learner,360,197.0,1,0,0,17,2,390,12
round6_full_action_bc,v123,2026102201,1,learner,384,356.0,1,0,0,18,1,1610,33
round6_full_action_bc,v123,2026102201,1,learner,408,6.0,1,0,0,19,1,1390,29
round6_full_action_bc,v123,2026102201,1,learner,432,2180.0,2,0,0,25,1,1260,53
round6_full_action_bc,v123,2026102201,1,learner,456,3419.0,2,0,0,18,10,1370,64
round6_full_action_bc,v123,2026102201,1,learner,480,2968.0,2,0,0,11,17,1860,95
round6_full_action_bc,v123,2026102201,1,learner,504,2692.0,2,0,0,8,21,2160,120
round6_full_action_bc,v123,2026102201,1,learner,528,2519.0,2,0,0,5,25,2410,140
round6_full_action_bc,v123,2026102201,1,learner,552,2399.0,2,0,0,3,27,2680,161
round6_full_action_bc,v123,2026102201,1,learner,576,1619.0,2,0,0,4,27,3460,213
round6_full_action_bc,v123,2026102201,1,learner,600,1273.0,2,0,0,6,26,3950,245
round6_full_action_bc,v123,2026102201,1,learner,624,131.0,2,0,0,8,25,5060,307
round6_full_action_bc,v123,2026102201,1,learner,648,8.0,2,0,0,7,26,5450,330
round6_full_action_bc,v123,2026102201,1,learner,672,0.0,2,0,0,3,31,5510,337
round6_full_action_bc,v123,2026102201,1,learner,696,18.0,2,0,0,3,31,5700,351
round6_full_action_bc,v123,2026102201,1,learner,719,110.0,2,5,0,3,31,5690,351
round6_full_action_bc,v123,2026102201,1,opponent,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,24,35.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,48,98.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,72,213.0,1,0,5,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,96,300.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,120,720.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,144,851.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,168,885.0,2,0,8,29,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,192,748.0,2,0,10,37,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,216,1547.0,2,0,12,37,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,240,2624.0,2,0,13,37,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,264,16604.0,2,0,16,32,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,288,17156.0,3,0,17,53,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,312,20279.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,336,23196.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,360,27629.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102201,1,opponent,384,31723.0,3,0,17,57,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,408,38036.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,432,41475.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,456,44859.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,480,46963.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,504,49590.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,528,51871.0,3,0,17,57,1,10,1
round6_full_action_bc,v123,2026102201,1,opponent,552,52936.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,576,54782.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,600,56211.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,624,58249.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,648,59904.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,672,62658.0,3,0,17,46,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,696,65774.0,3,0,17,21,0,10,1
round6_full_action_bc,v123,2026102201,1,opponent,719,74089.0,3,11,17,0,0,10,1
round6_full_action_bc,v123,2026102202,0,learner,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102202,0,learner,24,1209.0,1,0,2,0,0,580,16
round6_full_action_bc,v123,2026102202,0,learner,48,701.0,1,0,1,2,0,570,22
round6_full_action_bc,v123,2026102202,0,learner,72,49.0,1,0,1,9,1,320,18
round6_full_action_bc,v123,2026102202,0,learner,96,36.0,1,0,2,10,2,330,17
round6_full_action_bc,v123,2026102202,0,learner,120,3.0,1,0,0,17,2,170,8
round6_full_action_bc,v123,2026102202,0,learner,144,93.0,1,0,0,18,1,160,7
round6_full_action_bc,v123,2026102202,0,learner,168,50.0,1,0,0,14,5,60,6
round6_full_action_bc,v123,2026102202,0,learner,192,17.0,1,0,0,14,5,30,3
round6_full_action_bc,v123,2026102202,0,learner,216,153.0,1,0,0,12,7,170,4
round6_full_action_bc,v123,2026102202,0,learner,240,8.0,1,0,0,14,5,50,1
round6_full_action_bc,v123,2026102202,0,learner,264,1.0,1,0,0,13,5,160,8
round6_full_action_bc,v123,2026102202,0,learner,288,375.0,1,0,0,8,10,270,10
round6_full_action_bc,v123,2026102202,0,learner,312,0.0,1,0,0,13,3,180,9
round6_full_action_bc,v123,2026102202,0,learner,336,5.0,1,0,0,15,1,200,11
round6_full_action_bc,v123,2026102202,0,learner,360,1.0,1,0,0,11,5,190,10
round6_full_action_bc,v123,2026102202,0,learner,384,339.0,1,0,0,16,2,710,17
round6_full_action_bc,v123,2026102202,0,learner,408,3.0,1,0,0,18,1,820,19
round6_full_action_bc,v123,2026102202,0,learner,432,8.0,1,0,0,15,4,960,24
round6_full_action_bc,v123,2026102202,0,learner,456,1.0,1,0,0,15,4,750,21
round6_full_action_bc,v123,2026102202,0,learner,480,6.0,1,0,0,14,5,1050,36
round6_full_action_bc,v123,2026102202,0,learner,504,4.0,1,0,0,15,3,1440,52
round6_full_action_bc,v123,2026102202,0,learner,528,106.0,1,0,0,15,4,1480,68
round6_full_action_bc,v123,2026102202,0,learner,552,2.0,1,0,0,16,3,1470,80
round6_full_action_bc,v123,2026102202,0,learner,576,2.0,1,0,0,13,6,1280,79
round6_full_action_bc,v123,2026102202,0,learner,600,123.0,1,0,0,15,4,1260,78
round6_full_action_bc,v123,2026102202,0,learner,624,5.0,1,0,0,16,3,1260,79
round6_full_action_bc,v123,2026102202,0,learner,648,241.0,1,0,0,16,3,1300,83
round6_full_action_bc,v123,2026102202,0,learner,672,123.0,1,0,0,14,5,1310,84
round6_full_action_bc,v123,2026102202,0,learner,696,191.0,1,0,0,15,4,1640,105
round6_full_action_bc,v123,2026102202,0,learner,719,343.0,1,9,0,15,4,1660,109
round6_full_action_bc,v123,2026102202,0,opponent,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,24,35.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,48,103.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,72,218.0,1,0,5,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,96,302.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,120,730.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,144,858.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,168,1295.0,2,0,8,29,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,192,763.0,2,0,10,37,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,216,1884.0,2,0,12,37,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,240,3124.0,2,0,13,37,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,264,18718.0,2,0,16,32,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,288,19391.0,3,0,17,53,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,312,23611.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,336,26665.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,360,31892.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,0,opponent,384,39176.0,3,0,17,57,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,408,47602.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,432,52228.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,456,59812.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,480,67609.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,504,74254.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,528,83799.0,3,0,17,57,1,10,1
round6_full_action_bc,v123,2026102202,0,opponent,552,92610.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,576,101110.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,600,108659.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,624,116722.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102202,0,opponent,648,124469.0,3,0,17,55,0,60,4
round6_full_action_bc,v123,2026102202,0,opponent,672,131511.0,3,0,17,43,0,60,4
round6_full_action_bc,v123,2026102202,0,opponent,696,143669.0,3,0,17,18,1,60,4
round6_full_action_bc,v123,2026102202,0,opponent,719,155584.0,3,11,17,0,1,60,4
round6_full_action_bc,v123,2026102202,1,learner,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102202,1,learner,24,1209.0,1,0,2,0,0,580,16
round6_full_action_bc,v123,2026102202,1,learner,48,1144.0,1,0,1,5,0,350,14
round6_full_action_bc,v123,2026102202,1,learner,72,20.0,1,0,1,12,1,610,15
round6_full_action_bc,v123,2026102202,1,learner,96,111.0,1,0,2,17,0,190,10
round6_full_action_bc,v123,2026102202,1,learner,120,12.0,1,0,2,17,1,190,10
round6_full_action_bc,v123,2026102202,1,learner,144,246.0,1,0,2,17,1,70,7
round6_full_action_bc,v123,2026102202,1,learner,168,8.0,1,0,1,20,1,70,7
round6_full_action_bc,v123,2026102202,1,learner,192,44.0,1,0,1,14,7,120,8
round6_full_action_bc,v123,2026102202,1,learner,216,91.0,1,0,1,15,6,170,8
round6_full_action_bc,v123,2026102202,1,learner,240,183.0,1,0,1,16,5,70,7
round6_full_action_bc,v123,2026102202,1,learner,264,94.0,1,0,0,13,8,170,8
round6_full_action_bc,v123,2026102202,1,learner,288,6.0,1,0,0,14,7,150,6
round6_full_action_bc,v123,2026102202,1,learner,312,2.0,1,0,0,13,8,140,5
round6_full_action_bc,v123,2026102202,1,learner,336,0.0,1,0,0,8,12,120,3
round6_full_action_bc,v123,2026102202,1,learner,360,175.0,1,0,0,18,3,350,14
round6_full_action_bc,v123,2026102202,1,learner,384,2.0,1,0,0,20,1,300,13
round6_full_action_bc,v123,2026102202,1,learner,408,962.0,1,0,0,19,2,580,21
round6_full_action_bc,v123,2026102202,1,learner,432,1701.0,1,0,0,18,3,590,26
round6_full_action_bc,v123,2026102202,1,learner,456,1334.0,1,0,0,20,1,530,28
round6_full_action_bc,v123,2026102202,1,learner,480,3523.0,1,0,0,20,1,620,37
round6_full_action_bc,v123,2026102202,1,learner,504,4987.0,1,0,0,16,5,690,44
round6_full_action_bc,v123,2026102202,1,learner,528,5094.0,1,0,0,16,4,770,52
round6_full_action_bc,v123,2026102202,1,learner,552,5860.0,1,0,0,16,4,840,59
round6_full_action_bc,v123,2026102202,1,learner,576,5981.0,1,0,0,17,4,870,62
round6_full_action_bc,v123,2026102202,1,learner,600,6431.0,1,0,0,17,4,950,70
round6_full_action_bc,v123,2026102202,1,learner,624,6930.0,1,0,0,14,7,1040,79
round6_full_action_bc,v123,2026102202,1,learner,648,6353.0,1,0,0,16,5,1080,83
round6_full_action_bc,v123,2026102202,1,learner,672,7598.0,1,0,0,17,4,1160,91
round6_full_action_bc,v123,2026102202,1,learner,696,7809.0,1,0,0,16,6,1140,89
round6_full_action_bc,v123,2026102202,1,learner,719,7831.0,1,9,0,16,6,1320,101
round6_full_action_bc,v123,2026102202,1,opponent,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,24,35.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,48,98.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,72,213.0,1,0,5,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,96,300.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,120,720.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,144,851.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,168,1281.0,2,0,8,29,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,192,742.0,2,0,10,37,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,216,1788.0,2,0,12,37,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,240,2845.0,2,0,13,37,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,264,17175.0,2,0,16,32,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,288,18383.0,3,0,17,53,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,312,21431.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,336,25515.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,360,30465.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,384,39171.0,3,0,17,57,1,0,0
round6_full_action_bc,v123,2026102202,1,opponent,408,48619.0,3,0,17,58,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,432,53792.0,3,0,17,58,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,456,57365.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,480,63445.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,504,70788.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,528,79236.0,4,0,17,67,1,0,0
round6_full_action_bc,v123,2026102202,1,opponent,552,86297.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,576,92654.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,600,98161.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,624,104533.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,648,111481.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102202,1,opponent,672,123753.0,4,0,17,56,1,0,0
round6_full_action_bc,v123,2026102202,1,opponent,696,131168.0,4,0,17,31,2,0,0
round6_full_action_bc,v123,2026102202,1,opponent,719,150226.0,4,13,17,10,2,0,0
round6_full_action_bc,v123,2026102203,0,learner,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102203,0,learner,24,1209.0,1,0,2,0,0,580,16
round6_full_action_bc,v123,2026102203,0,learner,48,701.0,1,0,1,2,0,570,22
round6_full_action_bc,v123,2026102203,0,learner,72,49.0,1,0,1,9,0,320,18
round6_full_action_bc,v123,2026102203,0,learner,96,36.0,1,0,2,10,2,330,17
round6_full_action_bc,v123,2026102203,0,learner,120,3.0,1,0,0,16,1,90,9
round6_full_action_bc,v123,2026102203,0,learner,144,128.0,1,0,0,14,3,90,9
round6_full_action_bc,v123,2026102203,0,learner,168,15.0,1,0,0,15,4,30,3
round6_full_action_bc,v123,2026102203,0,learner,192,63.0,1,0,0,15,4,120,3
round6_full_action_bc,v123,2026102203,0,learner,216,30.0,1,0,0,12,7,100,1
round6_full_action_bc,v123,2026102203,0,learner,240,0.0,1,0,0,10,7,0,0
round6_full_action_bc,v123,2026102203,0,learner,264,185.0,1,0,0,5,13,530,9
round6_full_action_bc,v123,2026102203,0,learner,288,2.0,1,0,0,9,8,310,9
round6_full_action_bc,v123,2026102203,0,learner,312,0.0,1,0,0,10,7,180,5
round6_full_action_bc,v123,2026102203,0,learner,336,290.0,1,0,0,5,12,280,6
round6_full_action_bc,v123,2026102203,0,learner,360,3.0,1,0,0,8,9,250,7
round6_full_action_bc,v123,2026102203,0,learner,384,1.0,1,0,0,8,9,440,17
round6_full_action_bc,v123,2026102203,0,learner,408,11.0,1,0,0,11,8,570,21
round6_full_action_bc,v123,2026102203,0,learner,432,4.0,1,0,0,13,6,430,16
round6_full_action_bc,v123,2026102203,0,learner,456,4.0,1,0,0,14,5,470,20
round6_full_action_bc,v123,2026102203,0,learner,480,4.0,1,0,0,12,7,660,30
round6_full_action_bc,v123,2026102203,0,learner,504,0.0,1,0,0,11,8,630,27
round6_full_action_bc,v123,2026102203,0,learner,528,3.0,1,0,0,11,8,1040,45
round6_full_action_bc,v123,2026102203,0,learner,552,64.0,1,0,0,11,8,1450,60
round6_full_action_bc,v123,2026102203,0,learner,576,74.0,1,0,0,11,8,1570,72
round6_full_action_bc,v123,2026102203,0,learner,600,5.0,1,0,0,11,8,1710,82
round6_full_action_bc,v123,2026102203,0,learner,624,7.0,1,0,0,4,15,1780,89
round6_full_action_bc,v123,2026102203,0,learner,648,58.0,1,0,0,7,12,1800,94
round6_full_action_bc,v123,2026102203,0,learner,672,4.0,1,0,0,8,11,1760,91
round6_full_action_bc,v123,2026102203,0,learner,696,86.0,1,0,0,8,11,1730,89
round6_full_action_bc,v123,2026102203,0,learner,719,160.0,1,11,0,8,11,1820,94
round6_full_action_bc,v123,2026102203,0,opponent,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,24,35.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,48,103.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,72,218.0,1,0,5,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,96,303.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,120,726.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,144,857.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,168,896.0,2,0,8,29,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,192,673.0,2,0,10,37,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,216,1567.0,2,0,12,37,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,240,2648.0,2,0,13,37,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,264,17654.0,2,0,16,32,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,288,17892.0,3,0,17,53,1,0,0
round6_full_action_bc,v123,2026102203,0,opponent,312,21668.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,336,24117.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,360,28327.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,0,opponent,384,32824.0,3,0,17,57,0,10,1
round6_full_action_bc,v123,2026102203,0,opponent,408,40390.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102203,0,opponent,432,45683.0,3,0,17,58,0,10,1
round6_full_action_bc,v123,2026102203,0,opponent,456,47355.0,4,0,17,68,0,10,1
round6_full_action_bc,v123,2026102203,0,opponent,480,53162.0,4,0,17,68,0,10,1
round6_full_action_bc,v123,2026102203,0,opponent,504,60507.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,528,70465.0,4,0,17,67,3,10,1
round6_full_action_bc,v123,2026102203,0,opponent,552,76930.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,576,84200.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,600,90416.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,624,94519.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,648,107332.0,4,0,17,68,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,672,116148.0,4,0,17,56,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,696,124561.0,4,0,17,31,2,10,1
round6_full_action_bc,v123,2026102203,0,opponent,719,143366.0,4,13,17,10,2,10,1
round6_full_action_bc,v123,2026102203,1,learner,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102203,1,learner,24,1209.0,1,0,2,0,0,580,16
round6_full_action_bc,v123,2026102203,1,learner,48,1144.0,1,0,1,5,0,350,14
round6_full_action_bc,v123,2026102203,1,learner,72,20.0,1,0,1,12,0,610,15
round6_full_action_bc,v123,2026102203,1,learner,96,9.0,1,0,2,20,0,170,8
round6_full_action_bc,v123,2026102203,1,learner,120,129.0,1,0,1,20,1,70,7
round6_full_action_bc,v123,2026102203,1,learner,144,16.0,1,0,1,17,4,70,7
round6_full_action_bc,v123,2026102203,1,learner,168,98.0,1,0,1,13,8,50,5
round6_full_action_bc,v123,2026102203,1,learner,192,37.0,1,0,1,11,10,50,5
round6_full_action_bc,v123,2026102203,1,learner,216,95.0,1,0,1,11,10,40,4
round6_full_action_bc,v123,2026102203,1,learner,240,123.0,1,0,1,11,9,40,4
round6_full_action_bc,v123,2026102203,1,learner,264,21.0,1,0,1,13,8,30,3
round6_full_action_bc,v123,2026102203,1,learner,288,27.0,1,0,0,12,9,80,4
round6_full_action_bc,v123,2026102203,1,learner,312,7.0,1,0,0,12,7,0,0
round6_full_action_bc,v123,2026102203,1,learner,336,0.0,1,0,0,7,5,0,0
round6_full_action_bc,v123,2026102203,1,learner,360,550.0,1,0,0,15,1,170,8
round6_full_action_bc,v123,2026102203,1,learner,384,3.0,1,0,0,18,1,410,10
round6_full_action_bc,v123,2026102203,1,learner,408,484.0,1,0,0,18,1,1130,19
round6_full_action_bc,v123,2026102203,1,learner,432,129.0,1,0,0,19,1,830,16
round6_full_action_bc,v123,2026102203,1,learner,456,135.0,1,0,0,19,1,1420,30
round6_full_action_bc,v123,2026102203,1,learner,480,763.0,2,0,1,27,2,1060,30
round6_full_action_bc,v123,2026102203,1,learner,504,1211.0,2,0,1,29,2,810,32
round6_full_action_bc,v123,2026102203,1,learner,528,3075.0,2,0,1,27,4,880,39
round6_full_action_bc,v123,2026102203,1,learner,552,3792.0,2,0,1,23,8,990,50
round6_full_action_bc,v123,2026102203,1,learner,576,3622.0,2,0,1,17,20,970,48
round6_full_action_bc,v123,2026102203,1,learner,600,3338.0,2,0,1,20,18,1020,53
round6_full_action_bc,v123,2026102203,1,learner,624,3706.0,2,0,1,18,22,1000,51
round6_full_action_bc,v123,2026102203,1,learner,648,3753.0,2,0,1,19,22,1000,51
round6_full_action_bc,v123,2026102203,1,learner,672,4119.0,2,0,1,25,19,900,41
round6_full_action_bc,v123,2026102203,1,learner,696,4055.0,2,0,1,24,21,880,39
round6_full_action_bc,v123,2026102203,1,learner,719,3166.0,2,15,1,25,20,750,26
round6_full_action_bc,v123,2026102203,1,opponent,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,24,35.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,48,98.0,1,0,4,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,72,213.0,1,0,5,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,96,300.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,120,721.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,144,852.0,1,0,6,19,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,168,821.0,2,0,8,29,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,192,681.0,2,0,10,37,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,216,1844.0,2,0,12,37,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,240,2904.0,2,0,13,37,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,264,18720.0,2,0,16,32,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,288,19419.0,3,0,17,53,1,0,0
round6_full_action_bc,v123,2026102203,1,opponent,312,22464.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,336,25343.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,360,31368.0,3,0,17,57,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,384,39816.0,3,0,17,57,1,0,0
round6_full_action_bc,v123,2026102203,1,opponent,408,49825.0,3,0,17,58,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,432,56943.0,3,0,17,58,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,456,61352.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,480,68468.0,4,0,17,68,0,0,0
round6_full_action_bc,v123,2026102203,1,opponent,504,77727.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,528,88514.0,4,0,17,67,3,0,0
round6_full_action_bc,v123,2026102203,1,opponent,552,98201.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,576,107326.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,600,115198.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,624,123722.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,648,131456.0,4,0,17,68,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,672,146828.0,4,0,17,56,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,696,154734.0,4,0,17,31,2,0,0
round6_full_action_bc,v123,2026102203,1,opponent,719,177027.0,4,13,17,10,2,0,0
round6_full_action_bc,v123,2026102204,0,learner,0,3000.0,1,0,0,0,0,0,0
round6_full_action_bc,v123,2026102204,0,learner,24,1209.0,1,0,2,0,0,580,16
round6_full_action_bc,v123,2026102204,0,learner,48,701.0,1,0,1,2,0,570,22
round6_full_action_bc,v123,2026102204,0,learner,72,49.0,1,0,1,9,0,320,18
round6_full_action_bc,v123,2026102204,0,learner,96,36.0,1,0,2,10,1,330,17
round6_full_action_bc,v123,2026102204,0,learner,120,3.0,1,0,0,15,1,200,11
round6_full_action_bc,v123,2026102204,0,learner,144,56.0,1,0,0,17,1,190,10
round6_full_action_bc,v123,2026102204,0,learner,168,23.0,1,0,0,12,6,160,7
round6_full_action_bc,v123,2026102204,0,learner,192,3.0,1,0,0,12,7,130,4
round6_full_action_bc,v123,2026102204,0,learner,216,171.0,1,0,0,9,10,120,3
round6_full_action_bc,v123,2026102204,0,learner,240,16.0,1,0,0,9,10,120,3
round6_full_action_bc,v123,2026102204,0,learner,264,4.0,1,0,0,8,11,100,1
round6_full_action_bc,v123,2026102204,0,learner,288,70.0,1,0,0,7,12,220,4
round6_full_action_bc,v123,2026102204,0,learner,312,25.0,1,0,0,7,12,120,3
round6_full_action_bc,v123,2026102204,0,learner,336,65.0,1,0,0,10,6,130,4
round6_full_action_bc,v123,2026102204,0,learner,360,2.0,1,0,0,12,3,150,6
round6_full_action_bc,v123,2026102204,0,learner,384,0.0,1,0,0,11,4,340,7
round6_full_action_bc,v123,2026102204,0,learner,408,3.0,1,0,0,2,13,460,10
round6_full_action_bc,v123,2026102204,0,learner,432,1.0,1,0,0,5,11,420,6
round6_full_action_bc,v123,2026102204,0,learner,456,0.0,1,0,0,6,10,410,5
