anchor,seed,seat,record,role,money,land,crops,animals,empty_pasture,hands,shed_units,carried_units
v122,2026102316,1,144,opponent,818.0,1,19,6,0,0,18,0
v122,2026102316,1,192,A2,1182.0,1,9,3,8,0,33,0
v122,2026102316,1,192,opponent,621.0,2,37,10,3,0,11,0
v122,2026102316,1,240,A2,2498.0,1,10,0,11,0,49,0
v122,2026102316,1,240,opponent,2648.0,2,37,13,0,0,43,0
v122,2026102316,1,288,A2,4008.0,1,4,0,11,0,28,0
v122,2026102316,1,288,opponent,19033.0,3,53,17,0,0,67,0
v122,2026102316,1,360,A2,3710.0,2,4,3,26,0,24,0
v122,2026102316,1,360,opponent,32427.0,3,57,17,0,0,52,0
v122,2026102316,1,480,A2,6582.0,2,10,0,31,0,11,0
v122,2026102316,1,480,opponent,73699.0,3,58,17,0,0,79,0
v122,2026102316,1,600,A2,6763.0,2,4,0,32,0,13,0
v122,2026102316,1,600,opponent,124315.0,3,58,17,0,0,100,0
v122,2026102316,1,696,A2,6910.0,2,1,0,38,0,11,0
v122,2026102316,1,696,opponent,167269.0,3,21,17,0,0,96,0
v122,2026102316,1,719,A2,6856.0,2,1,0,39,8,11,0
v122,2026102316,1,719,opponent,180377.0,3,0,17,0,11,0,0
v124,2026102301,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102301,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102301,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102301,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102301,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102301,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102301,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102301,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102301,0,144,A2,1143.0,1,6,3,3,0,37,0
v124,2026102301,0,144,opponent,801.0,1,19,6,0,0,18,0
v124,2026102301,0,192,A2,1466.0,1,8,1,7,0,39,0
v124,2026102301,0,192,opponent,637.0,2,37,10,3,0,10,0
v124,2026102301,0,240,A2,1340.0,1,10,1,8,0,57,0
v124,2026102301,0,240,opponent,4559.0,2,37,13,0,0,9,0
v124,2026102301,0,288,A2,2402.0,1,1,1,11,0,45,0
v124,2026102301,0,288,opponent,19958.0,3,53,16,1,0,39,0
v124,2026102301,0,360,A2,7227.0,1,1,1,14,0,11,0
v124,2026102301,0,360,opponent,31111.0,3,57,16,1,0,57,0
v124,2026102301,0,480,A2,7727.0,1,0,0,21,0,0,0
v124,2026102301,0,480,opponent,76632.0,3,58,16,1,0,67,0
v124,2026102301,0,600,A2,6451.0,2,9,0,28,0,6,0
v124,2026102301,0,600,opponent,127495.0,3,58,16,1,0,93,0
v124,2026102301,0,696,A2,7076.0,2,0,0,30,0,7,0
v124,2026102301,0,696,opponent,168337.0,3,21,16,1,0,96,0
v124,2026102301,0,719,A2,7318.0,2,0,0,31,8,0,0
v124,2026102301,0,719,opponent,184716.0,3,0,16,1,11,0,0
v124,2026102301,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102301,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102301,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102301,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102301,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102301,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102301,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102301,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102301,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102301,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102301,1,192,A2,1444.0,1,7,2,8,0,27,0
v124,2026102301,1,192,opponent,671.0,2,37,10,3,0,10,0
v124,2026102301,1,240,A2,2876.0,1,8,1,9,0,35,0
v124,2026102301,1,240,opponent,4630.0,2,37,13,0,0,9,0
v124,2026102301,1,288,A2,3649.0,1,2,0,10,0,14,0
v124,2026102301,1,288,opponent,20039.0,3,53,16,1,0,39,0
v124,2026102301,1,360,A2,4961.0,1,12,0,10,0,11,0
v124,2026102301,1,360,opponent,31348.0,3,57,16,1,0,57,0
v124,2026102301,1,480,A2,7599.0,1,0,0,20,0,5,0
v124,2026102301,1,480,opponent,76814.0,3,58,16,1,0,67,0
v124,2026102301,1,600,A2,7653.0,1,0,0,20,0,1,0
v124,2026102301,1,600,opponent,124304.0,3,58,16,1,0,89,0
v124,2026102301,1,696,A2,7633.0,1,0,0,20,0,1,0
v124,2026102301,1,696,opponent,169382.0,3,21,16,1,0,83,0
v124,2026102301,1,719,A2,7579.0,1,0,0,20,8,1,0
v124,2026102301,1,719,opponent,182055.0,3,0,16,1,11,0,0
v124,2026102302,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102302,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102302,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102302,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102302,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102302,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102302,0,96,A2,670.0,1,12,4,2,0,17,0
v124,2026102302,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102302,0,144,A2,1244.0,1,5,4,2,0,33,0
v124,2026102302,0,144,opponent,800.0,1,19,6,0,0,18,0
v124,2026102302,0,192,A2,2212.0,1,8,3,5,0,28,0
v124,2026102302,0,192,opponent,830.0,2,37,10,3,0,9,0
v124,2026102302,0,240,A2,3392.0,2,16,1,11,0,40,0
v124,2026102302,0,240,opponent,2613.0,2,37,13,0,0,39,0
v124,2026102302,0,288,A2,3381.0,2,16,1,24,0,54,0
v124,2026102302,0,288,opponent,17479.0,3,53,17,0,0,67,0
v124,2026102302,0,360,A2,5802.0,2,4,1,31,0,25,0
v124,2026102302,0,360,opponent,26241.0,3,57,17,0,0,61,0
v124,2026102302,0,480,A2,7215.0,2,4,1,35,0,2,0
v124,2026102302,0,480,opponent,47993.0,3,58,17,0,0,96,0
v124,2026102302,0,600,A2,7305.0,2,1,0,35,0,0,0
v124,2026102302,0,600,opponent,60002.0,3,58,17,0,0,100,0
v124,2026102302,0,696,A2,7264.0,2,0,0,36,0,0,0
v124,2026102302,0,696,opponent,80366.0,3,21,16,0,0,90,0
v124,2026102302,0,719,A2,7210.0,2,0,0,37,8,0,0
v124,2026102302,0,719,opponent,131147.0,3,0,16,0,11,0,3
v124,2026102302,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102302,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102302,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102302,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102302,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102302,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102302,1,96,A2,310.0,1,16,3,3,0,23,0
v124,2026102302,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102302,1,144,A2,815.0,1,11,3,4,0,40,0
v124,2026102302,1,144,opponent,817.0,1,19,6,0,0,18,0
v124,2026102302,1,192,A2,1199.0,1,10,3,4,0,46,0
v124,2026102302,1,192,opponent,682.0,2,37,10,3,0,9,0
v124,2026102302,1,240,A2,1711.0,1,15,1,6,0,70,0
v124,2026102302,1,240,opponent,3083.0,2,37,13,0,0,39,0
v124,2026102302,1,288,A2,2829.0,1,4,0,12,0,73,0
v124,2026102302,1,288,opponent,19512.0,3,53,17,0,0,67,0
v124,2026102302,1,360,A2,9837.0,1,2,0,16,0,16,0
v124,2026102302,1,360,opponent,32522.0,3,57,17,0,0,53,0
v124,2026102302,1,480,A2,11942.0,1,0,0,20,0,1,0
v124,2026102302,1,480,opponent,65682.0,3,58,17,0,0,82,0
v124,2026102302,1,600,A2,11862.0,1,0,0,22,0,1,0
v124,2026102302,1,600,opponent,99454.0,3,58,17,0,0,100,0
v124,2026102302,1,696,A2,11862.0,1,0,0,22,0,1,0
v124,2026102302,1,696,opponent,126462.0,3,21,16,0,0,92,0
v124,2026102302,1,719,A2,11842.0,1,0,0,22,6,1,0
v124,2026102302,1,719,opponent,150694.0,3,0,16,0,11,0,0
v124,2026102303,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102303,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102303,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102303,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102303,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102303,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102303,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102303,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102303,0,144,A2,1256.0,1,10,3,3,0,26,0
v124,2026102303,0,144,opponent,800.0,1,19,6,0,0,18,0
v124,2026102303,0,192,A2,1549.0,1,11,3,3,0,46,0
v124,2026102303,0,192,opponent,561.0,2,37,10,3,0,10,0
v124,2026102303,0,240,A2,1574.0,1,15,2,4,0,74,0
v124,2026102303,0,240,opponent,2867.0,2,37,13,0,0,39,0
v124,2026102303,0,288,A2,2471.0,1,4,1,16,0,92,0
v124,2026102303,0,288,opponent,18759.0,3,53,17,0,0,81,0
v124,2026102303,0,360,A2,11857.0,1,0,0,23,0,2,0
v124,2026102303,0,360,opponent,31322.0,3,57,17,0,0,67,0
v124,2026102303,0,480,A2,11763.0,1,0,0,23,0,0,0
v124,2026102303,0,480,opponent,62965.0,4,68,17,0,0,78,0
v124,2026102303,0,600,A2,11671.0,1,0,0,23,0,0,0
v124,2026102303,0,600,opponent,107374.0,4,68,17,0,0,100,0
v124,2026102303,0,696,A2,11611.0,1,0,0,23,0,0,0
v124,2026102303,0,696,opponent,141980.0,4,31,17,0,0,100,0
v124,2026102303,0,719,A2,11591.0,1,0,0,23,6,0,0
v124,2026102303,0,719,opponent,162865.0,4,10,17,0,13,0,0
v124,2026102303,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102303,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102303,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102303,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102303,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102303,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102303,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102303,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102303,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102303,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102303,1,192,A2,1444.0,1,7,2,8,0,27,0
v124,2026102303,1,192,opponent,671.0,2,37,10,3,0,10,0
v124,2026102303,1,240,A2,2792.0,1,7,0,10,0,32,0
v124,2026102303,1,240,opponent,1844.0,2,37,13,0,0,44,0
v124,2026102303,1,288,A2,3607.0,1,7,0,10,0,15,0
v124,2026102303,1,288,opponent,16388.0,3,53,17,0,0,84,0
v124,2026102303,1,360,A2,5080.0,1,11,0,12,0,18,0
v124,2026102303,1,360,opponent,28452.0,3,57,17,0,0,71,0
v124,2026102303,1,480,A2,7423.0,1,0,0,23,0,2,0
v124,2026102303,1,480,opponent,63740.0,4,68,17,0,0,72,0
v124,2026102303,1,600,A2,7582.0,1,0,0,23,0,1,0
v124,2026102303,1,600,opponent,105525.0,4,68,17,0,0,100,0
v124,2026102303,1,696,A2,7582.0,1,0,0,23,0,1,0
v124,2026102303,1,696,opponent,142927.0,4,31,17,0,0,100,0
v124,2026102303,1,719,A2,7562.0,1,0,0,23,6,1,0
v124,2026102303,1,719,opponent,163256.0,4,10,17,0,13,0,0
v124,2026102304,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102304,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102304,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102304,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102304,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102304,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102304,0,96,A2,670.0,1,12,4,2,0,17,0
v124,2026102304,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102304,0,144,A2,1106.0,1,6,4,2,0,33,0
v124,2026102304,0,144,opponent,798.0,1,19,6,0,0,18,0
v124,2026102304,0,192,A2,1710.0,1,9,2,5,0,31,0
v124,2026102304,0,192,opponent,638.0,2,37,10,3,0,9,0
v124,2026102304,0,240,A2,1669.0,1,12,2,5,0,55,0
v124,2026102304,0,240,opponent,2613.0,2,37,13,0,0,39,0
v124,2026102304,0,288,A2,3020.0,1,2,1,15,0,57,0
v124,2026102304,0,288,opponent,18221.0,3,53,17,0,0,81,0
v124,2026102304,0,360,A2,10859.0,1,0,1,20,0,12,0
v124,2026102304,0,360,opponent,29718.0,3,57,17,0,0,72,0
v124,2026102304,0,480,A2,12082.0,1,0,0,23,0,0,0
v124,2026102304,0,480,opponent,67115.0,3,58,17,0,0,78,0
v124,2026102304,0,600,A2,11982.0,1,0,0,23,0,0,0
v124,2026102304,0,600,opponent,106918.0,3,58,17,0,0,100,0
v124,2026102304,0,696,A2,11922.0,1,0,0,23,0,0,0
v124,2026102304,0,696,opponent,133138.0,3,21,17,0,0,100,0
v124,2026102304,0,719,A2,11868.0,1,0,0,23,8,0,0
v124,2026102304,0,719,opponent,152599.0,3,0,17,0,11,0,0
v124,2026102304,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102304,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102304,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102304,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102304,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102304,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102304,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102304,1,96,opponent,285.0,1,19,6,0,0,12,0
v124,2026102304,1,144,A2,670.0,1,11,3,4,0,36,0
v124,2026102304,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102304,1,192,A2,1250.0,1,7,1,9,0,39,0
v124,2026102304,1,192,opponent,684.0,2,37,10,3,0,9,0
v124,2026102304,1,240,A2,1346.0,1,9,0,10,0,47,0
v124,2026102304,1,240,opponent,3114.0,2,37,13,0,0,39,0
v124,2026102304,1,288,A2,1811.0,1,6,0,11,0,49,0
v124,2026102304,1,288,opponent,19182.0,3,53,17,0,0,81,0
v124,2026102304,1,360,A2,8112.0,1,0,0,22,0,6,0
v124,2026102304,1,360,opponent,32777.0,3,57,17,0,0,64,0
v124,2026102304,1,480,A2,8213.0,1,0,0,23,0,1,0
v124,2026102304,1,480,opponent,74515.0,3,58,17,0,0,73,0
v124,2026102304,1,600,A2,8153.0,1,0,0,24,0,1,0
v124,2026102304,1,600,opponent,121391.0,3,58,17,0,0,95,0
v124,2026102304,1,696,A2,8121.0,1,0,0,24,0,1,0
v124,2026102304,1,696,opponent,157176.0,3,21,17,0,0,98,0
v124,2026102304,1,719,A2,8067.0,1,0,0,24,8,1,0
v124,2026102304,1,719,opponent,175142.0,3,0,17,0,11,0,0
v124,2026102305,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102305,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102305,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102305,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102305,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102305,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102305,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102305,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102305,0,144,A2,1258.0,1,10,3,3,0,26,0
v124,2026102305,0,144,opponent,797.0,1,19,6,0,0,18,0
v124,2026102305,0,192,A2,1671.0,1,12,3,5,0,41,0
v124,2026102305,0,192,opponent,640.0,2,37,10,3,0,9,0
v124,2026102305,0,240,A2,2392.0,1,13,3,5,0,62,0
v124,2026102305,0,240,opponent,2917.0,2,37,13,0,0,39,0
v124,2026102305,0,288,A2,3102.0,1,13,2,7,0,75,0
v124,2026102305,0,288,opponent,19375.0,3,53,17,0,0,67,0
v124,2026102305,0,360,A2,8067.0,1,5,1,14,0,29,0
v124,2026102305,0,360,opponent,32369.0,3,57,17,0,0,53,0
v124,2026102305,0,480,A2,13012.0,1,0,0,22,0,0,0
v124,2026102305,0,480,opponent,66669.0,3,58,17,0,0,82,0
v124,2026102305,0,600,A2,12912.0,1,0,0,22,0,0,0
v124,2026102305,0,600,opponent,105346.0,3,58,17,0,0,100,0
v124,2026102305,0,696,A2,12912.0,1,0,0,22,0,0,0
v124,2026102305,0,696,opponent,140714.0,3,21,16,0,0,92,0
v124,2026102305,0,719,A2,12858.0,1,0,0,22,8,0,0
v124,2026102305,0,719,opponent,154200.0,3,0,16,0,11,0,0
v124,2026102305,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102305,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102305,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102305,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102305,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102305,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102305,1,96,A2,310.0,1,17,3,3,0,17,0
v124,2026102305,1,96,opponent,285.0,1,19,6,0,0,12,0
v124,2026102305,1,144,A2,692.0,1,9,3,4,0,30,0
v124,2026102305,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102305,1,192,A2,1126.0,1,9,3,7,0,33,0
v124,2026102305,1,192,opponent,684.0,2,37,10,3,0,9,0
v124,2026102305,1,240,A2,1925.0,1,6,3,7,0,53,0
v124,2026102305,1,240,opponent,2548.0,2,37,13,0,0,39,0
v124,2026102305,1,288,A2,2453.0,1,5,1,9,0,62,0
v124,2026102305,1,288,opponent,18117.0,3,53,17,0,0,67,0
v124,2026102305,1,360,A2,6036.0,1,12,0,10,0,32,0
v124,2026102305,1,360,opponent,29428.0,3,57,17,0,0,53,0
v124,2026102305,1,480,A2,9437.0,1,0,0,19,0,3,0
v124,2026102305,1,480,opponent,57111.0,3,58,17,0,0,82,0
v124,2026102305,1,600,A2,9762.0,1,0,0,20,0,1,0
v124,2026102305,1,600,opponent,93232.0,3,58,17,0,0,100,0
v124,2026102305,1,696,A2,9762.0,1,0,0,20,0,1,0
v124,2026102305,1,696,opponent,125772.0,3,21,16,0,0,92,0
v124,2026102305,1,719,A2,9708.0,1,0,0,20,8,1,0
v124,2026102305,1,719,opponent,137835.0,3,0,16,0,11,0,0
v124,2026102306,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102306,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102306,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102306,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102306,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102306,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102306,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102306,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102306,0,144,A2,1143.0,1,6,3,3,0,37,0
v124,2026102306,0,144,opponent,801.0,1,19,6,0,0,18,0
v124,2026102306,0,192,A2,1401.0,1,7,1,7,0,41,0
v124,2026102306,0,192,opponent,637.0,2,37,10,3,0,10,0
v124,2026102306,0,240,A2,1325.0,1,5,1,9,0,59,0
v124,2026102306,0,240,opponent,2750.0,2,37,13,0,0,39,0
v124,2026102306,0,288,A2,5354.0,1,0,1,12,0,31,0
v124,2026102306,0,288,opponent,15738.0,3,53,17,1,0,92,0
v124,2026102306,0,360,A2,7636.0,1,1,0,13,0,1,0
v124,2026102306,0,360,opponent,26477.0,3,57,17,1,0,74,0
v124,2026102306,0,480,A2,7721.0,1,0,0,15,0,0,0
v124,2026102306,0,480,opponent,64822.0,3,58,17,0,0,71,0
v124,2026102306,0,600,A2,7608.0,1,0,0,16,0,0,0
v124,2026102306,0,600,opponent,100869.0,3,58,17,0,0,90,0
v124,2026102306,0,696,A2,7535.0,1,0,0,16,0,0,0
v124,2026102306,0,696,opponent,133364.0,3,21,17,0,0,99,0
v124,2026102306,0,719,A2,7481.0,1,0,0,16,8,0,0
v124,2026102306,0,719,opponent,150929.0,3,0,17,0,11,0,4
v124,2026102306,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102306,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102306,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102306,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102306,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102306,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102306,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102306,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102306,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102306,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102306,1,192,A2,1404.0,1,8,2,8,0,27,0
v124,2026102306,1,192,opponent,671.0,2,37,10,3,0,10,0
v124,2026102306,1,240,A2,2240.0,1,13,2,8,0,31,0
v124,2026102306,1,240,opponent,2805.0,2,37,13,0,0,40,0
v124,2026102306,1,288,A2,3002.0,1,1,0,10,0,23,0
v124,2026102306,1,288,opponent,17910.0,3,53,17,0,0,82,0
v124,2026102306,1,360,A2,4255.0,1,11,1,10,0,21,0
v124,2026102306,1,360,opponent,30003.0,3,57,17,0,0,67,0
v124,2026102306,1,480,A2,7962.0,1,0,1,21,0,2,0
v124,2026102306,1,480,opponent,60542.0,3,58,17,0,0,87,0
v124,2026102306,1,600,A2,8039.0,1,0,0,22,0,1,0
v124,2026102306,1,600,opponent,84357.0,3,58,17,0,0,100,0
v124,2026102306,1,696,A2,7979.0,1,0,0,22,0,1,0
v124,2026102306,1,696,opponent,108744.0,3,21,17,0,0,100,0
v124,2026102306,1,719,A2,7946.0,1,0,0,22,7,1,0
v124,2026102306,1,719,opponent,127322.0,3,0,17,0,11,0,0
v124,2026102307,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102307,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102307,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102307,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102307,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102307,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102307,0,96,A2,608.0,1,12,3,3,0,26,0
v124,2026102307,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102307,0,144,A2,1505.0,1,6,3,3,0,19,0
v124,2026102307,0,144,opponent,801.0,1,19,6,0,0,18,0
v124,2026102307,0,192,A2,2037.0,1,4,3,5,0,22,0
v124,2026102307,0,192,opponent,584.0,2,37,10,3,0,11,0
v124,2026102307,0,240,A2,4418.0,1,8,2,8,0,30,0
v124,2026102307,0,240,opponent,2732.0,2,37,13,0,0,43,0
v124,2026102307,0,288,A2,5489.0,1,1,1,14,0,28,0
v124,2026102307,0,288,opponent,18796.0,3,53,17,0,0,85,0
v124,2026102307,0,360,A2,7740.0,2,3,0,31,0,4,0
v124,2026102307,0,360,opponent,31552.0,3,57,17,0,0,71,0
v124,2026102307,0,480,A2,7762.0,2,0,0,44,0,0,0
v124,2026102307,0,480,opponent,69127.0,3,58,17,0,0,79,0
v124,2026102307,0,600,A2,7555.0,2,0,0,40,0,0,0
v124,2026102307,0,600,opponent,114215.0,3,58,17,0,0,100,0
v124,2026102307,0,696,A2,7299.0,2,0,0,41,0,1,0
v124,2026102307,0,696,opponent,144507.0,3,21,17,0,0,100,0
v124,2026102307,0,719,A2,7292.0,2,0,0,42,8,0,0
v124,2026102307,0,719,opponent,162658.0,3,0,17,0,11,0,0
v124,2026102307,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102307,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102307,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102307,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102307,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102307,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102307,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102307,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102307,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102307,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102307,1,192,A2,1431.0,1,7,2,8,0,27,0
v124,2026102307,1,192,opponent,670.0,2,37,10,3,0,10,0
v124,2026102307,1,240,A2,2717.0,1,7,1,9,0,34,0
v124,2026102307,1,240,opponent,2902.0,2,37,13,0,0,39,0
v124,2026102307,1,288,A2,3495.0,1,4,0,10,0,23,0
v124,2026102307,1,288,opponent,16108.0,3,53,17,1,0,92,0
v124,2026102307,1,360,A2,6294.0,1,4,0,10,0,10,0
v124,2026102307,1,360,opponent,26829.0,3,57,17,1,0,80,0
v124,2026102307,1,480,A2,7987.0,1,2,0,14,0,15,0
v124,2026102307,1,480,opponent,68921.0,3,58,17,0,0,71,0
v124,2026102307,1,600,A2,8391.0,1,0,0,17,0,1,0
v124,2026102307,1,600,opponent,117381.0,3,58,17,0,0,89,0
v124,2026102307,1,696,A2,8331.0,1,0,0,17,0,1,0
v124,2026102307,1,696,opponent,151973.0,3,21,17,0,0,100,0
v124,2026102307,1,719,A2,8298.0,1,0,0,18,7,1,0
v124,2026102307,1,719,opponent,171634.0,3,0,17,0,11,0,0
v124,2026102308,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102308,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102308,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102308,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102308,0,48,A2,21.0,1,17,3,3,0,5,0
v124,2026102308,0,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102308,0,96,A2,867.0,1,8,2,4,0,11,0
v124,2026102308,0,96,opponent,280.0,1,19,6,0,0,12,0
v124,2026102308,0,144,A2,1396.0,1,3,1,5,0,2,0
v124,2026102308,0,144,opponent,812.0,1,19,6,0,0,18,0
v124,2026102308,0,192,A2,1404.0,1,3,0,6,0,9,0
v124,2026102308,0,192,opponent,495.0,2,37,10,3,0,10,0
v124,2026102308,0,240,A2,1157.0,1,6,0,7,0,16,0
v124,2026102308,0,240,opponent,4620.0,2,37,13,0,0,9,0
v124,2026102308,0,288,A2,1699.0,1,0,0,12,0,18,0
v124,2026102308,0,288,opponent,20482.0,3,53,16,1,0,39,0
v124,2026102308,0,360,A2,4356.0,1,0,0,12,0,0,0
v124,2026102308,0,360,opponent,32602.0,3,57,16,1,0,57,0
v124,2026102308,0,480,A2,4217.0,1,0,0,15,0,0,0
v124,2026102308,0,480,opponent,80216.0,3,58,16,1,0,67,0
v124,2026102308,0,600,A2,4104.0,1,0,0,15,0,0,0
v124,2026102308,0,600,opponent,135768.0,3,58,16,1,0,91,0
v124,2026102308,0,696,A2,4031.0,1,0,0,15,0,0,0
v124,2026102308,0,696,opponent,174362.0,3,21,16,1,0,97,0
v124,2026102308,0,719,A2,3998.0,1,0,0,15,7,0,0
v124,2026102308,0,719,opponent,194542.0,3,0,16,1,11,0,0
v124,2026102308,1,0,A2,3000.0,1,0,0,0,0,0,0
